Week,NY,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,what to do if you have the flu,influenza b symptoms,z pack and alcohol,how long does the flu last in adults,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu recovery time,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,treatment for the flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,tamiflu pediatric dosing,treat flu,tylenol sinus,flu in children,reduce fever,how long does it take to get over the flu,over the counter flu,how to treat flu,medicine for the flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,flu relief,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,painful cough,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,flu and fever,symptoms of flu,cold,how long does the flu last?,type b flu,flu versus cold,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,flu recovery,dangerous fever,do i have the flu,how to cure the flu,rsv contagious,influenza treatment,flu treatment,body temperature,remedies for the flu,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,tamiflu dose,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,break a fever,incubation period for flu,clarithromycin,over the counter flu medicine,the flu virus,cold with fever,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,flu virus,is tamiflu an antibiotic,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,flu report,i have the flu,is the flu contagious,flu complications,flu contagious period,incubation period for the flu,flu cough,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,tamiflu generic,influenza incubation period,cure the flu,how long are you contagious with the flu,robitussin cf,flu a symptoms,fever reducer,bronchitis,tamiflu and alcohol,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,how long is the flu,flu symptoms in toddlers,oseltamivir,how long is flu contagious,treating flu,home remedies for flu,flu a and b,flu vaccine,cold vs flu,respiratory flu,a influenza,human temperature,tamiflu and pregnancy,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,rsv infant,tamiflu wiki,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2015-09-27,0.6408094435,0.000190737773709,0.00087739375906,0.00766765850309,7.95958172339,5.99746307043,0.0,0.0,0.0,0.0,0.0,8.97126302905,25.823106132,753.556676199,13.8811490053,14.8514583732,67.5773783306,0.0,63.6182762609,5.9974058805,23.8786149349,29.8561063408,63.6182762609,5.98290187595,65.4857469274,449.137897029,5.98833264921,15.8795400392,17.9049869789,17.8575992352,31.7398685712,35.734311378,93.4078439116,5.99922382711,0.0,9.91244382807,19.8554091612,8.91506691481,19.883642377,0.0,14.985043565,5.99558903533,5.9701392194,13.9303360195,25.8009261817,17.8575992352,0.0,0.0,5.97376149188,8.95559304475,35.7530767577,5.96855092546,17.8941638828,5.97213907767,231.859863196,8.97847956821,5.95207106693,5.9739115539,79.4139859107,39.7107958733,67.5773783306,5.94042159299,0.0,0.0,29.8579439416,23.9082648898,35.8040565099,8310.58681692,0.0,0.0,11.958573659,7.95779008517,11.9445019149,23.8810731893,13.8811490053,207.243478448,5.97213907767,67.4863245108,5.99927938268,186.646068815,20.8646971237,6.01746409414,29.9688664531,11.9391017898,5.94305510506,0.0,5.96846785453,17.8474703903,234.990363941,5.95208161646,5.95768796076,5.99564785763,13.8853126922,33.7155347925,0.0,165.405345311,5.94666297094,5.95118635198,5.89833012684,83.4991091258,5.9938337433,6.0010967954,6.00655564634,5.95567238276,33.770052375,5.98116561643,9.94361542787,5.94973063013,25.8947877697,5.98658825071,33.7053971781,93.6765373887,21.8232775757,17.849208163,0.0,41.7494228351,0.0,0.0,1028.99998439,67.816336577,11.9484037857,5.99927938268,21.8947074642,13.9303360195,8.9622436117,19.9059450929,5.98022579168,19.9053767713,5.91256870289,5.97026829733,0.0,5.98658825071,23.7714853233,9.90467426368,75.771443869,15.8639618689,1011.80227746,0.0,5.97214968997,0.0,0.0,5.95932259166,0.0,12.0058306192,19.8416328464,11.8108816645,536.235060674,0.0,35.7530767577,79.4139859107,1161.22233413,0.0,5.89833012684,411.350125824,5.99652562269,275.876410973,53.6218650572,103.198000627,5.90722118823,0.0,5.96773250741,5.95927042913,0.0,0.0,0.0,5.96381098437,5.91971380102,5.97256821116,279.498678881,13.951419234,5.95567238276,19.8620378151,25.8960018038,0.0,19.8620378151,9.93101406956,13.951419234,5.94041240328,11.9749184159,85.6343833961,27.8005561077,174.433005002,0.0,0.0,25.8303309511,5.98658825071,0.0,5.97395070013,15.8705747979,5.98833264921,5.95482664867,0.0,0.0,12.0276991631,7.95117875758
2015-10-04,0.6,0.00059060204496,0.00158724299583,0.00808386549038,10.0840221282,6.01536877264,12.0379379066,6.05534796454,6.03341492029,9.09733129876,0.0,12.0729786597,22.1605848045,838.50106262,20.1491877895,10.0596719082,56.4251768776,0.0,96.7416768614,6.04633094954,16.1379155786,38.3429505858,96.7416768614,12.193215434,80.5412276626,578.156863238,0.0,18.1036591665,32.2598182262,22.1497258613,44.2421605145,22.1350515691,74.5319577211,6.05901898482,0.0,16.07343269,8.04823152725,9.06133075465,12.09060577,0.0,12.0272932637,9.1010225161,12.0382007244,12.1143944217,20.1266327721,22.1497258613,0.0,0.0,6.06085616463,6.08369898924,54.4230624418,0.0,22.1636280372,0.0,325.475042653,6.03888327219,9.06680478,0.0,92.5967478985,30.1972551917,56.4251768776,6.07267779541,6.03845696028,0.0,38.3527866136,9.06041612343,50.3952336308,8542.67361247,0.0,0.0,0.0,10.0974738612,24.2275590423,6.06535249047,20.1491877895,294.867364003,0.0,92.4816923242,0.0,215.413940171,22.1825429708,12.063728566,6.01001629886,12.1858278451,6.0892246014,0.0,6.03026764098,10.0554491492,222.083971991,6.04835479895,6.0170691243,12.0272932637,10.0505833076,42.2228293345,0.0,135.384650599,6.05573656846,10.0682012344,0.0,90.6856732263,0.0,0.0,12.0930361361,6.01364663187,36.2510381332,6.04301359933,26.223726884,16.0867359994,38.3339604995,6.07818339632,50.2589604827,92.9720448587,18.0957865995,16.0873590855,0.0,56.4397392578,0.0,6.04210998397,1476.2311484,66.7043630523,12.1316485231,0.0,36.3315131634,12.1143944217,9.04131939462,32.258100135,6.07267779541,24.1897293276,9.0549514565,0.0,12.1600416314,6.07818339632,16.0698018908,15.0852229259,88.9828256932,12.0583914926,1033.65407872,0.0,12.0379488643,0.0,0.0,6.03888327219,0.0,6.09476026013,26.1385489673,14.0874303126,579.88329331,0.0,54.4230624418,92.5967478985,1229.63338206,6.03300216429,9.01168595964,519.801205175,6.05168138993,378.314759655,68.4384895149,120.718289497,0.0,0.0,6.04070825957,12.1039888604,0.0,6.04477869033,12.0491279868,0.0,12.112441348,0.0,367.758681812,16.165960618,9.09642152687,16.1080308275,24.2154058538,0.0,16.1080308275,8.06406938131,16.165960618,6.02092047116,9.09549623479,131.174085307,36.2285720061,184.887197306,0.0,0.0,26.1774155016,0.0,0.0,10.0517924649,28.1118936053,6.04801925293,8.06107366604,0.0,6.03845696028,12.1070282441,10.0663708373
2015-10-11,0.5,0.000410738956723,0.00145625630111,0.00858817818603,15.4287242428,12.5004321235,12.410801718,6.18968020809,0.0,0.0,0.0,6.15957708378,18.5610843833,815.047392899,20.595910666,12.3529031343,47.4359854992,0.0,99.0348307702,12.5269803714,8.26479962072,28.9342019739,99.0348307702,6.193430393,76.2248794333,490.840976643,12.3494495484,18.538077117,18.5816688988,22.7022802297,57.6427277334,43.2426387964,88.6496144754,6.18406343839,0.0,14.4051238104,12.3927234383,6.2029014723,9.28231002767,0.0,12.3494495484,10.3088236833,6.18032458504,16.5383194213,28.8325643258,22.7022802297,0.0,0.0,6.23699808218,12.417350416,59.8252492644,6.16169792866,16.5107985663,6.12225993725,312.599722479,6.14630506691,12.4132989035,0.0,88.6029195849,32.9543361762,47.4359854992,0.0,6.16541427241,12.3345482518,33.0641358137,14.4224887138,88.739415917,8519.39437138,0.0,0.0,6.14630506691,9.24584927509,15.497060237,12.3382702036,20.595910666,287.423614156,6.12225993725,72.104582184,0.0,255.528520005,18.5196908585,0.0,6.16608464463,6.17099720112,0.0,6.14073944204,0.0,20.5841125657,206.729162401,18.4891879171,6.23699808218,14.4517877106,16.4647583251,28.8151560046,0.0,142.711028648,0.0,8.24793378918,6.12041810213,86.6473181198,0.0,6.21331561792,21.8164941822,9.31842328573,30.9195646527,6.17472477418,21.7345294826,12.3583710698,45.4695851373,6.23888294108,61.7484147319,95.1822364658,12.3510597795,8.23673137338,0.0,61.9014253408,0.0,6.18011683643,1461.62181789,66.2312359646,9.2860680395,6.25210891945,28.931695989,16.5383194213,12.3616596479,16.5108826535,6.16727412588,12.4078766237,8.23609804599,6.17286042491,0.0,0.0,34.9513704126,30.8875678435,82.7950679215,12.3417397509,1043.76356116,0.0,0.0,0.0,0.0,6.25021606177,0.0,6.22545520752,26.7580232441,10.2951217135,587.411795938,0.0,59.8252492644,88.6029195849,1172.19690634,8.2311406524,6.12779209985,519.737807992,6.204525426,401.633635067,45.3383453849,111.228698834,0.0,0.0,6.16327245931,12.4051301082,0.0,6.12779209985,18.7676942291,0.0,6.14444873799,0.0,296.244403341,16.5520809947,18.4723999136,18.5629968503,33.0622953637,0.0,18.5629968503,6.18384653881,16.5520809947,12.3765873026,6.20659190264,113.555290591,32.9848172079,156.339388083,0.0,0.0,16.5058303727,0.0,0.0,8.23610291281,28.8251579712,6.2038370527,18.5855812967,0.0,6.16541427241,9.27482927139,12.362243878
2015-10-18,1.16,0.000833877166268,0.00166775433254,0.00793996084403,15.2500431989,6.12789321403,0.0,6.11954041682,0.0,0.0,0.0,9.15191292449,22.3844966648,741.331284615,16.2715857917,18.290363953,48.8668794776,0.0,71.272260545,12.2527335716,6.10004124869,38.7317630329,71.272260545,0.0,97.6538624068,514.947883105,6.10381269384,32.5259140706,22.4115682603,12.2056948605,69.0863570665,10.1616611115,117.996441051,6.12602183645,0.0,8.12565355569,12.2093461158,24.385781553,16.3017182914,6.1057508718,6.11851367856,8.14100768864,6.1195292289,22.447381145,18.2977270964,12.2056948605,0.0,0.0,0.0,6.11119782717,28.5313886814,0.0,20.362624073,6.15392978611,308.525725399,9.19273019591,12.2298186415,6.10207602926,89.4503358745,26.4417928417,48.8668794776,0.0,6.08334828005,6.10568400062,38.7694773833,16.2690708593,69.2469367821,9692.73422407,0.0,0.0,0.0,10.2023003945,28.5541893996,6.07967808501,16.2715857917,310.269355854,6.15392978611,77.2766179546,6.118600853,183.050294493,14.2706142263,6.14274421243,6.11398701249,6.07967808501,6.15019673802,0.0,0.0,18.2647311288,255.035930299,6.15953786307,0.0,12.2278021089,26.4148057819,26.4111003821,0.0,134.708343572,12.2594913212,6.11495737191,12.1264337255,101.815881544,6.1168020046,9.20838678408,12.3153347375,9.18068820343,46.7945510174,0.0,12.2234944934,15.2436198458,32.6214024589,6.12234258612,54.8453823835,75.5692397816,28.4422561638,9.132558578,0.0,40.7344651238,0.0,6.12974566059,1521.91197024,63.3600786003,6.13068208839,0.0,32.6292552632,22.447381145,6.10024026632,16.2986538915,9.15648707586,20.4009799457,6.09093156968,0.0,6.08898981233,9.16499939717,24.3684038427,12.1744011066,81.7403250861,18.2836295907,1132.07629325,0.0,16.2629490336,6.08151262879,0.0,6.11674841557,6.15392978611,6.12230909595,32.505064345,9.16129625682,636.745319494,0.0,28.5313886814,89.4503358745,1167.13873413,6.1057508718,0.0,543.494612153,6.12590762434,394.463316993,54.9146804657,144.388013475,6.08988991357,0.0,8.14899558472,6.11605729606,0.0,6.09359153981,6.12230909595,0.0,6.12604188678,0.0,400.007741965,22.4566368978,6.10094291441,12.2130460787,42.8064064,0.0,12.2130460787,6.09644538824,22.4566368978,6.12137998635,6.107503028,114.295048311,36.6071201673,152.285767333,0.0,0.0,22.3888373836,0.0,0.0,8.12932903612,42.6478303588,6.09817938345,24.4656300546,0.0,6.08334828005,0.0,14.2367614391
2015-10-25,0.27,0.000415973377704,0.00113447284828,0.0055967327182,10.208451095,6.10104452342,6.08816535826,0.0,6.15611590893,0.0,6.10101615537,24.4411093559,12.2440832101,818.506585096,20.3633536792,18.3338021058,51.009541907,0.0,73.4817758851,10.2387813506,9.19640763963,51.0891866387,73.4817758851,0.0,87.6708915412,516.073938197,6.09735920507,10.1998254079,22.4617823754,16.3234621101,48.8766104167,20.3645577105,89.7591610839,0.0,0.0,6.11736602306,8.14816188716,15.296123441,24.4980854785,6.07897092988,12.192849629,6.17849500342,6.14143060923,12.2669639283,32.5901611579,16.3234621101,0.0,0.0,6.18411522326,6.1822406809,44.8904558898,6.08449557805,12.2453210418,9.18712731969,282.789626612,6.13957743839,6.16355757217,6.09365000245,65.2155294918,16.3104543369,51.009541907,6.09548987262,6.09548987262,0.0,61.3323174472,10.1917976595,77.5705903839,8123.46191986,6.14498704619,0.0,0.0,14.3038481011,18.3948761676,6.12196634608,20.3633536792,184.098593059,9.18712731969,99.7980976407,0.0,189.596306124,14.292697462,6.12510796468,14.2926952033,6.12289041638,0.0,6.15611590893,6.1505464434,18.3399832053,249.423147388,9.23354581241,18.4183130701,6.16542079997,6.11734283261,36.6473258678,0.0,155.503236615,0.0,12.2330143265,0.0,122.45472095,6.09000190889,6.1619365297,9.21955671116,6.15983449299,28.5495996838,6.09735920507,18.3086306885,14.2526601516,40.9273751798,0.0,63.1250166599,96.2496768798,20.3590493376,12.2262455547,0.0,51.0304697279,0.0,6.0881370501,1068.67066966,67.5832266753,15.3563730709,6.13215069298,30.7163498844,12.2669639283,6.08446728696,15.340650756,6.12566597741,16.3568472688,6.08630161535,6.15240181186,0.0,0.0,24.3941890654,10.1764467041,83.9230046794,16.2907787198,1038.60454291,0.0,8.14569779186,0.0,0.0,9.21594255711,0.0,0.0,28.50534625,8.1493833475,603.521591526,0.0,44.8904558898,65.2155294918,1149.3959884,6.11736101906,6.07167694062,479.403951198,6.1378104701,344.408862299,40.7684533118,136.506657241,9.13866192633,0.0,6.13955803332,6.10656666453,0.0,6.11643361428,0.0,0.0,6.12936337568,0.0,252.355694206,36.889481496,12.216857082,24.4783721964,49.0388632521,0.0,24.4783721964,9.16172893799,36.889481496,8.14820006609,9.16728106986,114.433513649,36.6829885459,164.828639893,6.14313614648,0.0,9.14418100304,0.0,0.0,0.0,38.6837241351,0.0,20.4201663843,0.0,6.09548987262,6.14651029237,6.0899735922
2015-11-01,0.72,0.000587242163987,0.00165161858621,0.00737722968509,14.1999978128,18.079647604,12.0677126474,0.0,0.0,6.01744014872,0.0,12.1269969901,14.1705829719,903.851050589,22.2456919658,22.2468541939,56.7141586727,0.0,56.7337215205,12.2352183454,10.1383330865,40.5887633473,56.7337215205,0.0,78.9351449063,627.750356395,0.0,12.1483322771,14.1932365164,18.1596171755,52.5663256802,48.5419430267,74.9820089637,6.08654409907,0.0,12.0958946578,18.2017137448,9.07616629623,12.1636407057,0.0,6.08152752652,6.11220374638,6.01925975566,24.3634850915,14.1534908374,18.1596171755,0.0,18.3084299917,12.0276084664,6.1213201883,56.7351973302,6.08257765546,14.1858854085,6.0708671326,290.895862373,6.02472518522,10.1297081831,0.0,80.9327265465,22.2535699574,56.7141586727,6.09211612802,6.06926572107,6.04612070832,18.2445246816,16.189794016,58.7837246811,7663.93635413,0.0,6.11603564166,0.0,12.1435363238,18.2518961686,14.1534812705,22.2456919658,154.362168903,6.0708671326,86.9765359476,0.0,170.014580429,10.1389136668,0.0,0.0,6.10019241238,6.13084892811,5.98487432711,0.0,14.1651162941,219.257459841,6.08839662395,6.05444239423,12.2169753539,26.2889836643,42.4506876248,0.0,182.796444198,0.0,6.05435597956,0.0,109.377829045,9.08747492242,9.13767693194,24.5233957124,6.10571906188,30.3603803023,0.0,12.1752878169,14.1510436939,32.4697624872,0.0,70.7698994406,119.924080224,12.1330482617,18.149341727,0.0,36.4779675571,6.08808225062,12.2019302665,876.697551828,42.6874865279,6.14573414554,6.07733294649,22.3197000305,24.3634850915,8.08182320596,14.1908423181,12.0203454179,12.2373637536,12.0022261151,5.99930440385,6.11020062392,0.0,32.3119632298,15.0898214307,99.5974870368,12.1342642986,1108.37341764,6.08845279902,10.1119907141,0.0,6.008358591,0.0,0.0,0.0,14.1553270279,20.2227565591,562.757126949,0.0,56.7351973302,80.9327265465,1110.77332564,0.0,6.07525366069,435.504161342,6.07544635177,232.696457098,60.7207793826,111.2663799,9.14385048915,0.0,20.283961352,12.0421609268,6.01562164157,6.06438762054,9.10581035931,6.01198792267,6.11603564166,0.0,202.023913999,12.1536514779,0.0,20.2386769924,30.4376823715,0.0,20.2386769924,6.07662018263,12.1536514779,12.1144047581,9.10543246984,125.817587483,20.2282441498,145.470923903,0.0,0.0,14.1754954138,0.0,0.0,6.09652148074,28.3027920435,0.0,20.2737040213,6.11603564166,6.06926572107,12.2754173937,8.10440163677
2015-11-08,0.88,0.000785457809695,0.0017579293836,0.00688210652304,10.3511280653,18.483278444,6.20144323413,0.0,0.0,0.0,0.0,6.18879088554,22.744555134,1002.95339692,18.6229153366,18.5755506842,57.8757350359,0.0,80.6458815688,6.2059007624,10.3567961933,33.1163327893,80.6458815688,0.0,78.4536266642,611.759785789,6.21621900916,16.5163321033,28.9797579985,14.4571199913,55.7079678897,33.0189369995,84.7033576919,12.4654084005,0.0,12.449596274,12.4021661613,6.19144348728,10.3323778858,0.0,9.28385893249,15.4615588663,0.0,26.9237404078,14.4452356243,14.4571199913,6.18130746246,0.0,0.0,6.2048539721,39.3047136658,0.0,10.3379824596,0.0,234.914142284,12.4948127253,6.18902161255,0.0,80.5293498565,24.7832026466,57.8757350359,6.18504691041,6.20683263239,12.359367843,29.0105449314,12.390344269,55.829193062,7739.5777491,12.3407487291,6.24362692748,0.0,14.4877206652,16.5638262061,12.449596274,18.6229153366,161.657822637,0.0,78.5409469277,6.25119037621,171.433068124,24.8498360425,0.0,9.31097627159,12.355639527,0.0,0.0,12.3349089534,14.4496214621,205.09472924,6.26637238077,6.1663947786,6.19089253807,22.6878478016,33.0033501594,6.18341561471,163.743878508,0.0,6.17210284542,0.0,136.406377313,6.2455160733,6.21909277739,12.4097353267,0.0,43.3786907872,6.17397174139,22.7689847521,20.6291959046,45.523673017,0.0,92.8336104976,80.8749359481,20.6217730811,18.5706011145,6.17943943361,35.153000791,0.0,0.0,801.687654442,47.7103056563,9.33329631965,0.0,26.933728229,26.9237404078,0.0,20.6998137762,6.16825492785,20.7061096529,15.5100662759,0.0,0.0,0.0,10.3000103888,6.16095347954,95.4070971042,18.4936072528,1195.107439,0.0,10.3136702988,0.0,0.0,0.0,0.0,0.0,18.567475957,14.44149834,615.56710035,0.0,39.3047136658,80.5293498565,1154.10663042,6.18957464665,0.0,452.676446963,9.30446569485,241.573693202,51.6374873995,138.341677363,6.16453575093,0.0,12.4418533996,18.6684081356,0.0,6.16851581805,10.3624193205,6.21893365969,0.0,0.0,195.865764836,22.8065971631,6.1926485057,20.6766411716,55.891785044,0.0,20.6766411716,6.20402312201,22.8065971631,18.5495298632,12.4022267679,105.582255509,28.9147698516,152.558705566,0.0,0.0,26.8736700862,0.0,0.0,12.3370316361,28.866280654,6.23043483919,16.5463927235,6.24362692748,6.20683263239,21.7217506541,12.4122342961
2015-11-15,0.81,0.000479262672811,0.00143778801843,0.00704147465438,21.6990616584,0.0,6.21973174081,0.0,0.0,6.24566817304,0.0,15.5163307747,16.5493523458,869.010726426,26.8697585196,16.514413831,51.7159074224,0.0,70.3411655186,9.34662903891,24.8254931231,41.4250473692,70.3411655186,0.0,84.7920582341,529.418066561,6.18411307424,26.8640967505,51.7502783641,20.6919402779,51.6085409318,53.6844850581,117.836776085,12.3869318746,0.0,18.546737671,9.26768299488,6.21744979274,12.4150053805,0.0,12.5216459277,8.27063414402,9.32967455299,18.6704491885,12.3875282829,20.6919402779,0.0,6.20446914772,6.25892459426,6.22097755802,51.7604384678,6.20095228565,12.37618438,18.6355100619,280.448601774,9.32591941039,6.21125061792,6.22494973217,80.5923320488,24.8006177708,51.7159074224,0.0,0.0,6.17665109768,18.6497778781,16.5293652053,70.3595379344,8288.55538987,0.0,6.1958136789,0.0,6.20402768409,12.4099251266,12.3570298062,26.8697585196,122.35740588,18.6355100619,80.6439520447,6.20331920728,152.885621695,9.29759936809,6.23930123733,12.5026852283,6.19278678104,6.24944998846,0.0,6.20001248801,10.3241068675,203.14117104,6.21838494914,0.0,9.29103184261,18.5890762366,37.1488622378,0.0,184.599780878,6.19394013379,15.5351964281,0.0,122.050429307,0.0,9.3211058655,6.21438029311,0.0,28.9343535215,6.20282286256,26.9153290015,9.26114660569,43.4973880455,6.18622041224,74.3102340416,112.068987815,12.38940184,20.6388291127,0.0,39.315258278,0.0,12.3542581559,651.167649951,58.0983103051,6.20311499533,9.28262284806,20.7181606929,18.6704491885,6.20845665228,9.3287763562,9.31640573638,16.5600307908,15.4436251918,6.18224589034,6.21744979274,0.0,22.6681069096,6.17131271694,72.6286078991,6.17292685824,1133.68230016,0.0,6.17969078235,0.0,0.0,6.21877029747,0.0,6.20707879468,28.903209953,9.29965311224,613.834631037,0.0,51.7604384678,80.5923320488,1266.32416531,6.17410559296,0.0,372.238352337,0.0,206.586131728,55.7984200586,95.0321381479,6.22682754506,0.0,10.3521961857,10.3540633102,0.0,18.6523493782,6.20120823801,0.0,9.27048370825,0.0,142.31805689,16.5938641624,14.4953167889,14.4871933664,41.480367468,0.0,14.4871933664,6.21572450741,16.5938641624,6.19370299063,8.29507682385,124.275901421,33.0624956515,156.782083205,0.0,0.0,31.0128087556,0.0,0.0,6.17968796895,28.8814791596,6.18598138634,12.4351042141,6.1958136789,0.0,6.22169504369,15.4454859784
2015-11-22,1.05,0.00049902689755,0.00144717800289,0.00928190029443,8.96060779392,6.69370628065,6.67957602011,0.0,0.0,0.0,0.0,20.1263799702,20.1249790111,908.456837895,20.1061495657,13.3959647561,46.9756483162,0.0,55.9368791556,16.850457712,11.1955522862,31.3631299335,55.9368791556,6.73057978028,96.0652910317,628.393479464,6.71432468467,15.6322313783,24.6299618833,17.8847375505,49.1140364086,29.036955143,143.111453551,6.74076991284,0.0,22.3140743666,20.0953178793,6.73102720521,22.391711187,0.0,6.68966296668,11.1880823364,0.0,33.6373907632,8.93491297768,17.8847375505,0.0,0.0,6.72004237257,0.0,46.9900113201,0.0,13.4519745767,0.0,240.874635299,6.73161099823,8.94435762341,6.73305890675,71.4842223364,24.5867000687,46.9756483162,6.66747886424,6.68961658459,6.68159097517,26.9083203099,11.1731870612,64.9030940594,9001.66782273,0.0,0.0,0.0,11.2090841513,10.1025121874,6.68558061681,20.1061495657,60.5246745173,0.0,82.6345807251,6.73158676495,143.044903654,13.424318713,0.0,6.69875924597,6.68562453446,13.5068871681,0.0,6.67152833816,8.92887454465,194.984249336,6.77189561568,6.67149299962,6.68966296668,15.6322215751,31.2469209902,0.0,150.264394814,6.74527491928,17.8745697137,0.0,123.099414433,0.0,6.72823715153,0.0,0.0,33.5330680062,0.0,17.919873003,20.0878856095,24.6761824831,0.0,58.0462904114,105.457019241,17.8530075687,10.0639033415,0.0,38.0380136595,0.0,0.0,427.033152316,60.5894248148,10.0933451433,6.68562453446,15.6774900265,33.6373907632,10.0163788901,8.9558930464,6.69567968119,11.1962196924,6.7000041058,6.68558061681,0.0,6.67152833816,13.3852156054,13.4033556378,107.7570342,6.70419231406,1044.42438989,6.73305890675,10.0304306893,0.0,0.0,6.75344358403,6.7099286832,6.71196184324,17.8597315428,17.8671300487,534.179956764,0.0,46.9900113201,71.4842223364,1072.3024858,6.66951944676,0.0,326.516760165,0.0,156.412231906,51.3752684245,113.906419386,0.0,0.0,13.4324431821,6.70583930341,0.0,0.0,20.1054227679,0.0,6.71683955377,0.0,116.002353682,15.7039626392,0.0,26.8473212281,33.6069757474,0.0,26.8473212281,6.72044057701,15.7039626392,13.4438779725,10.0841502562,94.1210804663,11.1718427745,138.325818262,6.67551197131,0.0,17.8914372798,6.69978042428,0.0,11.163759102,26.7933440173,6.7101310916,15.6782898735,0.0,6.68961658459,13.4606345079,15.6410002455
2015-11-29,1.64,0.000949968334389,0.00218140876786,0.00949968334389,15.835273075,11.8382532597,5.95569711184,0.0,0.0,0.0,5.92211187016,9.88384157556,17.7999438608,1036.70614666,17.7582428165,19.7431748719,35.6106672014,0.0,73.193751846,5.92656072947,14.8014761416,47.5381588283,73.193751846,0.0,59.2131340948,707.838628385,0.0,21.7520715971,19.7957284053,11.8658861028,53.2936370355,43.4485875403,108.741908515,11.9018482284,0.0,19.7366415447,13.8245869213,5.92337684022,5.91002306394,0.0,8.89236801651,8.9060091695,11.9402004975,29.7292973225,13.8245764704,11.8658861028,0.0,5.8908585564,5.95142022841,9.90776410786,61.3043085342,0.0,15.8274870363,0.0,339.17589673,0.0,9.88440919163,0.0,98.8061579132,19.7628574564,35.6106672014,5.88376967727,11.8066105688,5.95749370222,29.7287136455,11.8538881015,65.2790408367,8418.17077709,0.0,0.0,0.0,25.7412496352,11.9217534698,5.92277248436,17.7582428165,75.3244911178,0.0,112.590490406,23.6775428659,171.878471909,9.89278409048,0.0,15.8257128803,13.8484963989,5.92701793773,0.0,5.92809616545,9.86478830323,257.668767481,0.0,0.0,5.93107390386,23.851559931,37.4977929929,0.0,178.463927271,5.8997437126,5.91449695461,0.0,138.474146364,5.91759467693,5.96676131688,20.7580414463,8.87977981272,33.5987546509,5.89440940544,13.8550530334,15.7845384128,35.6988771994,5.92211187016,65.1142369597,150.860241097,11.8431724419,15.7976593172,5.91853463556,49.4620756935,0.0,11.8610642675,472.508765732,53.5817805965,14.8158145472,11.9221802734,35.661554627,29.7292973225,11.8316094418,11.8218507644,5.93295577588,23.7448593695,9.87486450589,0.0,5.97913763937,5.92211187016,13.793660389,11.8306835833,144.845915582,13.8067195583,1115.67251461,5.96109013669,5.90111249224,0.0,0.0,11.9344579861,0.0,0.0,31.5714834646,11.8401923554,646.22541569,0.0,61.3043085342,98.8061579132,1171.33019625,11.8182555076,5.8908585564,369.775699045,11.9800373812,187.669948476,55.3281267324,142.176156754,5.95390160472,0.0,31.6645679498,15.8466479329,0.0,8.88378867928,8.93405264062,5.92297105005,0.0,0.0,112.427375432,13.8826229114,5.91938571648,15.8179614628,67.4163340633,0.0,15.8179614628,8.8610170104,13.8826229114,23.728357521,11.8886245698,110.927256999,45.4395370048,151.875651033,5.8908585564,0.0,39.551425202,0.0,0.0,9.86831575305,27.6361149728,11.8838494582,19.8024764559,0.0,11.8066105688,11.9498175786,17.8204253814
