Week,TN,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,sinus infections,how long flu,upper respiratory,strep throat,generic tamiflu,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,tamiflu pediatric dosing,treat flu,can dogs get the flu from humans,flu in children,how long does it take to get over the flu,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,tamiflu dose,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,type b flu symptoms,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,type a flu symptoms,flu contagious period,incubation period for the flu,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,tamiflu generic,incubation for flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,flu type,what is type a flu,b flu,stomach flu symptoms,how long does rsv last,how long is rsv contagious,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2013-04-14,0.4927060187,0.00362360519959,0.00552168411365,0.00926032439894,33.2564058418,0.0,33.2263548727,0.0,33.1790390029,1164.51973956,49.8061038174,66.7054788412,66.3783402389,99.8773356738,66.3783402389,99.4247787609,709.593147494,0.0,0.0,33.2315433705,100.179171079,0.0,110.796217956,66.392716327,77.3245712685,0.0,0.0,33.3728860466,0.0,33.0467436492,0.0,0.0,66.7139390247,0.0,0.0,0.0,0.0,0.0,55.4685360987,32.9969594618,0.0,343.336455323,0.0,116.214242241,0.0,66.7054788412,33.4277267204,33.3497979636,66.0337102524,0.0,221.606102181,6585.9471241,0.0,33.0666994123,33.2515416612,0.0,100.239757212,0.0,110.802966223,33.2090819032,44.2897485182,99.6371737605,33.1862250233,66.1134370381,33.3468857851,155.417759126,0.0,33.0766863345,44.3767907328,33.2924452246,121.861213786,33.0766863345,0.0,0.0,165.88382227,33.3829684895,0.0,33.2342120685,0.0,83.1810116325,0.0,66.4563685946,66.587413309,33.3196884498,82.9202161888,0.0,0.0,33.3368081527,49.8898137739,66.3800105439,0.0,33.3296743784,66.7139390247,33.1661971228,0.0,33.3628096922,0.0,0.0,221.408988604,33.184773246,1006.78254384,0.0,33.3225650484,0.0,0.0,0.0,0.0,597.536138736,55.4685360987,116.214242241,1839.08996961,44.2663685454,387.053590878,88.5694825483,33.0268119583,55.4282150239,0.0,0.0,33.1661971228,66.2133666588,33.3468857851,33.3125190535,0.0,33.2664349147,33.116694422,49.684446187,33.2593903038,49.684446187,33.2744073213,33.116694422,77.4444621089,0.0,132.999629881,33.3600881642,0.0,66.4927656283,33.2851326811,33.4638478802,0.0,99.7447429793,33.3066117685,0.0,0.0,33.3497979636,33.2794412024,33.2463828141
2013-04-21,0.4924242424,0.0012734429266,0.00318360731651,0.00567260940032,0.0,0.0,0.0,33.6142467121,33.7097482436,1229.09734839,50.7331218223,33.7768798985,56.1586893172,101.27124384,56.1586893172,168.655579362,755.019569791,0.0,33.8531458365,33.8097935004,33.7894230397,0.0,112.659273969,0.0,145.984688354,0.0,0.0,33.760638564,0.0,0.0,0.0,67.7052588096,33.6995885847,0.0,0.0,33.7157083684,0.0,0.0,33.8323209542,0.0,44.9876352866,270.207448006,0.0,67.7880378747,0.0,33.7768798985,0.0,0.0,0.0,0.0,90.084039134,6471.55572384,33.7457065449,33.760638564,0.0,33.9657848577,50.6251376256,33.6927874578,67.5595724177,67.5008964226,67.5663178651,67.5027861374,0.0,0.0,33.8506080827,180.542512363,0.0,84.4448913295,33.8240133628,33.6852056165,78.7640139074,0.0,0.0,0.0,168.644336919,0.0,0.0,112.618696809,50.6313400551,50.5589127369,0.0,84.5858420645,90.1148877434,33.799620598,33.8940189374,0.0,50.6618836771,33.7178960539,67.7267097343,67.3907341323,0.0,50.7586733675,33.6995885847,0.0,0.0,0.0,0.0,0.0,135.034326766,168.44717524,1090.82465415,0.0,33.6792876277,0.0,0.0,33.7810377414,33.760638564,461.294651727,33.8323209542,67.7880378747,1711.86710956,0.0,258.427541809,101.363113349,0.0,84.6113966995,0.0,0.0,45.0351407201,0.0,0.0,33.8531458365,0.0,56.3144305883,0.0,84.3842487482,56.2295324514,84.3842487482,0.0,0.0,56.2396355139,50.7689038708,202.747479463,34.0172325779,0.0,101.437113586,33.7810377414,0.0,0.0,112.706982585,0.0,33.7157083684,33.7457065449,0.0,33.659011115,33.7810377414
2013-04-28,0.2766960443,0.000799954288326,0.00257128164105,0.00422832980973,0.0,0.0,0.0,65.9474985163,0.0,1112.37670467,33.0341605658,66.1094977437,54.922419543,32.9758100364,54.922419543,65.8325891488,715.241117608,0.0,0.0,0.0,32.9812407854,0.0,88.0072842973,33.0284119736,32.9098522582,0.0,0.0,32.9749787388,0.0,32.9849289436,0.0,0.0,33.0547488718,0.0,0.0,0.0,0.0,0.0,49.6263909594,0.0,0.0,274.915257271,32.9960698482,49.5015643086,32.9936429228,66.1094977437,0.0,32.9439537016,0.0,32.9253176263,87.9841945943,6550.32174393,32.9618738294,33.0847622637,66.0495797699,0.0,0.0,0.0,132.007021089,32.9550963278,76.9777565612,32.9836930908,32.9785803321,32.9960638376,0.0,132.32231848,0.0,33.0747517456,49.5264805349,0.0,131.916438719,0.0,32.899161716,0.0,98.8411880873,0.0,0.0,54.975198916,49.4776091252,82.3698832003,0.0,88.0139486046,197.9756866,32.9868220929,49.4478272999,0.0,49.3188551016,0.0,33.0941349023,54.932222894,0.0,33.0110189929,33.0547488718,0.0,32.9849289436,0.0,0.0,0.0,164.842663278,32.9364234122,966.394043679,0.0,32.9749787388,0.0,33.0683858459,0.0,32.9388231527,483.471379032,49.6263909594,49.5015643086,1617.01853481,0.0,362.162201687,120.979779201,49.4428287519,110.076383329,0.0,0.0,32.9942642148,32.9849289436,33.0341454901,32.9948851552,0.0,0.0,0.0,32.9054950389,49.5016003668,32.9054950389,32.9388231527,0.0,98.8809439023,32.9966962325,82.552487811,49.6214229166,0.0,49.3832320916,49.5524785214,0.0,0.0,49.5414899002,33.0634601842,32.9890386001,32.9618738294,32.9439537016,32.9686320424,66.0869645252
2013-05-05,0.2051808156,0.000904875014139,0.00282773441918,0.00373260943332,32.4243015385,0.0,0.0,32.77897555,32.4145263496,1328.29028527,65.5777391927,32.6395796992,75.825683605,86.8912529566,75.825683605,108.464678147,815.943794785,0.0,0.0,0.0,64.9250133505,32.5310859893,43.5161426856,48.7550365348,108.40889018,32.3559987667,0.0,0.0,0.0,0.0,0.0,0.0,48.8385086626,32.365738682,32.5310859893,0.0,0.0,0.0,65.3188359147,0.0,32.6739994797,326.080428578,0.0,65.3163526969,65.0637093528,32.6395796992,0.0,32.7987696174,0.0,0.0,163.794806512,6301.56126686,0.0,32.8483595321,0.0,0.0,32.8483595321,0.0,97.8301276599,32.7987696174,65.1588215478,32.6508941908,32.6384492712,0.0,0.0,239.646437812,0.0,49.1048348522,32.6560225091,0.0,108.664086881,0.0,65.4000752394,0.0,65.1414078662,0.0,0.0,97.3316088427,0.0,97.5196870694,0.0,130.555509215,87.128309631,43.5822004477,32.4527332271,0.0,48.8079580122,32.6581763485,54.4618731634,43.4507764904,32.5951332935,49.0504695265,48.8385086626,0.0,0.0,0.0,0.0,0.0,184.551176587,48.9765611602,911.934898076,0.0,32.3852361149,0.0,0.0,0.0,32.7394590032,564.798,65.3188359147,65.3163526969,1391.83406617,32.7690874729,314.834722259,76.0900682684,65.3677653148,119.694812286,32.7987696174,0.0,32.77897555,32.5027158106,32.6680488322,32.6838677865,0.0,65.1784713734,0.0,32.6395673231,32.5303749359,32.6395673231,32.7394590032,0.0,119.471750476,32.6351994953,195.761921417,32.5125442702,0.0,32.7098840628,32.6895220028,0.0,0.0,54.3664575729,0.0,0.0,0.0,32.7987696174,32.5499715473,0.0
2013-05-12,0.140193467,0.000449766683533,0.00219261258222,0.0033732501265,31.3492036359,0.0,0.0,0.0,0.0,1103.59309258,31.1236113365,62.2472226731,62.2955274118,72.7395297908,62.2955274118,155.572246102,759.607210262,0.0,0.0,0.0,31.2511642032,0.0,31.0651319647,46.8896952871,93.3193142389,0.0,0.0,31.4249492201,0.0,31.2016803168,31.3492036359,0.0,31.1822047871,0.0,0.0,0.0,0.0,30.9623291814,46.6855920344,0.0,0.0,166.337295106,0.0,93.1953958941,30.9296794334,62.2472226731,0.0,31.0814157684,0.0,0.0,0.0,5985.22541528,0.0,0.0,31.3244659405,31.4724763665,46.7042526523,31.050753156,62.3839967114,0.0,62.4739661845,62.0740544023,31.2699531398,0.0,31.3077530305,198.026390911,0.0,0.0,31.0838967681,0.0,124.670782622,0.0,62.1677935361,0.0,72.6987354059,0.0,0.0,104.098045969,31.1163401421,62.3275235273,0.0,77.7057309724,31.3245061255,31.3245061255,0.0,0.0,31.1262781524,31.1633578818,62.5401033605,31.148304348,0.0,62.1115161129,31.1822047871,31.0463898036,0.0,0.0,0.0,0.0,62.3871630697,31.1734647743,903.340198829,0.0,30.9996331925,0.0,0.0,0.0,31.2158065519,592.136659804,46.6855920344,93.1953958941,1684.87007028,0.0,124.574010789,83.16085361,31.1763034709,52.0379136523,0.0,0.0,31.3965017705,0.0,0.0,31.2063701392,0.0,31.2441273584,31.1001820097,31.0838967681,46.8519722374,31.0838967681,0.0,31.1001820097,83.1169382376,31.3965017705,124.830702885,0.0,0.0,31.0557580565,31.0932876734,0.0,0.0,31.1235971327,0.0,31.0370272012,0.0,31.0814157684,41.5350085422,31.078827978
2013-05-19,0.0904977376,0.000171781951443,0.00114521300962,0.00297755382501,0.0,0.0,0.0,34.34818857,34.4500675886,1134.35076504,0.0,0.0,34.3586766827,68.6199371635,34.3586766827,68.5229603974,847.482315338,0.0,0.0,34.3061115294,34.2055701324,0.0,68.7689776921,34.5021226922,91.2889064794,34.3567631624,0.0,0.0,0.0,34.2440002834,0.0,0.0,34.4708707695,0.0,0.0,0.0,0.0,0.0,34.4455310213,0.0,0.0,148.736154799,34.4396754113,34.2881673437,51.5041748953,0.0,0.0,0.0,0.0,34.3981693247,34.3845578017,5890.86075729,0.0,0.0,34.2853827611,0.0,34.2778208841,0.0,68.6786019672,34.2130289235,34.2130289235,0.0,0.0,34.2881673437,0.0,194.878262485,34.4708707695,34.389671898,34.3230723689,0.0,114.353861831,34.3088790123,34.1718208188,0.0,114.246971564,0.0,0.0,45.7581821937,0.0,68.5715972819,0.0,91.5300175078,114.537245537,51.7330029055,34.1952734527,0.0,34.3068861354,51.4121639783,34.3949427956,34.2764361319,0.0,103.475097271,34.4708707695,0.0,0.0,0.0,0.0,0.0,102.871348976,68.452364212,879.890772338,0.0,0.0,0.0,0.0,34.5125525963,34.2927262951,457.246378179,34.4455310213,34.2881673437,1499.38088672,0.0,171.278253534,68.6371356547,45.7373906012,91.6336291693,0.0,0.0,34.2336702683,0.0,0.0,0.0,0.0,68.8378197097,0.0,34.1615342984,0.0,34.1615342984,0.0,0.0,80.0438744727,0.0,120.052897331,0.0,0.0,34.2027175827,45.8411089713,0.0,0.0,51.5663906606,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-26,0.0904568069,0.000143174171379,0.00121698045673,0.00186126422793,39.330427219,0.0,0.0,39.6700668325,39.6409473878,967.898277996,0.0,39.4016564865,39.5575050035,59.8561955656,39.5575050035,105.655665003,728.798007115,0.0,0.0,39.7523768137,0.0,0.0,39.8900416803,0.0,52.8177430035,0.0,0.0,0.0,0.0,40.0043948427,0.0,0.0,39.4135531219,39.377884748,0.0,0.0,0.0,39.9200736251,79.2360982459,0.0,0.0,199.44418908,0.0,40.0648427044,39.7523768137,39.4016564865,0.0,0.0,0.0,0.0,39.8961191593,5772.77537006,0.0,0.0,40.0527385223,0.0,59.6801190727,39.2358545055,52.9892175262,0.0,59.5480724683,0.0,0.0,0.0,0.0,145.996917161,0.0,39.4135531219,80.2266653609,0.0,105.814700434,0.0,39.2949090728,0.0,92.5474591006,0.0,0.0,39.6240672058,0.0,99.6318954585,0.0,52.9732231707,79.572101403,39.9451740338,0.0,0.0,0.0,0.0,39.8605956253,79.984654304,39.5448918327,39.992327152,39.4135531219,0.0,0.0,0.0,0.0,0.0,178.381288297,59.4643282638,846.558032254,0.0,0.0,0.0,0.0,0.0,0.0,317.479886035,79.2360982459,40.0648427044,1575.96968467,0.0,105.866666883,39.6647806426,39.6827601047,59.6020073549,0.0,0.0,0.0,0.0,39.4254569435,39.7523768137,0.0,39.9142063039,0.0,79.8161134912,0.0,79.8161134912,0.0,0.0,105.82660945,39.606083547,145.788310318,0.0,0.0,0.0,0.0,0.0,0.0,39.9322351524,0.0,39.4016564865,0.0,0.0,0.0,39.2949090728
2013-06-02,0.0473428808,0.000232288037166,0.00116144018583,0.0020325203252,0.0,34.9245664658,0.0,34.742925962,0.0,964.247943547,0.0,34.9561914882,34.8501975609,52.005787324,34.8501975609,104.177503333,603.512242588,0.0,0.0,69.084732928,0.0,0.0,34.7420850624,69.7207943582,115.666579746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4064321196,34.5632065041,0.0,0.0,0.0,0.0,69.7106845562,0.0,0.0,81.1886067203,0.0,0.0,0.0,34.9561914882,0.0,0.0,0.0,0.0,34.9119257434,5461.46439347,0.0,0.0,0.0,35.0832664043,0.0,0.0,127.616718976,0.0,34.8277245357,0.0,52.3904831891,0.0,35.0832664043,139.505390689,0.0,34.9657286304,69.5472134595,0.0,52.1066056323,0.0,0.0,0.0,69.4863971198,0.0,0.0,34.8027084083,0.0,104.001124374,0.0,69.3846635977,69.805267025,46.4985142666,0.0,0.0,51.9119234593,0.0,0.0,34.8487367375,0.0,34.8971301286,52.4064321196,0.0,0.0,0.0,0.0,0.0,57.9834476959,0.0,799.328433844,0.0,0.0,0.0,0.0,0.0,0.0,382.33593381,69.7106845562,0.0,1438.36964574,34.8929986142,150.615900003,34.6896884451,34.9024071534,92.8560364763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.627099392,0.0,0.0,34.9773066749,0.0,0.0,0.0,104.327409052,0.0,104.82316998,0.0,0.0,0.0,0.0,0.0,0.0,34.7211023661,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-09,0.1174950065,5.87854917406e-05,0.00146963729352,0.00223384868614,35.0941936911,0.0,0.0,0.0,0.0,844.586646825,0.0,0.0,0.0,35.1578085437,0.0,128.57045584,516.010908614,0.0,0.0,0.0,0.0,0.0,0.0,35.0080981263,58.4207773693,0.0,0.0,0.0,0.0,35.1031714163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2072935363,0.0,0.0,123.056660336,35.2013212475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1849060889,5470.16927294,0.0,0.0,0.0,0.0,35.1153730476,0.0,105.479897463,0.0,52.771928734,0.0,0.0,0.0,35.2651495725,152.649767869,35.2332065022,0.0,35.2159578617,0.0,46.8615047165,0.0,0.0,0.0,81.9024940793,0.0,0.0,35.1541281969,0.0,70.3177944775,0.0,87.7308904439,82.1752034881,35.2750367625,0.0,0.0,35.0617262665,35.05191153,35.19070565,58.4845886217,0.0,35.1153730476,0.0,0.0,0.0,0.0,0.0,0.0,58.5089284194,35.1204016159,690.395963049,0.0,0.0,0.0,35.3078305402,0.0,35.1694936514,351.127243312,35.2072935363,0.0,1124.90192613,0.0,46.7663600879,52.6480585599,52.7029836759,117.272161672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7508004784,0.0,35.1471900573,35.1800964532,35.1471900573,35.1578085437,0.0,105.443070938,0.0,175.872891978,0.0,0.0,35.1377235578,0.0,0.0,0.0,35.1790647762,35.1790647762,0.0,0.0,0.0,0.0,0.0
2013-06-16,0.0915152307,5.98587333892e-05,0.00137675086795,0.00257392553574,0.0,0.0,0.0,0.0,33.2177728759,918.29412291,32.8568623736,33.3338024466,33.3295915253,44.1674493093,33.3295915253,99.1800859129,519.641916083,0.0,0.0,33.1059375268,33.1777635138,0.0,33.2578788498,32.9763195511,49.8502351064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7676851235,0.0,0.0,0.0,0.0,33.3438943581,33.3798472423,0.0,88.3847896116,0.0,33.4100734849,83.2340576659,33.3338024466,0.0,0.0,0.0,0.0,66.0122470158,5214.21821645,0.0,33.2679204798,0.0,0.0,33.4706904916,0.0,77.3471745668,0.0,33.4201610675,0.0,0.0,0.0,0.0,143.957509103,0.0,33.2779681755,0.0,0.0,110.500270921,33.3195585357,0.0,0.0,33.2077614916,0.0,0.0,55.2585879666,0.0,44.150766003,0.0,49.5241065742,77.4308678196,66.7980312999,33.4100734849,0.0,0.0,0.0,33.2032635508,33.0999801892,0.0,44.1974108756,0.0,0.0,0.0,0.0,0.0,0.0,55.2184733193,66.3955122803,728.282569788,0.0,32.7775697947,0.0,0.0,0.0,66.7194535597,485.718487626,33.3438943581,33.4100734849,1248.96631826,0.0,110.257645185,77.3304892523,66.1319360974,82.8071956003,0.0,0.0,33.2578788498,0.0,0.0,33.2378137645,0.0,33.3697839782,0.0,0.0,33.0360831074,0.0,0.0,0.0,88.2782517587,33.0559485776,115.680839985,33.3182197246,0.0,32.7479336556,33.5213729423,0.0,0.0,0.0,0.0,33.2277902983,0.0,0.0,32.7282059848,0.0
2013-06-23,0.0367782273,5.9980806142e-05,0.00179942418426,0.00335892514395,0.0,0.0,0.0,32.3454437263,0.0,822.199635067,0.0,54.0420221849,32.3350968091,32.4618246531,32.3350968091,75.4332636953,573.016882873,0.0,0.0,32.5501427976,0.0,31.9747252837,32.8144712739,0.0,107.72293866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3503422482,32.7550785657,31.9747252837,0.0,0.0,0.0,65.0036977553,0.0,0.0,162.018363768,0.0,97.6209178371,32.7057486281,54.0420221849,0.0,0.0,0.0,0.0,64.7593847439,5798.10723632,0.0,0.0,0.0,0.0,32.569834354,0.0,75.6444929225,0.0,65.2452180004,32.5293814958,32.3649612693,0.0,0.0,129.902264572,0.0,0.0,65.5694960418,32.0037053972,65.4312054505,0.0,0.0,0.0,97.1133560086,0.0,0.0,64.8694815555,0.0,48.3049879008,0.0,64.7739062636,75.697154652,0.0,0.0,0.0,32.4032116685,0.0,32.0424273638,53.9088586984,32.5010179216,64.9628189287,32.3503422482,32.3845437179,32.7452006771,0.0,0.0,0.0,151.064379535,48.2855863641,755.435396738,0.0,0.0,0.0,0.0,0.0,32.4227257978,366.968212349,65.0036977553,97.6209178371,1220.93399352,31.916922225,118.660942945,32.6029182795,65.4509255245,97.3219575432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0654761807,0.0,0.0,0.0,0.0,0.0,0.0,43.1690846396,32.5206500678,172.943581474,32.0327380904,0.0,0.0,32.2551984707,0.0,0.0,0.0,0.0,31.945797607,0.0,0.0,31.888098996,32.3406658109
2013-06-30,0.0,0.000149936277082,0.00157433090936,0.00277382112602,0.0,0.0,0.0,27.7770359683,27.7917812601,827.199841211,0.0,27.825336082,27.8093075228,27.7928315464,27.8093075228,46.3145005641,436.75969901,0.0,0.0,27.808548549,0.0,0.0,0.0,27.825336082,101.83261332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4570237523,27.9267171444,0.0,74.2495184862,0.0,27.785420223,27.7704134738,27.825336082,0.0,0.0,0.0,27.8930704972,27.9105892749,6242.29659309,0.0,0.0,27.9264884701,0.0,27.8358322343,27.8589720277,46.4235008463,0.0,55.6233206635,0.0,27.7770359683,0.0,0.0,148.886666699,0.0,27.7938095407,46.4655579951,0.0,83.6151419182,0.0,0.0,0.0,92.7181928626,0.0,0.0,46.3899587293,27.9435709266,41.6661373585,0.0,92.8357797865,111.309670132,27.8274175329,0.0,0.0,41.6685415107,0.0,41.9382932425,74.1353557084,0.0,41.8117570591,0.0,0.0,0.0,0.0,0.0,0.0,55.685805593,27.8306777138,686.295387424,0.0,0.0,0.0,0.0,0.0,27.7435494873,213.282116236,83.4570237523,27.785420223,984.312825917,41.7690788745,55.4937228173,83.5230519138,27.8344851607,46.4543072649,0.0,0.0,27.825336082,0.0,0.0,0.0,0.0,37.1248167851,0.0,41.7656574792,27.842143896,41.7656574792,0.0,0.0,102.008465285,0.0,120.754303002,0.0,0.0,0.0,27.9190903975,0.0,0.0,55.5373135438,0.0,27.785420223,0.0,0.0,27.7499513666,0.0
2013-07-07,0.0113558937,5.5450815127e-05,0.00110901630254,0.00188532771432,0.0,0.0,0.0,0.0,0.0,1022.86555654,0.0,22.5673816817,44.7440219821,45.0383244459,44.7440219821,104.813362567,759.028158626,0.0,0.0,0.0,0.0,0.0,33.7850632303,0.0,112.344900705,0.0,0.0,0.0,0.0,0.0,22.47324181,45.2714111483,0.0,22.537340941,0.0,0.0,0.0,0.0,56.4573665283,0.0,0.0,142.680824921,0.0,22.5591610166,22.3451699461,22.5673816817,0.0,22.5577551991,0.0,0.0,37.5946792352,6638.63785254,0.0,0.0,0.0,22.5781774865,45.1211439417,0.0,172.793355748,0.0,30.0308070323,33.6766221604,45.0007832076,0.0,0.0,188.221333074,0.0,0.0,33.8523662639,0.0,30.0262928798,0.0,22.4898510595,0.0,90.0086835408,45.0531699376,0.0,45.023487924,67.6528390156,33.7633608412,0.0,45.0586859857,67.648473971,30.0876612914,0.0,0.0,44.9615160224,0.0,45.1473680598,33.7071811107,22.486808512,45.0677375669,0.0,0.0,0.0,22.5577551991,0.0,0.0,82.5582203936,22.5149878427,727.62266064,0.0,0.0,0.0,0.0,0.0,22.4326397471,277.644046187,56.4573665283,22.5591610166,1186.8711736,22.4930784036,150.066055419,82.5830238204,52.5567445909,90.2035046454,0.0,0.0,22.5673816817,0.0,0.0,0.0,0.0,33.8660692134,0.0,22.5810134435,22.5033115086,22.5810134435,0.0,0.0,157.606820914,0.0,112.690869538,45.2658498755,22.6329249378,22.5605719709,22.4935980073,0.0,0.0,22.537340941,22.4935980073,22.5509463385,0.0,22.5577551991,22.5062418758,0.0
2013-07-14,0.011265067,5.67247149583e-05,0.00170174144875,0.00306313460775,22.6990570459,0.0,0.0,33.903769346,22.2544749828,894.479238849,0.0,22.7676964684,0.0,67.9371166201,0.0,37.4624617013,661.104538591,0.0,0.0,0.0,0.0,0.0,45.1762203089,22.471173784,74.859354077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7676964684,0.0,0.0,0.0,0.0,0.0,22.2881021738,0.0,0.0,112.579290302,0.0,22.6707696286,22.5744823354,22.7676964684,0.0,22.540484621,0.0,0.0,22.6571084435,6163.45690464,0.0,0.0,0.0,0.0,22.301581522,22.4829560079,75.0740649935,0.0,44.9625117555,22.6717170193,0.0,0.0,0.0,180.554261569,0.0,0.0,44.8638474344,0.0,97.5207160049,0.0,0.0,0.0,97.4460050209,0.0,0.0,68.0561363854,0.0,44.8063584779,0.0,60.0492900648,30.0723968458,22.2948398105,0.0,0.0,44.7963066594,0.0,33.754247514,33.6661525845,0.0,44.860476564,22.7676964684,0.0,0.0,0.0,0.0,0.0,37.5121734239,0.0,757.379868384,0.0,0.0,0.0,0.0,0.0,44.4552924009,314.956516196,22.2881021738,22.6707696286,1253.93042569,0.0,74.9340398163,67.561660452,45.466649892,60.1127240508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9856689085,0.0,0.0,67.9946769004,0.0,0.0,0.0,44.9928159415,22.7401909457,120.205051813,0.0,0.0,0.0,33.8154540458,0.0,0.0,0.0,0.0,0.0,0.0,22.540484621,22.5269141908,0.0
2013-07-21,0.022155755,5.78001271603e-05,0.00115600254321,0.00242760534073,22.4003763225,0.0,0.0,22.3273437809,22.2822575714,790.411350342,22.3900640791,33.6564031855,22.334161366,52.1361540427,22.334161366,96.6353222922,529.212781043,0.0,0.0,0.0,22.2182530167,0.0,22.3427706426,44.9981304007,66.8428561045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2937553179,0.0,0.0,0.0,22.1713507938,0.0,33.4760720252,22.1713507938,0.0,134.527327234,0.0,22.376531251,22.1765758158,33.6564031855,0.0,0.0,0.0,0.0,33.6225728571,5906.92607545,0.0,0.0,0.0,0.0,0.0,0.0,52.1653488891,22.1981277875,22.3392295059,22.2956765762,22.3408163088,0.0,0.0,194.100145757,0.0,0.0,45.0253113915,0.0,133.93444491,0.0,22.2956765762,0.0,111.579410109,0.0,0.0,0.0,0.0,33.6022550767,22.5058583963,44.6964468611,126.886806085,22.3091117535,0.0,0.0,52.0195407053,0.0,52.21057657,66.75751467,0.0,22.492276104,22.2937553179,0.0,22.3427706426,0.0,0.0,0.0,52.1025098845,44.2892766459,602.4530387,0.0,0.0,0.0,0.0,0.0,22.2956765762,297.593769236,33.4760720252,22.376531251,1169.47580644,22.4583919882,89.1554565314,52.109153953,44.6425375303,100.279766585,0.0,0.0,44.3694624213,0.0,22.3832956196,0.0,0.0,44.7357121545,0.0,44.3293332723,22.1646666362,44.3293332723,0.0,0.0,74.3855215056,22.5262626197,126.672139663,22.2720991312,0.0,0.0,44.8751755734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1780389841,22.417306764
2013-07-28,0.0222246916,0.0,0.00142669634195,0.0023397820008,0.0,0.0,0.0,23.1490099305,0.0,848.06207615,23.1474753393,23.5579763313,38.8075347241,62.117002152,38.8075347241,38.7489886297,645.537405311,0.0,0.0,23.208436077,23.3917136488,23.5864537884,35.1281185127,69.5357605689,108.490804705,0.0,0.0,23.572206459,0.0,0.0,0.0,23.5579763313,23.5650892469,0.0,23.5864537884,0.0,0.0,0.0,38.922415567,0.0,23.1056299485,85.4593861282,0.0,23.2119233639,23.133510045,23.5579763313,0.0,0.0,0.0,0.0,23.2766528025,5876.71045548,0.0,23.3118777613,0.0,0.0,34.842471783,46.6318103155,93.2926736586,0.0,38.8564835626,0.0,46.525185215,23.5508677084,0.0,163.49428445,0.0,23.361499587,23.2329847114,0.0,46.5842252145,0.0,23.161457505,0.0,69.8353442511,23.5793279715,0.0,34.7688851567,23.5579763313,38.8236723608,0.0,93.2363969219,132.373119249,23.2457065169,23.0847639371,0.0,34.9836883969,23.2766528025,46.5081218376,23.3354451385,0.0,35.1175111184,23.5650892469,0.0,0.0,0.0,0.0,0.0,62.0936468145,23.169936134,651.833258203,0.0,23.0986704214,0.0,0.0,0.0,23.3564203146,458.015980473,38.922415567,23.2119233639,1126.97471794,0.0,139.741229198,46.381842605,46.7762804828,81.9679324165,0.0,0.0,0.0,0.0,23.572206459,23.3881296,0.0,31.0772548689,0.0,0.0,0.0,0.0,0.0,0.0,85.4172404867,23.2625926075,108.846504348,0.0,0.0,0.0,31.1312573098,0.0,0.0,0.0,0.0,23.1265337151,0.0,0.0,0.0,0.0
