Week,NJ,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,tylenol sinus,flu in children,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,high fever,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,flu virus,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,flu contagious period,flu cough,what is influenza,rsv,tussionex,pneumonia,signs of the flu,tamiflu generic,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,flu symptoms in toddlers,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,normal body,flu medicine,cold symptoms,tamiflu wiki,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2013-03-03,3.7478210343,0.00563367586083,0.0101856859564,0.0251937984496,24.4212641435,73.9378583643,18.4844645911,18.434310783,45.7645659951,18.3223927568,915.989699315,36.7194113712,79.5103998576,201.992067524,18.2722390583,18.3402657299,61.3442289597,201.992067524,104.186024655,655.126095998,0.0,36.5897922518,103.949371297,18.3610943207,164.85341208,42.8373410807,73.2728751919,18.2383147767,36.9145733809,30.4894748443,45.8667444235,103.88140155,74.1620483532,18.3610943207,0.0,18.3888636912,36.7357651077,18.3901258549,628.972303183,18.217169019,55.031743124,18.2962807392,79.5103998576,27.7024025449,18.4246935996,24.4728459952,18.4900540875,152.824644468,7501.41594312,18.2821305479,24.5322729045,36.6639792378,36.7271404858,18.3719101148,45.9557624271,110.528570721,165.079089754,24.4174379812,46.1855131877,55.2501414137,67.256284442,311.82030939,0.0,0.0,18.3718035051,79.3771971191,147.161921263,27.5973607287,0.0,128.608766894,18.4834007052,0.0,55.0426978668,18.403716664,27.4541930803,91.9192052817,293.575005627,27.5694007719,55.0446089616,18.4565677233,110.038268602,18.3261573523,91.8231353383,79.6977805329,30.6296790113,18.2336551448,36.5760926582,103.88140155,0.0,27.5328386648,18.478878473,36.7136962858,24.4746020745,183.267919602,24.4211811714,963.85188894,27.3939719476,0.0,18.3216683989,43.0187968716,36.6633512342,693.48182746,36.7357651077,55.031743124,1382.65201929,46.0697140188,612.134961448,226.664470246,43.0095749305,171.192312399,37.1486080603,18.2601963781,0.0,18.2722390583,73.7094846761,18.3261573523,73.2067395554,0.0,42.8535775834,27.610373717,42.8535775834,30.5370140502,0.0,18.2997992891,140.554402253,55.1819547767,177.855554409,0.0,67.2626809498,85.7784122134,18.4670871412,36.680451254,18.2821305479,18.4246935996,27.4072365195,36.6435753516
2013-03-10,3.2113182124,0.00434838214605,0.00912307626721,0.0237455770133,19.3533448389,25.6837315341,38.6838407046,0.0,38.6950695368,38.4443702411,1090.20369819,38.7999026571,64.3665651823,154.470507473,58.2349141387,0.0,64.5014682432,154.470507473,70.7637918982,765.379933537,0.0,38.5428654811,77.1002128839,32.0410355887,166.707141523,48.3016879002,89.6812246167,38.3957627544,32.1595668655,19.2438103061,47.9773455033,32.1200395555,0.0,32.0410355887,19.4233388528,0.0,57.8850114675,19.1984746003,429.919193925,29.0201239801,64.2478353841,29.0114094379,64.3665651823,19.3313086858,19.3195962903,76.8869255344,19.2845441047,147.850721117,7387.94809952,0.0,19.3841906852,28.7736659431,0.0,38.5099788857,19.2567223995,96.5896528109,160.474656496,25.6507717093,19.2159119069,19.2705505332,19.3216555374,276.203018013,0.0,32.0717928427,19.1348076662,57.9119678915,148.279778477,0.0,19.2217313836,77.1343595045,19.4467828345,19.1521294595,57.8229258486,38.5412000722,19.1810689116,64.3254874218,244.400132459,38.6284134609,70.6996652268,0.0,70.6865035567,19.3195962903,70.7076904879,28.9160527861,19.2985845323,0.0,38.5681841514,32.1200395555,19.5174555765,28.9298556213,0.0,38.4363363449,19.3303089302,154.003210101,38.3621378233,895.980611982,19.2275543861,0.0,19.3371702105,38.7365490296,38.6050546214,638.059903874,57.8850114675,64.2478353841,1259.79875607,32.2270619098,726.851754753,186.559410314,51.5484258428,89.7235529088,19.3724141417,0.0,0.0,0.0,28.8055299804,19.1984746003,38.5100987955,19.2450445812,45.0902838888,51.4080250024,45.0902838888,32.0794498051,19.2450445812,19.3359250866,166.829651665,38.677322591,180.455155925,0.0,25.7149681062,116.208322522,19.3489039303,0.0,0.0,19.3195962903,19.1348076662,32.081294136
2013-03-17,2.8529267093,0.00403190463669,0.00828293452537,0.023183451661,0.0,0.0,20.3620337483,0.0,40.2407347504,30.3534055946,1051.4491181,40.7733702417,114.96954132,135.055589686,20.374351978,20.2177141783,101.959439752,135.055589686,135.218607469,770.194535061,0.0,20.1750092902,101.108366018,26.988020175,108.020927926,20.2456682507,114.454799334,20.3374419201,30.5530321654,30.1587713997,20.2129969416,47.2129979513,20.3006218973,26.988020175,0.0,0.0,60.8055804551,20.3268673197,343.819555908,20.2366721422,53.9858860693,50.7102562138,114.96954132,20.1932892745,20.2062135748,30.4697383042,0.0,141.947264165,7274.5957828,20.2412743627,0.0,33.6735816145,20.2945488519,40.3135247439,20.3129698344,94.7794001043,114.70228362,60.4807108333,0.0,60.7265947209,47.2538221906,296.900057947,20.2810060432,30.3191737042,20.2823269013,60.6509228759,135.368165262,20.326614126,0.0,148.648276158,40.9717808025,0.0,67.4745857775,20.3681910007,60.5639472141,54.1717720761,222.855492021,40.5480561431,87.7140410143,20.1932892745,67.4202135539,0.0,70.9755207362,40.5138798571,20.2151862853,0.0,40.5221575235,47.2129979513,0.0,20.2254442741,0.0,40.6016784606,30.2585562634,229.141737342,53.8945915296,893.530137032,20.2536150436,0.0,0.0,27.0675957906,40.7733702417,704.1572639,60.8055804551,53.9858860693,1472.35474543,20.327045646,513.464797827,155.398354528,60.9330301935,101.167316064,20.2913447004,20.2047301789,0.0,0.0,20.1628410096,20.2238296394,33.6634170433,0.0,47.3048101447,27.0185044167,47.3048101447,60.8213571942,0.0,0.0,188.671352709,20.3208283173,182.854263411,0.0,26.9475820438,61.0294234812,0.0,30.3193934995,20.2412743627,20.2062135748,20.2503562586,40.3933351704
2013-03-24,2.7667057444,0.00392689193775,0.00702962137005,0.0216706258787,20.3930993764,20.3930993764,20.4483652283,0.0,40.773954322,20.5393250647,877.143016635,20.9522623153,90.0588346855,117.670375439,21.0746338401,0.0,76.3582998106,117.670375439,104.726445403,650.762972387,0.0,27.6766735109,62.2693703658,20.7560546491,110.544974085,30.8526393845,89.7878383022,21.0364551556,20.9968116634,20.867004399,30.8182563159,51.4473406946,0.0,20.7560546491,0.0,0.0,117.680457476,55.4432558651,345.278611235,27.6620562145,93.397497873,30.9049613383,90.0588346855,0.0,0.0,21.0682611053,20.7481073425,117.587981861,7648.7212921,41.5121092981,31.12597456,30.8184797194,20.7623215738,41.4212432366,20.4791981071,138.412778091,145.053385018,20.5640862162,30.9703580599,41.5872102744,62.1233777081,214.153047417,20.7185324051,20.7112010771,41.9588915841,48.3460178034,221.941104418,21.0491660046,0.0,96.9676239861,21.1900059232,21.0110794558,48.4043337852,41.5900691432,21.0364551556,76.2379816774,338.953001758,20.6199860975,51.5404246071,0.0,75.998267177,0.0,41.5515909984,96.9291758228,21.1321624129,21.0174176396,20.757033497,51.4473406946,31.4363253691,41.171560612,0.0,27.6392135478,20.7387387509,117.463809313,27.6142401498,846.8264915,0.0,20.9048031673,20.3992252698,31.4967325573,31.3604227264,541.078020249,117.680457476,93.397497873,1404.80607009,41.5842417217,498.410802091,173.084019322,69.4970448513,117.471120295,20.4791981071,30.9818801779,0.0,20.7874271621,20.436058057,0.0,34.5255981333,0.0,21.0301054861,41.5161342707,21.0301054861,20.8670347442,0.0,20.6924902083,110.516994688,41.9680703069,187.304250191,0.0,48.415487781,97.2583366912,20.9138713663,20.7355065705,41.5121092981,0.0,41.1188144625,30.8894483378
2013-03-31,2.2587268994,0.00292737326332,0.0066911388876,0.0170531109149,21.3907819661,21.4043894919,21.4548218067,0.0,21.3705618082,21.3843602363,841.547901246,42.8305520745,64.2890125759,107.28667449,21.4524421247,21.4028359882,43.0792393285,107.28667449,114.477073492,636.234265207,0.0,28.5674595065,71.3699548141,28.5482401694,78.4675277962,32.0982829516,71.1768639987,42.6790317238,32.108054661,42.7635729399,0.0,21.4094742521,21.4855186056,28.5482401694,21.4756510792,0.0,64.335990969,21.5005445056,249.729896152,21.4507690059,42.8167252532,21.4475648568,64.2890125759,21.5005445056,0.0,21.4358422952,0.0,64.2011950479,6870.35549027,0.0,21.446181527,21.3605230675,21.3605230675,42.7500505089,43.0555528918,150.261449539,107.036876749,21.3914836195,43.0010890112,21.5005445056,35.656785948,171.306648996,42.8670540601,21.3302951118,42.7844392427,57.0659753154,164.750517747,21.4614862527,0.0,75.0421983493,21.5508638569,0.0,64.2648328044,43.0660846113,42.8340550542,28.6366212231,242.90168402,21.4011598796,64.2778482374,21.3882403747,64.3040352312,0.0,57.1868749584,35.8253312316,35.7518577511,0.0,32.1689443138,21.4094742521,0.0,21.4173109465,0.0,42.8217065828,21.4202726578,121.320348504,64.2800029271,738.048960332,21.3993112029,0.0,0.0,42.9751456694,21.4286869014,601.832606414,64.335990969,42.8167252532,1236.06546378,21.4886587419,443.031832228,171.766848753,93.1510049737,114.094708743,0.0,21.3302951118,21.3753364589,0.0,0.0,21.4626591548,32.0401081983,0.0,32.1340530921,64.3445380714,32.1340530921,21.4165075006,0.0,42.7372355777,156.83947622,32.1762917573,164.751743174,0.0,42.8623174262,28.7150858309,0.0,21.4302480114,0.0,0.0,21.3958680767,21.3367179649
2013-04-07,1.8645948946,0.00104888726742,0.0046059832178,0.0139547610361,21.4140216276,0.0,21.7591235642,0.0,21.7262845609,43.047611299,890.031545596,32.287755514,71.9673441655,122.382076693,21.7722869783,0.0,53.7952001923,122.382076693,100.886814691,726.744717984,0.0,21.7525478242,53.6432095051,0.0,78.9319358227,43.0610302389,100.332820653,0.0,0.0,21.540378914,21.4204541964,21.7328444294,21.6705345391,0.0,21.5370316192,0.0,50.3693691545,32.2745481098,265.497204973,21.6050144517,35.9161936693,21.6278246894,71.9673441655,0.0,0.0,43.531406562,0.0,71.733544591,7347.03707678,0.0,35.9407637433,42.9700196074,42.9700196074,64.3578707897,21.5893059678,100.845823586,43.0433260524,21.4526235966,21.6258071474,21.8118729546,32.4025945718,222.81351689,21.4396964356,21.6674234649,21.6739478321,50.2306829215,115.358083911,21.6089743304,21.5337597542,79.1458955163,21.5631371121,21.7066286943,43.1232041965,28.8394856833,42.9507731559,28.7937622776,143.730143632,54.0225589843,43.1449279969,0.0,71.9065769121,0.0,100.704372106,54.2334438581,43.1001529194,0.0,32.3947487129,21.7328444294,0.0,21.6609030245,0.0,21.4623909961,0.0,79.0850481965,43.0089770141,735.478920729,21.4789684534,0.0,0.0,21.5403265161,21.6278562933,504.7599382,50.3693691545,35.9161936693,1316.16818371,28.837419285,352.508813337,158.397532755,57.6707988018,107.704378988,21.5501926171,0.0,0.0,0.0,21.765703281,0.0,43.1017997935,21.4655906141,21.7262845609,35.9988678992,21.7262845609,42.8795502224,21.4655906141,21.5626511177,71.7524917322,64.7192100245,122.548671928,0.0,21.6311589257,50.446412888,0.0,0.0,0.0,0.0,0.0,21.6739478321
2013-04-14,0.997195388,0.00091370094568,0.00278678788433,0.0107359861117,21.024769514,0.0,21.024769514,20.7215519214,41.794041187,20.8155356006,742.200386217,0.0,41.810543456,76.4336191296,20.7340800665,0.0,55.7112644336,76.4336191296,97.4962964285,660.627760287,0.0,21.0184157003,41.6579631902,0.0,118.093274603,27.8052816437,55.4056550341,0.0,41.4905283023,82.6365504335,20.9993772803,20.7826992143,0.0,0.0,0.0,20.7591818583,20.8594957066,0.0,215.136351547,0.0,51.8469469038,0.0,41.810543456,0.0,0.0,0.0,0.0,83.4556324506,6302.3842657,0.0,0.0,62.8652644341,20.709038907,0.0,20.9417270115,90.5275644739,117.950701099,20.8466579402,20.7654668059,21.0757386522,41.7127693327,194.347286398,0.0,0.0,0.0,72.6051192975,132.418269037,20.9196571529,0.0,97.2591056963,20.8516822231,0.0,48.6220336092,41.7790053733,41.7404582934,62.6402011222,125.10605798,20.8506776433,52.247044427,0.0,41.69948934,0.0,20.8590754848,20.880309212,31.4485882677,0.0,27.7778739571,20.7826992143,20.9274605958,20.9298638436,0.0,20.9033437564,0.0,83.1848434701,31.277820973,710.851647817,20.9005500876,0.0,0.0,31.4324652456,20.7519284414,369.415452232,20.8594957066,51.8469469038,1320.47990618,21.0949158484,431.098829801,167.071183954,48.7465734352,104.182806673,0.0,0.0,0.0,0.0,21.0311271703,20.8014674556,34.6676115564,21.0629732139,20.9930388024,34.8289985055,20.9930388024,20.8218110393,21.0629732139,0.0,90.1666022691,0.0,125.357113112,0.0,31.3948608545,90.8912493364,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-21,1.6389811739,0.000554067780959,0.00309354511035,0.011589251085,42.6387970376,0.0,0.0,0.0,0.0,0.0,828.598849378,31.4974701513,85.3808357144,28.1613367972,21.1421716928,21.1039495069,21.1820122532,28.1613367972,49.34506642,640.506021084,0.0,21.1841387012,28.1360896015,21.1492341754,84.2534606015,31.7196593978,91.1237882556,20.8795524831,21.4295260711,42.5615994569,0.0,31.4783290981,20.9679716406,21.1492341754,0.0,0.0,42.2312583913,0.0,231.812290359,0.0,63.491654478,20.9992388698,85.3808357144,21.3775599576,0.0,21.3258452676,21.0437376495,77.2820474139,7382.25179758,21.2807997285,0.0,20.9299861847,31.4658859491,42.1950358973,0.0,77.4790108794,63.2072013797,42.4591031307,42.2145126527,21.3710819091,52.7693510298,252.961051418,21.0310797622,0.0,31.6049523685,73.4008145067,84.6310959654,21.0507483279,0.0,91.4001968402,21.2256792257,0.0,35.1580318092,42.4642124537,21.0902442107,49.3259329999,126.621918223,21.300081637,21.2872231513,0.0,63.5013769878,21.0500723086,31.5481491146,56.3468157171,0.0,0.0,41.9416082771,31.4783290981,21.3452089286,20.9236686519,0.0,0.0,21.0310797622,105.317593794,52.7914057501,557.588363291,0.0,0.0,0.0,42.3997420805,0.0,550.2924945,42.2312583913,63.491654478,1118.52519972,21.3905278435,274.502265292,63.4369027951,63.4817931468,70.236464991,0.0,0.0,0.0,0.0,21.3258452676,0.0,49.0761905166,21.0188339126,42.3188277966,52.9761732756,42.3188277966,21.0247565271,21.0188339126,0.0,161.364985751,21.0754491287,105.851796033,0.0,21.0819827394,56.4640455546,0.0,0.0,21.2807997285,0.0,21.274380181,21.2359440831
2013-04-28,1.8373909049,0.000357334286225,0.00236733964624,0.00915669108451,41.2741986264,20.6346267494,20.6905471471,0.0,41.0174161449,41.0810940975,746.472365258,30.9105759307,20.640196158,82.5605439283,41.1680776603,27.4279954649,75.8769634557,82.5605439283,103.176200684,535.726282524,0.0,20.6276588981,20.6339697915,0.0,34.2645788825,27.4117411255,61.5423485594,0.0,0.0,20.5851728806,0.0,0.0,20.5511996105,0.0,0.0,20.5715938248,61.8121790275,20.6027345966,198.739381994,0.0,41.261519701,30.9446044608,20.640196158,20.6277151781,20.645591791,20.6780942147,20.5778144459,51.4797894836,7245.39713015,20.5077772147,0.0,20.5647234603,0.0,20.4830467025,20.6214643553,89.2673870914,54.8064516825,0.0,20.740509229,0.0,20.6408251954,226.411752008,20.5840388302,0.0,41.1848281546,20.586211543,89.4896142289,20.5957766241,0.0,34.3512455164,0.0,0.0,34.3097085979,20.6922582974,30.8886913224,48.1233136687,89.1865290599,30.9445741963,20.5201648783,0.0,48.0840001744,0.0,34.3678910134,54.9767852646,0.0,0.0,30.9198043028,0.0,20.5964989021,0.0,0.0,20.5715938248,41.3313125267,102.776400366,27.4114811228,626.565213465,0.0,0.0,0.0,41.3177853515,61.7894967063,419.932925483,61.8121790275,41.261519701,1215.14224693,61.9206845974,171.706712161,116.816605346,61.997841186,116.493613496,0.0,41.2197402973,0.0,0.0,20.6277114567,0.0,41.1255480433,20.6843188066,27.4798097492,20.5676983217,27.4798097492,0.0,20.6843188066,20.616053728,123.382654372,20.6214643553,123.862714724,0.0,20.5553887483,20.6730290408,0.0,20.5405470488,20.5077772147,20.645591791,20.5281545618,30.8854856533
2013-05-05,1.4581909319,0.000134770889488,0.00247079964061,0.0096585804133,19.4813441038,0.0,0.0,0.0,19.5420101618,19.3399534675,922.688229258,19.5027787185,39.1332446625,19.5390310146,38.987709661,19.5095863863,58.8429097498,19.5390310146,58.6603070399,631.782150243,0.0,39.1606700467,0.0,19.6119973848,38.9997648839,19.3399534675,117.565397367,0.0,0.0,29.0829124537,0.0,19.5487271193,39.1920639283,19.6119973848,0.0,0.0,29.2864058802,19.6476231748,208.005254105,19.4215812482,32.5309494282,19.4098779754,39.1332446625,19.5664396477,0.0,0.0,0.0,84.6018904073,6826.17679181,0.0,0.0,0.0,0.0,39.1193158829,0.0,117.249882875,38.9995506433,0.0,49.103549712,0.0,38.8499487867,253.713674349,0.0,19.5352496527,0.0,45.4660401884,117.443053609,0.0,0.0,39.0917824931,0.0,0.0,19.5705969078,58.4232633013,58.7676020913,58.6308307076,143.182982691,19.4958687402,0.0,0.0,77.9151237811,19.6595272179,52.0072278306,32.5255012091,0.0,0.0,39.1813703399,19.5487271193,19.6197703433,0.0,0.0,29.2143250584,19.3748526317,39.0152013801,38.9095487056,724.586621414,0.0,0.0,0.0,19.6376119047,19.5951618371,469.919804497,29.2864058802,32.5309494282,1171.97033482,19.4098779754,143.292792476,91.3611284725,39.1158333099,52.1016121942,0.0,0.0,0.0,19.6179260418,0.0,0.0,32.4704635611,0.0,19.588318547,39.0840886735,19.588318547,39.0033002249,0.0,19.5360849711,168.892417851,19.6674200587,84.8773259932,0.0,38.8705756619,58.7797213626,19.7033095114,39.1328792954,0.0,0.0,0.0,0.0
2013-05-12,1.8075356415,0.000175523278775,0.00272061082101,0.00991706525078,0.0,0.0,0.0,0.0,0.0,33.5827369885,859.986696884,0.0,40.4325196392,20.097432327,0.0,20.0584168959,60.7591328862,20.097432327,94.3896000636,660.025633589,0.0,20.1856689426,20.0917465607,20.1889528326,30.1130077211,20.1838341922,67.117329926,0.0,20.4635179551,26.81064271,0.0,20.100810893,0.0,20.1889528326,0.0,20.1251165894,33.6758976201,26.96234079,114.24840495,0.0,30.3181636806,20.1372914935,40.4325196392,0.0,0.0,0.0,0.0,33.6195324902,7037.20419689,0.0,0.0,20.2287990722,20.2287990722,40.4636699824,20.5007695048,87.7500270678,80.7469597566,20.0033369354,20.1369282809,20.4573225213,26.8691185504,242.144395637,20.0823534032,0.0,20.0515232334,30.3212165419,114.757027401,26.9585170491,0.0,60.5733472379,0.0,0.0,60.5507878578,20.1307626835,61.2606856643,60.6729832494,60.6732013669,0.0,20.0947436395,20.0575628488,50.6142265154,40.3355865966,80.4761386251,40.2136630857,0.0,0.0,0.0,20.100810893,0.0,20.0342719463,0.0,20.395573887,20.1251165894,50.5400633425,33.6191918958,661.358894789,20.1251165894,0.0,0.0,20.0878155831,40.4384759901,499.563681436,33.6758976201,30.3181636806,1205.05581259,0.0,215.455176975,100.984349322,54.0291967371,74.0599621194,0.0,0.0,20.4017319709,0.0,0.0,0.0,60.4604510202,40.3233710949,40.189487279,40.4385505558,40.189487279,40.201621786,40.3233710949,20.0249267658,114.16142198,0.0,141.769202263,0.0,26.9016131907,50.4355286727,30.5721925346,20.0515232334,0.0,0.0,20.3709786819,0.0
2013-05-19,1.5678449259,0.000226531351939,0.00339797027909,0.0111453425154,29.2330521149,19.5333868564,0.0,0.0,0.0,38.857224554,793.756361938,19.6485197066,26.1148216468,19.5220784201,19.6603561642,19.4867851436,45.8413611524,19.5220784201,39.1789887738,495.687884143,0.0,19.5966286932,39.0903576391,0.0,19.528627891,39.1908630833,52.0057607464,19.5039691051,0.0,19.488084675,0.0,0.0,19.6959512569,0.0,0.0,0.0,58.6895182204,0.0,110.551974149,19.5157255663,39.1434496827,19.5102932901,26.1148216468,19.5110616774,0.0,0.0,0.0,19.5895505598,7049.62301859,0.0,19.5644354023,0.0,19.393489748,19.5187270151,19.6840719135,58.8142776315,71.5968417113,19.3759760607,19.7018963071,0.0,19.5671910162,253.912728002,0.0,19.5569850284,0.0,39.0432182268,91.4538693371,0.0,0.0,71.7440985586,0.0,19.4110351248,45.611552298,29.3156912333,19.5996748554,68.7646115881,65.1559185717,39.1731260914,19.5569850284,0.0,26.0853130804,0.0,26.1009666839,19.5228973229,19.6102899543,0.0,39.0412185824,0.0,19.4815352523,19.5451788195,0.0,0.0,0.0,84.6235185487,26.0164982289,614.688187917,0.0,0.0,0.0,19.5812954772,19.6544361534,385.792804282,58.6895182204,39.1434496827,1030.0308595,19.6662797425,137.016107762,45.6947597258,32.7153040603,78.1912035373,0.0,29.2508540888,0.0,19.5821062267,0.0,0.0,39.070879826,0.0,19.650076877,19.528069228,19.650076877,19.4922267998,0.0,19.5836731069,104.087367161,29.4087804454,111.028457807,0.0,19.5836731069,0.0,0.0,0.0,0.0,0.0,0.0,19.5451788195
2013-05-26,1.5231582219,0.000259363004461,0.00311235605353,0.0113082269945,21.2129108954,0.0,0.0,0.0,42.2010200164,31.5972967018,997.873285162,0.0,42.5799573831,31.6896064405,21.2577991591,21.0860852139,42.4472074966,31.6896064405,70.5191400114,732.81692194,0.0,31.6513320176,21.2257167577,0.0,31.5137354097,42.0731703427,77.22949351,21.056260886,21.1005100082,21.0606054658,0.0,21.0860179749,0.0,0.0,0.0,0.0,35.2318277292,21.2706592916,98.4362624188,0.0,31.6386257769,21.0840649043,42.5799573831,0.0,0.0,0.0,0.0,21.0494091317,7784.77846588,0.0,0.0,20.9102727594,0.0,42.1466042921,21.0306652389,126.852592556,31.5292702225,21.2001204758,0.0,0.0,21.206513757,260.179794842,0.0,0.0,21.1640466237,21.0479049572,127.191831436,21.3546309196,0.0,35.2128148831,0.0,0.0,42.2280338186,0.0,0.0,42.4047051809,70.4661078914,0.0,21.0923845274,0.0,35.1939067522,0.0,42.5541903892,49.3951395611,21.2964262926,0.0,21.1147078959,21.0860179749,0.0,0.0,0.0,21.1385861165,21.2257167577,74.1630245478,21.0929136981,558.206638651,0.0,0.0,21.113186794,21.2590584504,31.5991324978,402.397990266,35.2318277292,31.6386257769,1028.06621414,0.0,140.791789264,52.9034685961,42.4181113228,105.463257217,0.0,21.2770951946,0.0,21.2577991591,0.0,0.0,21.1375845698,0.0,21.3157925487,31.9047141501,21.3157925487,0.0,0.0,0.0,77.241696662,21.2656446288,127.01737908,0.0,31.6969129856,0.0,0.0,21.1640466237,0.0,0.0,0.0,21.0300198958
2013-06-02,1.3361676283,4.43734469294e-05,0.00315051473198,0.0103833865815,38.5750324294,0.0,0.0,0.0,38.6865872056,19.2817259066,923.338289683,0.0,57.4539000261,19.25245068,19.233132141,19.3281459509,45.1631806996,19.25245068,57.9237015406,584.9164231,0.0,38.7415206434,0.0,19.0934934889,38.3131906597,44.8638455637,106.086279027,0.0,0.0,19.1944228692,0.0,0.0,0.0,19.0934934889,0.0,0.0,38.7355803434,0.0,89.8273267791,0.0,19.3456111431,19.3678634231,57.4539000261,0.0,0.0,0.0,0.0,44.9683610998,6640.09128938,0.0,0.0,0.0,0.0,19.2349301194,19.2797864976,70.7808919253,19.1223530619,19.2933100015,28.9165583125,0.0,19.1839382798,205.257301472,0.0,0.0,28.7800513382,28.8003667047,70.8975572931,0.0,0.0,38.5550007674,0.0,0.0,25.6825708295,19.1919732794,38.3852267723,29.0473199576,64.2705863486,38.4874625539,0.0,0.0,38.4875117789,0.0,19.2813963703,77.7486584241,0.0,0.0,25.676890545,0.0,0.0,0.0,0.0,19.0934934889,38.464076317,38.502680446,38.4178753288,702.256793085,0.0,0.0,0.0,19.1745207423,19.2408564354,354.304091983,38.7355803434,19.3456111431,912.488712721,0.0,115.719405356,70.8664237986,57.8815650286,83.4111431874,0.0,0.0,0.0,19.2759390741,0.0,0.0,19.0589767788,0.0,38.6865872056,38.3490414845,38.6865872056,19.3107122655,0.0,0.0,108.942318561,0.0,83.6613095092,0.0,38.4875891328,19.4002148149,0.0,0.0,0.0,0.0,19.3316234407,0.0
2013-06-09,1.479468599,4.40082735554e-05,0.00290454605466,0.0107820270211,39.0670389396,0.0,0.0,0.0,19.5564596925,19.596119464,893.593029681,0.0,49.0831397423,19.6012497437,19.5648692183,0.0,58.9367511034,19.6012497437,39.2712062828,581.956622158,0.0,19.5961205654,19.5061158573,0.0,19.6198077317,39.3259398234,78.2510668278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4221938599,19.6570222499,52.205845156,0.0,39.2396154634,19.6214117023,49.0831397423,0.0,0.0,0.0,0.0,39.1439461389,6258.42676551,19.5061158573,0.0,0.0,0.0,39.0239506187,0.0,150.465116496,39.1998098241,19.5518955342,19.6405336987,0.0,19.5718397333,195.952271722,0.0,0.0,0.0,39.1289346451,124.573019957,19.6138802974,0.0,65.3750357928,0.0,0.0,19.5941081197,0.0,49.06485856,19.6070965502,84.8884710421,48.9350900844,0.0,0.0,29.3605025586,0.0,39.2946349906,32.6534138818,0.0,19.5178382827,26.1433133927,0.0,0.0,0.0,0.0,19.5354483623,19.5806051735,78.3844805799,19.5237047805,550.69156236,19.6867965944,0.0,0.0,19.7009516904,19.5589779599,242.444057493,29.4221938599,39.2396154634,1026.03004439,19.691217405,78.4872094433,58.8284596747,45.8861700609,78.3419688735,19.7211250863,19.6629699117,0.0,19.6451377141,0.0,0.0,39.1393948812,0.0,19.6376825523,29.491900617,19.6376825523,0.0,0.0,0.0,110.891937556,0.0,91.7841300397,0.0,19.4885585973,19.7646336856,19.6971916821,39.1179559198,19.5061158573,0.0,0.0,0.0
