Week,WA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,how long flu,upper respiratory,strep throat,intestinal flu,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,cough and fever,flu shots,influenza type a,high fever,flu cold,flu remedies,dangerous fever,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,is the flu contagious,flu contagious period,what is influenza,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type a,what is rsv
2014-07-13,0.2651515152,0.0,0.00105271681918,0.00348206332497,0.0,0.0,0.0,47.9562005724,24.0686653809,586.555418228,0.0,23.9220180551,35.8131357531,23.9006240716,35.8131357531,24.1525103534,383.524966576,0.0,23.913255664,23.8416161923,24.2696020508,48.1891617644,47.9224338647,0.0,24.2402554945,24.3802873749,24.1890694347,23.8416161923,0.0,0.0,47.8370100282,23.8752136573,0.0,128.521065392,24.2036719517,0.0,24.2769497959,24.0592397657,23.9220180551,0.0,0.0,0.0,0.0,32.0502459493,6591.75171087,24.0199566587,24.2549198959,0.0,88.2929948227,23.8988933483,23.8845482743,24.3211298683,24.1817747816,223.981694449,0.0,0.0,36.256839864,60.2551825946,0.0,56.009919537,24.0360358955,24.2843019915,36.009086262,24.0883429631,23.9636599969,40.0226582545,112.174479202,23.9492370899,23.9492370899,24.0981373171,0.0,48.231391275,24.3137553596,0.0,36.034446989,24.3802873749,0.0,0.0,0.0,23.9204432972,72.0652931975,23.9167997346,497.593723834,23.9602716517,0.0,23.8951228768,216.200262618,47.8370100282,24.2769497959,728.361326866,0.0,128.060640178,72.0433501399,48.0208930421,79.8853109464,0.0,0.0,0.0,0.0,23.974428459,0.0,24.247585478,24.0469318597,24.247585478,23.9636599969,0.0,80.0865779746,23.9240340963,119.966322749,47.9060307222,24.0469841562,0.0,23.9023441288,0.0,0.0
2014-07-20,0.2743484225,0.0,0.000243427458617,0.00308341447582,24.1670885346,23.9633125465,0.0,0.0,23.927168787,628.975890654,24.1954983843,48.2208951389,24.0465640258,0.0,24.0465640258,72.2624830476,505.310632295,0.0,0.0,23.9778006436,0.0,24.1307907146,88.1836201918,0.0,0.0,48.4466671013,0.0,23.9778006436,0.0,24.2619759254,24.174000893,0.0,0.0,144.859692637,0.0,24.247329396,24.1263165473,0.0,48.2208951389,0.0,0.0,0.0,0.0,24.2324963087,5980.30894623,48.5228523456,24.1887878362,0.0,72.4101242496,47.9771035341,0.0,0.0,24.1525563105,160.610627855,24.2687736671,24.0432144677,48.4215016835,32.2324741238,0.0,48.1213121428,0.0,24.2687736671,60.1577135062,0.0,0.0,96.7953012775,168.904491679,24.2540831261,0.0,36.216663935,0.0,40.2960401848,40.3400691967,0.0,36.192068109,48.4466671013,0.0,23.9416131992,0.0,24.2101180208,48.4795634694,0.0,668.932176561,0.0,0.0,23.9633125465,289.159044294,24.174000893,24.1263165473,691.500303159,23.9199531149,88.3520727942,40.1938212383,24.1816382567,80.1963678524,24.11540495,0.0,0.0,24.1920742841,40.0948714046,0.0,36.1148635618,48.1181528844,36.1148635618,0.0,0.0,72.3132275639,23.9923062701,32.0726248314,24.2467445231,0.0,0.0,24.3055779948,0.0,0.0
2014-07-27,0.6318449874,0.0,0.000655683960331,0.00254077534628,24.7707140374,0.0,0.0,24.6313119768,0.0,653.396307133,0.0,24.710938082,0.0,24.5942612669,0.0,61.9972188354,477.083555326,0.0,24.6717240286,0.0,24.5978123328,36.9900252355,65.6659673232,0.0,24.8006846532,0.0,24.6610330169,0.0,0.0,0.0,41.1842137977,24.7485312128,0.0,99.0732675352,0.0,24.7831149778,0.0,37.1091561849,24.710938082,0.0,0.0,0.0,0.0,24.7386253592,6463.19153251,0.0,24.6717240286,0.0,82.5909513133,32.9515035833,0.0,24.7162846379,24.6535960347,197.628276908,0.0,49.4862738808,24.8337507254,33.0160568308,0.0,57.5854976149,0.0,0.0,0.0,24.7931852022,24.7237270602,24.6569061763,140.197311695,24.6961034529,0.0,24.6643128769,0.0,49.5012561012,37.1844587381,0.0,24.6684744874,0.0,0.0,0.0,0.0,0.0,57.776795876,0.0,495.609806278,0.0,0.0,24.7088466949,230.570053423,41.1842137977,0.0,766.439071464,24.7132177906,82.3238611414,57.7169302689,74.0914531668,73.9816134788,0.0,0.0,24.6982853327,0.0,49.3369489747,24.8232102524,41.2114848087,49.387083335,41.2114848087,0.0,24.8232102524,107.326999981,24.7014132271,98.7209188651,37.1803058392,24.6791396354,24.7183935031,0.0,0.0,0.0
2014-08-03,0.3088803089,8.17929003762e-05,0.00065434320301,0.00286275151317,0.0,0.0,0.0,0.0,26.2322802426,691.243484332,26.0959011145,0.0,39.163299705,0.0,39.163299705,69.9587902791,539.324587559,0.0,0.0,0.0,26.0419743329,26.1613395808,78.2685370604,26.2085906457,26.0175115046,0.0,26.0655032598,0.0,0.0,0.0,65.4820368883,52.0212240149,0.0,95.9841696972,0.0,0.0,52.718703073,26.1759575627,0.0,0.0,0.0,0.0,0.0,52.3516283208,6068.89514651,26.2475028272,26.0253292665,0.0,61.1768752826,52.2258031003,0.0,26.0723346776,0.0,139.316691201,0.0,26.3513735245,26.407321239,78.7427481889,0.0,39.066285933,0.0,0.0,26.0890990684,26.1319272858,26.1162398546,0.0,226.813071351,0.0,0.0,52.5307274032,0.0,78.6184790003,61.23737356,0.0,26.041594632,0.0,0.0,0.0,0.0,26.3036066843,61.0997538135,0.0,498.170949825,26.0644886545,0.0,52.128977309,235.384713481,65.4820368883,52.718703073,810.920764317,0.0,139.280496726,69.7160359076,26.2560127036,104.395630008,0.0,0.0,0.0,0.0,39.2264872322,26.0644886545,0.0,34.8765403997,0.0,0.0,26.0644886545,69.8534002715,26.3753220615,113.092559561,51.9258368099,52.0682169905,0.0,0.0,0.0,0.0
2014-08-10,0.2920317063,0.0,0.000325361965186,0.00203351228241,0.0,0.0,0.0,23.7974383403,23.7974383403,660.978847544,23.8305915616,47.6954697171,47.5392010112,23.7775284411,47.5392010112,47.7838213834,482.958859759,0.0,0.0,0.0,71.7164326739,39.5440689705,87.0156222352,23.7759475772,0.0,23.919769614,23.7541726423,0.0,0.0,0.0,23.8140574576,23.670229125,0.0,127.13891147,47.6810732578,0.0,35.8579262274,23.7559908248,47.6954697171,0.0,0.0,0.0,0.0,59.6503654952,6064.46109261,23.9127150625,47.6971585131,0.0,63.5688775589,71.389083294,35.717677518,23.9562322874,23.8306946742,142.653042078,0.0,23.8401224172,23.8377737772,83.4927772692,23.8003718747,83.0778092317,0.0,0.0,35.6487176884,0.0,0.0,31.7783529774,111.169466237,0.0,0.0,23.8332494656,0.0,71.6119719833,23.8568349338,0.0,39.6442497554,23.919769614,23.8090708588,0.0,0.0,23.837781011,59.5388183263,47.5838171223,549.353492945,0.0,0.0,23.8427534339,190.374072375,23.8140574576,35.8579262274,825.566944479,23.8765712973,95.1978237681,47.6610855184,71.4420686055,23.7516249446,0.0,0.0,0.0,0.0,47.4345943581,23.820721045,47.5406897956,47.5694326552,47.5406897956,0.0,23.820721045,71.3656735142,47.8544064535,87.1769678581,23.8279350732,47.6235742246,0.0,35.7095315409,0.0,0.0
2014-08-17,0.3294892916,8.42176183258e-05,0.000926393801583,0.0026107461681,0.0,0.0,0.0,47.4663385923,23.7785145751,660.28844804,0.0,35.7483392164,23.6811971474,0.0,23.6811971474,23.8887152845,419.543326835,0.0,23.6291737869,23.7292974047,0.0,23.7952448012,71.1290833762,0.0,0.0,23.8955846659,23.7188592755,23.7292974047,0.0,0.0,0.0,0.0,0.0,79.4238251844,0.0,23.980412321,23.812184085,23.7006041793,35.7483392164,0.0,0.0,0.0,0.0,35.7253643896,6344.82712924,0.0,23.7149421128,0.0,71.4251948692,83.2384850929,47.6873385471,23.8471115752,0.0,182.153526406,23.7436700863,0.0,47.888550946,59.7959720634,47.5236824021,71.216419869,0.0,0.0,35.512708764,23.7905824665,35.6534496129,59.6341449979,182.521983133,23.6974265713,47.4585948093,0.0,23.6974265713,111.287495732,31.8230043116,0.0,23.7467897306,23.8955846659,0.0,0.0,23.7436700863,0.0,39.6926670742,0.0,548.629877708,23.9082473727,0.0,23.7743583328,158.445291697,0.0,23.812184085,832.437459412,0.0,126.606708783,47.5985216354,23.7785340024,83.3099420515,23.5936198089,23.944275473,0.0,0.0,31.6695748755,0.0,23.944275473,23.6883397924,23.944275473,23.877224952,0.0,39.6331684545,0.0,71.1574192275,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-24,0.183908046,0.000160823415889,0.000562881955613,0.00257317465423,42.0321268828,0.0,0.0,0.0,20.9648305122,574.734011418,0.0,20.9589875056,62.621999592,20.9275481321,62.621999592,52.5798159751,390.42250103,0.0,20.9396418916,0.0,20.8512239194,34.8161692903,97.49271278,0.0,0.0,21.0046508832,31.3440083584,0.0,0.0,0.0,20.9595341465,0.0,0.0,132.977282781,0.0,21.0606024799,20.9874876928,20.9201639444,20.9589875056,20.9212541327,20.8654634376,0.0,0.0,55.9372408632,6458.9146054,21.0606024799,34.9846433374,0.0,69.9086645375,62.8016405318,31.4140125588,20.9728545604,0.0,181.404979655,0.0,20.9705891663,21.0772825795,62.9404796066,20.9769094162,83.7141234591,0.0,0.0,20.9013169499,20.989561352,27.9285479338,41.8638184223,188.840100215,0.0,20.9337358375,48.9745427153,0.0,111.992971095,31.5147940594,0.0,62.6908041746,21.0046508832,20.9516512472,0.0,21.0669806151,0.0,55.9224669256,42.0659448008,553.388657775,21.0160634414,0.0,21.0135373185,335.197222369,20.9595341465,20.9874876928,698.898202051,0.0,209.388379123,62.8812373494,83.810784629,69.7034467507,20.9338459197,20.9769094162,0.0,0.0,55.6936270025,0.0,21.0060269581,20.9458996915,21.0060269581,0.0,0.0,97.8881018599,21.0733626147,90.7364464941,31.3288221912,20.8896002214,0.0,42.197858654,20.8654634376,21.0287696466
2014-08-31,0.365630713,0.0,0.00124223602484,0.00363115145724,20.999120997,0.0,0.0,20.9674607762,20.9994532342,632.140863935,62.7327877813,31.4689542529,76.9820449364,20.9425263128,76.9820449364,49.1282209724,447.079759136,0.0,20.9109292604,0.0,42.1134876031,20.9204269342,90.7163400378,0.0,21.0692821294,42.1631399541,20.9108693218,0.0,0.0,0.0,31.4734441328,20.8480203276,0.0,133.226740078,0.0,0.0,31.5578656313,20.9908844874,31.4689542529,0.0,0.0,0.0,21.0311361751,20.9488571853,6589.80495445,21.0378930082,77.0119700575,0.0,105.052971436,97.7710131953,0.0,0.0,21.0184515332,237.728482898,0.0,21.0307557077,31.5990869339,35.0382502306,21.0980072658,83.8832769672,0.0,0.0,0.0,21.0497823263,20.9897082937,41.9525436407,133.133417462,41.7462768488,21.0947897349,63.1482811993,0.0,252.36417521,28.0485836067,0.0,34.962238536,42.1631399541,20.9298760402,42.0615114155,0.0,0.0,42.0303081362,21.1011762895,589.71817503,0.0,0.0,21.0054403232,279.878960791,31.4734441328,31.5578656313,763.0373783,0.0,216.881356366,97.9640288244,27.9722722028,62.8354292156,0.0,0.0,0.0,0.0,90.8670389414,42.0108806464,41.9982597233,73.4211457727,41.9982597233,21.0315082152,42.0108806464,98.0580807357,21.0565837662,146.686525761,63.1030063261,21.0121149485,0.0,21.0497823263,0.0,0.0
2014-09-07,0.4072681704,7.60977094589e-05,0.00114146564188,0.00319610379728,20.110574086,20.1103141562,0.0,19.972056384,20.0802413951,799.335613911,20.0142678558,30.072287009,46.7511747896,20.0076399986,46.7511747896,60.449151562,554.386439925,0.0,20.0858823969,40.1254571056,40.1853354923,40.0194674554,126.639301832,0.0,20.0865864324,40.3727481155,20.0681339237,40.1254571056,0.0,0.0,60.250597245,20.0931358407,0.0,214.615826264,0.0,0.0,26.8484443817,40.1367731178,30.072287009,0.0,0.0,0.0,0.0,26.8282164763,7085.90784267,0.0,154.068243518,0.0,40.2706474165,113.69950026,20.0620856615,0.0,19.9901251925,160.455800518,20.0748804175,20.0627285528,20.1614656046,60.3498537394,20.1045002189,70.249970485,0.0,0.0,20.0439161494,0.0,20.1282193968,26.7980025562,167.40758157,20.0627285528,20.1161049102,40.2052729362,0.0,482.96739658,40.2602000024,0.0,66.7769976048,40.3727481155,20.1133117545,60.4210454505,0.0,40.2941889981,60.2891028832,20.0688026456,590.882926894,0.0,0.0,20.110574086,227.498648557,60.250597245,26.8484443817,950.429940343,20.1403484835,233.789549533,167.294164713,66.8894869053,86.7983451155,0.0,0.0,0.0,20.1651222991,166.736083939,26.8262576982,20.110574086,40.1157032943,20.110574086,20.2021244992,26.8262576982,120.670876141,20.0809618717,160.541702225,120.339948814,20.0678908888,0.0,60.3159737384,0.0,0.0
2014-09-14,0.6220379147,7.24847781966e-05,0.000579878225573,0.00391417802262,20.4504842005,0.0,0.0,0.0,20.4196388246,566.167153904,20.4610193566,60.7569149095,47.5302387327,20.4566644616,47.5302387327,81.8216112029,434.188816622,0.0,40.8973571324,40.5071014247,50.7026001847,0.0,40.686277606,0.0,0.0,27.3200679352,20.3156703284,40.5071014247,0.0,0.0,40.4436824277,20.2340157119,20.5186731444,231.621653301,0.0,0.0,47.7292948578,20.3204591454,60.7569149095,0.0,0.0,0.0,20.3706325142,68.064907548,7066.69408474,20.5498186714,306.19060072,20.5186731444,95.206810732,156.227776018,30.6761095588,20.2340157119,30.5253143469,210.505068308,0.0,41.0919329886,40.9327622384,81.7597682149,0.0,61.0403870636,0.0,0.0,0.0,20.504342757,33.9893204298,54.378840964,197.362307694,40.7777727129,81.7772306898,81.6806486648,0.0,871.933506006,71.9392748132,0.0,61.0813264085,27.3200679352,0.0,0.0,0.0,0.0,95.2283896332,20.5105524285,701.84067561,0.0,0.0,20.4078655036,407.52323448,40.4436824277,47.7292948578,1019.44279959,20.2523049698,359.805312333,231.127528618,27.1798983139,74.5810375853,20.352105443,34.0715135709,20.358226377,0.0,196.781174264,20.3604088009,20.4888514089,51.0911094018,20.4888514089,0.0,20.3604088009,108.934794287,20.4199669323,224.069937914,40.7911568881,40.6371530231,0.0,40.8586423451,0.0,0.0
2014-09-21,0.327689787,0.000217123832959,0.00123036838677,0.00484909893609,20.5336303556,0.0,0.0,30.7941291633,20.5897757802,796.255649254,20.4775559534,61.6137277215,71.4262573872,20.4099123752,71.4262573872,75.5062874385,580.112659245,0.0,40.8945163498,20.5834720741,72.0234739725,47.7587857121,122.786789988,20.3427142201,30.726269592,61.877165381,40.9890060009,20.5834720741,0.0,0.0,41.03429324,20.5340272898,20.4899029874,232.993720581,30.6861068924,0.0,95.9546590367,0.0,61.6137277215,20.6084259394,0.0,0.0,30.7229168105,47.9877081546,6447.29462148,20.6207248696,369.200197547,20.4899029874,95.8382319841,143.563050706,20.3976615274,20.5774954881,27.3963436343,246.032280938,20.5741865281,0.0,20.6147008066,95.8470937614,0.0,82.0479235926,0.0,0.0,20.4821471879,20.6395847328,41.0012750198,41.0305428632,191.710759959,20.4934388682,20.4934388682,61.3665782422,0.0,966.360761426,54.9127470626,0.0,30.7695459841,61.877165381,0.0,41.0794959627,0.0,0.0,68.4593503128,20.5897000581,788.692881579,0.0,0.0,20.5152564848,328.062131585,41.03429324,95.9546590367,902.95646864,20.5462056249,348.640964496,294.079174994,61.5637226029,115.987004174,0.0,0.0,0.0,20.4837276098,252.741238637,41.191852304,20.4995135734,34.2131564826,20.4995135734,20.5027031805,41.191852304,123.283323873,20.4997041358,170.687812464,34.250750208,27.305339612,20.4871103415,27.4438701994,0.0,20.6708378896
2014-09-28,0.4437178888,0.0,0.000657366152947,0.00299466803009,0.0,0.0,0.0,20.9060768588,20.9060768588,830.633934256,28.055877204,70.14076329,77.0405335868,20.8370177461,77.0405335868,84.3546232899,574.007322654,0.0,20.9530326082,42.3053471293,70.1187991007,20.9183630139,98.0691404868,0.0,20.8432769884,41.9131797611,41.818163402,42.3053471293,0.0,21.0636724932,28.0284760361,62.908940458,0.0,358.333462772,20.8245105325,0.0,70.2808009998,20.8558067612,70.14076329,20.8620772984,0.0,0.0,41.8247553312,77.2837244414,7355.09643147,31.6195919122,561.296687116,0.0,28.1411695302,231.090233599,20.8245105325,20.8871971988,63.20982758,280.31829521,21.126957423,21.1464677416,41.8247553312,56.2562535087,31.7355851639,126.102928948,0.0,20.8871971988,42.2411647208,52.5629259396,31.451562945,49.0862921155,154.492954796,35.0293140374,20.8809115541,91.3116042536,0.0,1307.43856867,63.3570818909,0.0,31.4076069142,41.9131797611,0.0,0.0,0.0,42.3690132823,70.1834281427,0.0,773.688902634,0.0,0.0,42.3827294015,413.449794611,28.0284760361,70.2808009998,1157.37965671,21.1208976476,441.21500761,322.7116498,70.0879754428,55.9724309278,0.0,21.1780968056,0.0,0.0,258.876684165,49.1706463448,49.1237779825,28.0263585949,49.1237779825,21.2423702405,49.1706463448,112.371436479,0.0,196.265996197,28.0142782935,34.9954588906,21.126957423,21.0892001392,0.0,0.0
2014-10-05,1.4532243415,0.000214776632302,0.00100229095074,0.00350801832761,20.4658897,0.0,0.0,30.6402176695,20.4208622827,785.962493959,20.403223127,47.6599972325,149.68676165,20.4389895102,149.68676165,54.6601093046,543.791411111,20.4805096683,33.96772207,20.2821813371,88.5541065131,40.7248540886,88.375554002,20.4250236397,0.0,41.1369190051,40.7679577957,20.2821813371,0.0,20.4475751444,68.0870304125,40.7266067882,0.0,354.733541421,40.9610193366,0.0,92.0227216961,20.4269960504,47.6599972325,0.0,0.0,0.0,30.6528529895,75.0126341097,7298.99035789,0.0,422.40516449,0.0,88.6220858495,231.271803159,40.7990344825,0.0,20.4947322089,265.285335563,20.4672806044,30.677648287,82.2281049109,109.14669549,20.5014322144,61.2459362996,0.0,20.5487366842,20.3695495124,0.0,20.4269591923,47.7652536095,177.200704865,27.2209324187,20.3737349694,102.218168067,0.0,1488.0607721,61.4789453408,20.4389895102,51.024804093,41.1369190051,0.0,0.0,0.0,40.7958320182,68.177611955,20.4525509928,1051.6765906,20.3737349694,0.0,40.8729841892,551.410363065,68.0870304125,92.0227216961,939.933026205,20.4548147442,659.763621213,374.576768043,88.5324080584,67.9516069232,0.0,41.1223809279,0.0,20.5071607912,476.075640255,34.1217983041,51.1694610237,47.6581206485,51.1694610237,20.4641734296,34.1217983041,129.628665124,40.9968221525,244.98995447,61.3003766007,30.5266015241,0.0,20.4167434569,0.0,20.4044368002
2014-10-12,0.7736156352,0.000359118006177,0.00107735401853,0.00524312289018,27.798492505,0.0,0.0,0.0,20.7174735347,773.994898634,31.3576145593,83.3428654654,103.990393739,0.0,103.990393739,41.7839428058,520.124935774,0.0,31.2915576252,41.6204742585,62.4841112414,20.7821265411,103.720577254,0.0,0.0,62.7414958669,41.558181065,41.6204742585,0.0,20.8513934522,62.5496465059,27.7672576777,0.0,396.608898242,41.7673107796,0.0,104.662319925,20.8009349718,83.3428654654,0.0,0.0,0.0,55.5968182816,118.253889696,7499.53538484,31.3530314202,500.642338539,0.0,97.4472705942,312.360557839,62.3763522465,0.0,31.2220491271,305.242817082,31.3546594557,20.929447009,20.9229307549,97.5176645147,20.9580265269,55.4422728866,0.0,0.0,27.716964863,62.5289537148,41.6772023037,62.4415081162,208.603950664,20.8914487646,20.7425021949,104.255028559,0.0,1831.30641741,83.6546065777,0.0,41.7325847422,62.7414958669,31.2392845124,20.9166267685,0.0,20.8663313029,83.3330912911,20.7675914023,961.336799302,20.8482761368,0.0,31.3580134568,409.699769324,62.5496465059,104.662319925,979.52083054,41.8332535371,777.048972492,507.192608494,52.1797635023,48.4977125078,20.7259610842,0.0,0.0,20.8242646354,457.726714464,55.6307813504,34.7805905516,41.64958355,34.7805905516,20.9357835052,55.6307813504,173.672416133,48.7243249292,229.160130178,62.596759134,41.6823224819,20.9229307549,31.4622341606,0.0,41.5980767822
2014-10-19,0.6206040546,0.000570939194976,0.00121324578932,0.00520982015415,0.0,21.9862244494,0.0,21.8167390487,21.8167390487,911.859127412,21.9628768653,87.9597051889,138.80774516,0.0,138.80774516,66.0869785278,548.429919369,0.0,29.2471792166,21.894011405,43.78802281,0.0,95.0104577038,43.7487040227,21.921096204,33.1243361928,21.978801326,21.894011405,0.0,0.0,43.9501360517,21.9984846728,0.0,374.404850098,43.9839839829,0.0,88.128291759,0.0,87.9597051889,0.0,44.0480213535,0.0,43.9853894062,58.6666018886,6803.57973034,22.0594633475,491.288430225,0.0,80.7422743119,182.842033586,22.0372861503,21.999461189,43.9924002338,270.813667464,44.0500377681,22.039390019,44.1623949962,58.7086581892,22.0328497944,73.2016347954,21.9025277988,0.0,44.127770336,22.0093802428,22.0060855375,73.3104917828,168.645846925,43.9856816551,32.9626749056,51.3641709141,0.0,1747.19232097,33.0941499812,0.0,43.845271789,33.1243361928,0.0,22.0705449583,0.0,36.6672174401,87.8694599627,0.0,970.132376198,22.0127482314,0.0,44.1810969467,417.475665767,43.9501360517,88.128291759,1062.58156671,0.0,607.094109893,381.156971767,36.6250459682,95.039838709,0.0,22.1239683651,0.0,44.0519650813,540.842397282,21.9091548874,43.9954746537,22.1039043068,43.9954746537,22.0985752496,21.9091548874,110.031594886,33.1075348276,175.748347317,21.9091548874,21.8978309048,22.0259825407,36.7404144693,44.0480213535,0.0
2014-10-26,0.6045105789,0.000905670893131,0.00174167479448,0.00515535739167,21.9800583506,0.0,0.0,0.0,43.8793463201,825.411904244,21.9535284069,66.0958246852,87.961807838,0.0,87.961807838,33.219104716,520.535605797,0.0,44.0314841076,21.9933473822,36.6766612804,54.7890353188,131.847216708,0.0,22.0538441304,59.0032677313,54.6213388498,21.9933473822,0.0,0.0,44.0757575508,21.8874828942,22.0533474205,279.59735352,21.9402874368,0.0,73.6180469822,21.9268690357,66.0958246852,0.0,0.0,0.0,33.098731381,58.8891045772,7613.12314486,21.9860432422,345.541381021,22.0533474205,80.9503501558,176.027379515,22.0272527879,21.9732736224,66.0827635895,249.548646757,43.9203097738,21.93967316,88.4547029062,103.040564559,22.330250306,95.3612674541,0.0,0.0,0.0,21.9595220803,43.8529209384,117.504024005,220.421207841,29.3980320178,22.2626648026,58.7366983162,0.0,1280.68421669,44.2472449682,0.0,29.3448087126,59.0032677313,0.0,0.0,0.0,22.0199737108,146.9299429,21.9996630399,1001.99692309,22.0399858044,21.9595220803,21.9800583506,440.585201644,44.0757575508,73.6180469822,998.645437861,0.0,440.271790479,345.239264917,66.093680635,65.9410950754,22.0041318822,0.0,0.0,0.0,337.466853115,0.0,32.9580237554,51.3671861631,32.9580237554,0.0,0.0,102.803965883,22.1440179946,183.46513896,54.9950830729,51.3228499261,0.0,33.2412614895,0.0,21.9462854787
2014-11-02,0.6164058796,0.000496207556532,0.00163039625718,0.00432409442121,0.0,21.3361961305,0.0,21.4567077024,43.6429370306,851.505949262,32.4989388588,64.9847996739,64.6354000614,21.8610360013,64.6354000614,43.21833242,638.395921942,0.0,21.4631744618,21.867644537,28.692748276,74.7312181821,179.252438825,21.2276312295,35.9845166719,43.3538866905,42.9651962982,21.867644537,0.0,0.0,35.9561112446,43.1735755467,43.0300984074,295.150575575,21.5473082064,21.5606457355,172.951071616,21.4222892449,64.9847996739,0.0,0.0,0.0,21.5666787966,50.3499506203,7919.12856542,32.5560501323,201.364082809,43.0300984074,122.381138185,279.981316148,43.2785864272,21.9007472383,42.6467323739,294.401451982,0.0,21.3683386375,54.4685909879,86.401644924,32.2063568428,93.3705497785,0.0,21.3490415225,21.2977525339,36.0169389432,21.5602542014,79.1314280864,187.049177703,43.1082402326,42.6852337874,86.2464215325,21.2276312295,1152.41185639,43.0293793362,21.3426168937,0.0,43.3538866905,21.4383646094,43.2128718837,0.0,21.5150492037,100.736749155,0.0,1102.73581848,21.3426168937,21.3876706688,21.7261610494,560.604825281,35.9561112446,172.951071616,1186.05195957,21.3683386375,495.479064834,258.778660868,79.0330962125,86.0546813092,0.0,21.3747787637,0.0,21.5001900169,272.598497259,32.5874739705,64.8106146414,50.3065287392,64.8106146414,21.3554700204,32.5874739705,172.759305168,76.0495336883,186.621516756,43.0715973456,32.3110779548,21.3747787637,32.613892311,0.0,0.0
2014-11-09,0.7570696949,0.000139586823004,0.000977107761027,0.00453657174763,29.3044081637,0.0,0.0,21.9696009377,43.8961018188,852.390880152,0.0,87.8142912406,87.7018548366,0.0,87.7018548366,73.4140611327,599.243772356,0.0,43.932709956,21.930371568,65.989101808,43.8419459641,138.52716017,21.8464104184,21.985651206,44.2253172329,21.9348172339,21.930371568,0.0,22.0443543364,43.9543526599,29.2758779759,0.0,330.267551825,0.0,0.0,102.797950593,43.8567178633,87.8142912406,0.0,0.0,0.0,51.2704144391,66.0515899343,11807.5984215,33.0574333249,219.912605372,0.0,95.4606738034,278.057476048,32.8521760285,0.0,33.0378417728,263.284665083,22.0256009054,22.0229088434,51.4929859879,95.3711387922,33.0178171192,117.067633496,0.0,0.0,21.9546737371,43.9823406977,33.0142577856,109.606822838,307.835565516,21.9647478808,22.0122682172,58.5764684988,0.0,895.44075648,80.7327395122,0.0,21.9353235726,44.2253172329,0.0,21.9613005628,0.0,22.0211225075,73.2655434566,0.0,1160.21515393,0.0,0.0,21.9647478808,621.916369815,43.9543526599,102.797950593,1142.33698612,0.0,475.298304183,336.905044056,65.8983543784,109.601216825,0.0,0.0,0.0,22.0611851925,233.805781903,21.9994191903,44.0055672953,66.0018617718,44.0055672953,0.0,21.9994191903,124.621719558,43.9660192811,241.397838388,44.0400626812,32.8691956088,21.9613005628,29.3820773743,0.0,0.0
2014-11-16,0.8295804693,0.000781805259417,0.00177683013504,0.00483297796731,21.6893337815,21.6893337815,0.0,21.6305196796,22.0243626104,1023.59186648,0.0,80.1457449426,79.950905985,32.8582354201,79.950905985,87.4056319524,727.042934177,0.0,43.4429547502,44.1419359453,43.7012184564,29.0503547686,145.175571025,21.8390406289,21.8613285188,43.9012946683,0.0,44.1419359453,0.0,0.0,101.923664237,32.854650153,0.0,292.056206642,32.7584208394,0.0,131.503078898,43.7049106674,80.1457449426,0.0,0.0,0.0,32.7748956059,58.416873027,10223.8019184,32.9373142163,189.626822011,0.0,87.8469429424,247.634284163,65.4740412871,0.0,29.1250179465,232.875442997,22.0376583319,66.393539303,76.9470450595,73.0455959815,0.0,167.36036043,21.8166380876,21.7418821371,21.6305196796,43.7641364223,50.9794319602,43.7886332474,247.811483413,0.0,21.8396470094,36.4526376245,21.7219835415,628.022967255,76.8303029302,0.0,21.7871951403,43.9012946683,21.7024470425,21.8234855659,21.938329944,66.2930648186,131.323451086,33.0069423123,1176.21306615,0.0,0.0,21.8396470094,662.749819514,101.923664237,131.503078898,1392.01501596,21.7024470425,451.080017878,255.070185219,51.0232822982,116.323575458,0.0,0.0,21.8756838172,21.8367381987,203.633344202,65.5189410282,32.8178196296,32.9207995412,32.8178196296,21.7937315515,65.5189410282,109.441399066,36.458975934,189.03205424,43.8199942922,32.6083757266,21.8725578699,44.1285959828,0.0,0.0
