Week,VA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,flu in children,how to treat flu,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,type b flu symptoms,flu virus,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,type a flu symptoms,flu contagious period,what is influenza,rsv,tussionex,pneumonia,signs of the flu,tamiflu generic,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,normal body,flu medicine,cold symptoms,tamiflu wiki,stomach flu symptoms,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2014-06-29,1.085235896,0.00030384222302,0.00218213960169,0.00464049940613,0.0,0.0,0.0,0.0,16.2023129812,16.2901339423,865.228319479,16.2074731359,16.2074731359,16.1860074202,0.0,0.0,48.8117015818,16.1860074202,37.7484499403,605.67911427,0.0,32.3081196699,32.1630411706,0.0,21.6241743884,0.0,48.6915579813,0.0,0.0,16.3540168205,16.0863615006,16.3343072492,16.1781648662,0.0,0.0,0.0,32.3898834608,16.139804562,81.1973095629,0.0,16.2338842596,21.6487209435,16.2074731359,0.0,0.0,0.0,0.0,32.3642953486,5836.30595125,0.0,0.0,0.0,0.0,21.6274445744,0.0,124.440772251,0.0,32.4568297231,16.2319779335,16.0621860249,16.3441560928,0.0,162.270847452,16.1418798642,0.0,16.1691052662,37.9604713688,75.7900172397,0.0,16.1593265512,0.0,48.6347438565,0.0,16.1593265512,0.0,26.9761831974,16.2584060078,32.2212197196,0.0,24.4513275661,102.832946827,16.3836705228,0.0,0.0,48.7384065281,0.0,32.3179363406,32.4256726052,16.1394554532,0.0,48.9586686574,16.3343072492,0.0,0.0,0.0,16.3059389508,16.1154683067,40.3741938957,16.258304539,529.995380707,16.0960520798,0.0,16.3490849698,16.149559657,16.2705612734,340.492398263,32.3898834608,16.2338842596,751.984839391,16.1392516615,146.694723887,27.0429771082,32.4763009812,102.513475619,0.0,0.0,0.0,0.0,0.0,32.3758450096,0.0,64.4171156664,0.0,16.2270710478,37.8379288265,16.2270710478,16.2902206268,0.0,16.1642144298,59.5632684565,32.2991193139,70.3157167674,0.0,24.2274212264,16.1203296847,16.1392516615,0.0,16.100901749,0.0,0.0,0.0,0.0
2014-07-06,0.8387266184,0.000205563930382,0.00187291581015,0.00404275729752,0.0,0.0,0.0,0.0,13.3524629594,13.2686200439,606.70145757,13.2712909555,31.0187465583,26.4998922779,13.2145737702,13.2913768427,26.6212431009,26.4998922779,48.6195261468,398.586788407,0.0,13.2632793099,13.3082628112,13.3403792825,19.9465382258,33.2662508489,92.9295507562,13.2265038699,26.5746866367,0.0,26.5185542268,19.8773058358,19.9405375015,13.3403792825,0.0,0.0,13.2732732817,0.0,88.6629302817,0.0,26.5638116418,26.5098034369,31.0187465583,0.0,13.250428809,0.0,0.0,46.5841055074,5014.18563264,0.0,13.2432924514,0.0,13.250428809,13.2512799619,13.2512799619,66.4697715116,0.0,53.2135448654,26.4738081508,0.0,0.0,0.0,146.280662878,0.0,13.239302306,0.0,13.2929406409,48.8145761346,13.2592771134,0.0,0.0,59.896365582,0.0,0.0,0.0,13.29128624,13.3726511405,33.2482054004,0.0,44.3501801856,66.3323907959,13.3073337459,13.331891387,0.0,13.3060117675,13.250428809,39.8511420975,39.7286268007,13.2512799619,0.0,22.1423633687,19.8773058358,0.0,0.0,0.0,13.2552773314,13.3283174568,44.2513116121,13.2464353103,429.58952864,0.0,0.0,13.2512799619,19.9626370167,33.2582198873,278.733925774,13.2732732817,26.5638116418,664.53592243,0.0,84.4926592561,48.7558702197,44.3194279736,136.955502111,0.0,0.0,13.2584230346,0.0,0.0,13.2552773314,0.0,13.2486371618,0.0,13.236895669,26.5008576181,13.236895669,13.2592771134,0.0,13.2945167452,66.5474001854,26.5197221301,93.0723469237,0.0,13.2552773314,0.0,26.5514051628,0.0,0.0,0.0,13.250428809,0.0,13.275300409
2014-07-13,0.8716260279,9.25454629587e-05,0.00194345472213,0.00453472768498,10.9419192581,0.0,0.0,0.0,11.2896811556,0.0,535.711070869,0.0,27.8010413584,22.5182636157,10.9155769909,11.0764557394,11.1803474607,22.5182636157,25.7805514222,347.309740852,0.0,22.3066926005,11.2692965372,0.0,18.4684450662,14.7830028193,48.0334232115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1958433862,0.0,59.1656040206,10.9617595469,16.6712163844,22.6339512801,27.8010413584,0.0,0.0,0.0,0.0,22.3269427428,4186.95474502,0.0,0.0,0.0,10.9353217789,11.1583968846,22.2461980747,66.5163666578,11.0637754069,27.7809788209,11.0437020315,0.0,0.0,0.0,181.162560279,0.0,0.0,11.1154859714,0.0,59.166655533,0.0,0.0,0.0,55.4200585105,0.0,0.0,0.0,25.8194018003,11.102053353,11.1264736957,0.0,36.9904457418,48.0802823815,16.6745960675,0.0,0.0,14.7964259899,11.0303601988,18.4740552585,49.9584262945,0.0,0.0,21.9356264122,0.0,11.2999011445,0.0,0.0,0.0,11.0070893967,59.1209145977,11.2862785994,450.791921737,0.0,0.0,0.0,10.9617595469,22.2294100056,177.287309752,33.1958433862,16.6712163844,668.893751105,0.0,70.4501679089,59.1615122602,36.9860257518,140.049868502,0.0,0.0,10.965073259,11.2862785994,0.0,0.0,0.0,22.1826322804,11.0403635484,10.9777567948,27.754131605,10.9777567948,0.0,11.0403635484,11.0973936852,66.5989267261,22.0341011271,51.7489222038,0.0,22.2294059611,0.0,16.4327228114,0.0,10.9419192581,0.0,0.0,0.0,0.0
2014-07-20,0.7936896771,9.59600806065e-05,0.00163132137031,0.00355052298244,11.0643439005,0.0,0.0,0.0,10.9940092878,11.047498957,497.000300635,11.0777106705,33.1341776382,16.5037979291,0.0,11.0576726048,11.0624353572,16.5037979291,33.0500058634,334.986928595,0.0,14.7227194624,22.013338478,21.9813916864,16.5436141026,11.0674362019,47.8713659769,0.0,11.0911097763,11.0643439005,10.9774620132,11.0590997782,11.0006421743,21.9813916864,0.0,0.0,22.0336873264,11.0538478459,95.7605751013,0.0,11.0006421743,16.5815812227,33.1341776382,0.0,10.9940092878,0.0,0.0,33.1586640677,4503.13481808,0.0,11.0239204376,0.0,0.0,16.5519386949,16.5536072341,99.4314884842,0.0,29.5011959686,11.0906160123,0.0,0.0,0.0,117.937776495,10.9873843952,0.0,0.0,0.0,29.4977245555,0.0,0.0,0.0,29.4789031266,0.0,0.0,0.0,18.3793385069,11.0844061741,33.16059874,0.0,18.4426177382,51.5912589834,11.0540000893,22.2080939465,0.0,22.0814563573,0.0,18.4125796324,22.0735286069,0.0,0.0,14.7127677642,11.0590997782,0.0,0.0,0.0,0.0,11.0538478459,33.1219956991,11.0255053262,379.180644478,11.0410295094,0.0,0.0,29.4788131776,22.0709703339,206.054135155,22.0336873264,11.0006421743,637.150605906,11.0039616197,77.6079187032,51.5460290291,44.2181956639,88.1601179508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9840749421,14.7283166788,25.7279450358,14.7283166788,0.0,10.9840749421,0.0,125.359440053,11.0407397502,92.0672767825,0.0,11.0605148229,11.0443541193,16.577850401,22.0545202361,22.1477458651,0.0,10.9940092878,10.980767482,0.0
2014-07-27,0.80300395,9.37492675838e-05,0.0017577987672,0.00419527972438,10.9943243967,0.0,0.0,0.0,11.0727110173,0.0,475.824324017,22.0528343261,10.984370761,32.6788358926,10.9874388163,10.9408116442,21.8584866134,32.6788358926,29.2193102692,336.773517679,0.0,16.4045762992,21.7531101398,10.9591129602,29.2765392323,21.8683678822,91.4611416764,0.0,0.0,11.0727110173,0.0,10.9259478881,10.969039693,10.9591129602,0.0,0.0,16.5051562551,0.0,84.278108842,0.0,18.2954903386,27.5540610768,10.984370761,0.0,22.1454220346,0.0,0.0,21.8766377692,4580.04194433,0.0,10.9028031666,11.0727110173,11.0727110173,16.4855939914,16.5433693535,47.622899409,0.0,25.6664828083,21.9116160815,10.952505114,0.0,0.0,135.554686705,10.8962292726,0.0,0.0,10.9623031441,16.5383668409,0.0,11.1061936633,0.0,25.6233165253,0.0,0.0,0.0,10.9177603992,18.3286623977,21.9758134525,0.0,32.8488251155,51.255296412,0.0,21.8848274279,0.0,18.3342339416,10.9159747802,32.9487146881,38.4216741012,10.9558080408,0.0,29.2424139397,10.9259478881,0.0,0.0,0.0,0.0,0.0,29.2589453118,11.0056451415,409.931244157,10.936020308,0.0,0.0,16.4988874465,0.0,168.336413706,16.5051562551,18.2954903386,582.19636617,10.8667445873,106.583128456,47.5779330321,36.6462627598,149.705700447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5002206862,0.0,16.4985363236,29.2688883326,16.4985363236,10.9624198742,0.0,11.1095530685,80.6191114108,10.9292373413,58.5751911755,0.0,10.9870736376,0.0,21.9182259204,10.9591129602,0.0,0.0,22.1454220346,11.0593744187,10.9093849977
2014-08-03,0.7525591686,4.674644727e-05,0.00165949887809,0.00404356768886,23.0491898792,0.0,11.369775183,11.5002667838,0.0,22.9935994302,594.31585184,0.0,17.1719041614,15.2001907189,0.0,11.4261253824,17.1875275018,15.2001907189,30.3901247295,369.569928183,0.0,11.4262154143,17.1249919056,11.3972135545,34.1916406635,17.0920382957,95.1723315225,0.0,11.4667030566,0.0,22.825689503,11.3834778346,0.0,11.3972135545,0.0,11.476041124,28.546857882,0.0,91.4868627574,11.476041124,19.0440591411,11.4666967713,17.1719041614,0.0,0.0,0.0,0.0,17.2030231503,4164.97519627,0.0,11.5280787954,11.3903415536,0.0,17.1663316906,22.7875530357,34.3119969501,0.0,34.3478449495,11.4725886447,22.7706048827,11.3903415536,0.0,171.572105209,11.3784376223,11.4933347363,0.0,11.423207504,17.1230520849,0.0,11.5315647581,0.0,34.2707576868,11.369775183,11.4059466888,0.0,22.8919173651,11.4153607594,17.1822862314,0.0,41.9643811102,45.7589571798,11.4554315799,0.0,0.0,34.3408310108,11.4967997151,49.5293662282,17.1615440132,0.0,0.0,30.4622993463,11.3834778346,11.4093946775,11.4040938524,0.0,11.5176335412,0.0,30.4508012722,11.3800490762,380.983540493,0.0,0.0,0.0,17.2064834687,11.4476660837,213.247708892,28.546857882,19.0440591411,647.78967635,0.0,103.28602037,57.2015614556,22.8970145444,110.209614292,0.0,0.0,0.0,11.4381507891,0.0,0.0,0.0,28.5417152474,0.0,28.6088397459,28.4611060033,28.6088397459,11.4684307341,0.0,11.4692687672,49.6098931975,34.5737848187,83.8631506737,0.0,11.3972135545,0.0,11.3972135545,0.0,0.0,0.0,0.0,0.0,11.4144298892
2014-08-10,0.7990285731,0.000208923348345,0.00150889084916,0.00403918473467,0.0,10.7936951747,0.0,0.0,10.8965226793,0.0,510.747032593,10.9244288288,32.4883681577,21.6787200252,0.0,0.0,21.9167394298,21.6787200252,18.0712107434,336.900916225,0.0,0.0,10.925392376,10.9517583304,27.0453216975,32.6129733606,39.8190166214,0.0,10.9649890865,0.0,0.0,10.7871752743,10.9418561981,10.9517583304,0.0,0.0,18.0809883659,10.9418561981,101.524653683,10.9385594653,25.3480389756,10.8728540584,32.4883681577,0.0,0.0,0.0,0.0,48.7996168993,4467.43791375,0.0,0.0,0.0,0.0,10.7871752743,21.7423586697,50.7005230581,0.0,50.7402104156,0.0,10.9517583304,0.0,21.7632096121,116.02852654,0.0,0.0,10.8067586485,18.1619257006,43.5175638127,0.0,10.9128954853,0.0,18.1247732987,0.0,0.0,10.9616784014,10.8997909493,10.8848648558,43.8467136055,0.0,43.537274846,61.6630472683,10.8772114452,10.7806632458,0.0,21.7576959258,0.0,43.4749221882,32.5671247942,0.0,0.0,32.590041425,10.7871752743,0.0,10.777410179,0.0,0.0,0.0,50.6699533969,25.3360361221,362.254465492,10.9484556289,0.0,0.0,18.1104630106,14.489433689,152.065738224,18.0809883659,25.3480389756,663.070945521,32.6721958488,123.680043278,47.0612318373,32.6272380532,115.658179666,0.0,0.0,0.0,0.0,10.968301772,0.0,0.0,32.36303563,14.4600833136,0.0,18.0962800882,0.0,0.0,14.4600833136,10.916625108,65.2894781459,10.7936951747,108.701974514,0.0,27.0567374521,0.0,21.6333213723,0.0,21.7326785973,0.0,0.0,0.0,10.9583697149
2014-08-17,0.8717685741,0.000135783470626,0.00174255453969,0.00452611568752,0.0,0.0,0.0,0.0,10.7520543854,16.102990262,490.600973509,21.6145194772,17.9146518341,32.1171606999,10.6939610678,10.7877108817,28.6764995021,32.1171606999,42.9045374638,293.6369489,0.0,16.1498921833,21.3323653741,10.7627989009,10.7390623187,26.9305408267,50.116821088,0.0,43.2813268758,21.4695360241,16.1434046378,0.0,10.7412444935,10.7627989009,10.8137917784,0.0,26.8770130928,10.754220929,64.5274364673,0.0,14.3198269999,10.7660842851,17.9146518341,0.0,0.0,10.7113100843,0.0,25.0848571572,4788.94129764,0.0,10.6919230978,10.734768012,10.7358227838,21.5819282235,17.9060026468,64.4971348528,0.0,57.3877709626,10.7909641118,10.7877108817,0.0,21.6145194772,118.306439025,0.0,10.7315326992,10.7969807982,32.4609951569,48.4352998382,0.0,21.3773975085,0.0,53.7680876002,0.0,0.0,0.0,28.6138397761,10.8137917784,25.082700759,0.0,48.3069869071,43.0125291703,16.1661566001,0.0,0.0,16.1596259202,0.0,71.6035547402,21.4673417896,0.0,10.6951493872,10.7714741103,0.0,0.0,0.0,0.0,0.0,0.0,25.0643080693,17.8833375788,436.927093057,0.0,0.0,0.0,10.7871910707,10.7423018561,189.673166802,26.8770130928,14.3198269999,630.460218502,0.0,89.8925186642,50.1386468172,21.4954367642,110.749476432,0.0,0.0,0.0,0.0,0.0,10.7942193045,0.0,46.419732039,10.7294255811,21.4695360241,25.066538821,21.4695360241,0.0,10.7294255811,0.0,53.8121876725,10.7909641118,85.9838623592,0.0,10.7132952838,0.0,0.0,0.0,0.0,0.0,0.0,10.721838451,0.0
2014-08-24,0.9627195166,0.000248475265417,0.00212333408629,0.00535351253671,10.2761565908,0.0,0.0,0.0,10.375226494,20.7504529879,464.013747773,30.9651505573,15.4219309829,20.5789874986,30.6708979185,20.4411194223,10.2979412959,20.5789874986,41.17761589,312.81278454,0.0,10.242109084,20.5750779641,10.3374723154,20.4965654966,10.3160810718,51.5546273791,0.0,0.0,10.3564647824,10.3909132592,0.0,10.3067513479,10.3374723154,0.0,0.0,24.0024694788,25.8016599386,65.3333887286,0.0,15.4640097968,36.1600690042,15.4219309829,10.2668484779,0.0,0.0,0.0,24.0925820545,4551.92943714,0.0,10.2792630468,0.0,20.5027447446,24.0697178914,30.944553539,58.4823591239,0.0,48.1709022984,15.4079945133,0.0,10.2205597111,15.492134419,134.189067815,0.0,0.0,10.3441775263,30.9340208662,13.7694204284,0.0,0.0,0.0,27.5316752391,0.0,0.0,0.0,17.1607438588,13.7735681206,15.4655721019,0.0,41.3092701108,41.2833316159,10.2482827483,10.3248351959,0.0,20.6432158797,10.3328252591,92.7590785571,25.8358871573,10.3627111423,0.0,41.3937313325,0.0,10.3877721125,0.0,0.0,0.0,10.3564647824,41.2159126429,15.4890812644,443.378707792,0.0,0.0,0.0,20.6380353614,0.0,223.283003914,24.0024694788,15.4640097968,680.765236314,0.0,93.202577709,51.561075722,44.7025754019,126.862243531,0.0,0.0,0.0,10.2724992163,0.0,10.3627111423,10.2689917363,51.4336286025,10.242109084,13.7517936188,24.0749627946,13.7517936188,0.0,10.242109084,20.7260940283,130.795366322,20.5822345257,68.7681092424,0.0,20.6162096021,10.3783600568,17.1669114693,10.3315544642,20.5542962127,0.0,0.0,10.2663118953,0.0
2014-08-31,1.0336222554,0.000335362707667,0.00221855329687,0.00567536889898,10.0958855053,10.1017964108,10.0833927921,0.0,20.1673848138,10.1592061972,503.727449916,0.0,25.3895948381,25.3467998397,10.0744106033,10.1530789025,27.0599755361,25.3467998397,71.0257037975,344.816357811,0.0,25.3651074274,15.1998208473,10.1530760355,61.3973467996,10.1450469192,43.9727917255,0.0,0.0,0.0,10.1107767798,10.0865612706,10.1168823213,10.1530760355,0.0,0.0,26.9825708139,20.1728562603,84.5296627013,0.0,20.3443880157,20.2942514435,25.3895948381,0.0,0.0,0.0,10.1852509819,30.5911646643,4676.39084813,0.0,10.0985877783,10.1515434983,0.0,20.1731115368,40.5914441785,43.967730585,0.0,37.1939606721,10.1562030172,10.0880773486,0.0,20.216216254,186.022655122,0.0,0.0,20.216216254,30.3965354536,33.8430920431,0.0,10.1684227583,0.0,30.4169830391,0.0,0.0,0.0,27.0039775688,0.0,20.3184123943,10.1019931191,40.6333535793,43.9738728454,10.163823266,10.2483346756,0.0,23.6847393281,0.0,131.875669631,20.3015655237,10.1328202814,0.0,23.6429364443,10.0865612706,10.0941976762,10.0941655074,0.0,0.0,20.1700720446,57.4482322764,10.0925042917,513.927377955,0.0,10.2421516682,0.0,13.5356024041,10.1607331876,233.128720884,26.9825708139,20.3443880157,568.113315423,0.0,108.647840729,91.3318749253,60.854029091,121.436228116,0.0,0.0,20.155213791,0.0,10.0897852724,10.2483346756,0.0,60.6700219829,20.3215329875,10.0896494116,37.1490062801,10.0896494116,20.1856689342,20.3215329875,10.2700341138,145.614460016,10.1668772377,84.5376922661,0.0,10.1077267717,0.0,10.0744325326,0.0,16.8965244985,0.0,0.0,0.0,10.0806487328
2014-09-07,1.3554157528,0.000608735352306,0.00247842250582,0.00723960258278,19.6340185156,9.8170092578,9.76975530228,0.0,9.82868043538,9.81689373136,520.627098152,9.84431650297,26.1925310022,39.2025594071,9.80876675935,9.81997781215,36.0513254813,39.2025594071,120.880475744,314.28933957,0.0,19.6360554873,16.3300395334,24.5358136349,26.1777009136,22.9247398138,52.3397533959,0.0,9.858803212,9.83243799135,9.82464721257,0.0,19.6175029035,24.5358136349,0.0,0.0,16.3369466031,9.81171942846,111.404662282,9.85026652805,13.092795852,49.085046289,26.1925310022,0.0,0.0,0.0,14.7483223103,16.3714574563,4649.96006264,9.79619381134,9.85542110162,0.0,9.82868043538,9.79037281423,85.1466832436,52.4246203646,0.0,65.4940084782,0.0,9.79913826395,9.81136665822,14.7600913083,258.830319273,9.82275775961,9.82058811128,14.7706389494,16.4150114127,45.8554508722,9.85840127129,9.835404931,0.0,68.7835227661,0.0,9.83837366174,0.0,24.5163854261,0.0,29.5125020648,9.82294816237,29.5047833435,52.435525957,19.6893482327,19.6897026562,0.0,36.05815662,9.81837731611,248.907877338,32.722126134,9.81684221745,0.0,9.81814700648,0.0,19.6456427446,9.83837366174,0.0,0.0,9.82947284117,58.8407381249,29.4366009323,543.480522118,0.0,0.0,0.0,9.82900431347,9.82650947885,291.249883399,16.3369466031,13.092795852,766.32480962,9.80550874493,144.707451695,98.2115452414,75.3642494173,104.521729693,9.80798225155,0.0,0.0,0.0,0.0,9.84054723941,0.0,127.309920014,24.4946708202,19.6590111309,29.4396412192,19.6590111309,0.0,24.4946708202,29.6031600955,108.224858165,24.6075902925,117.88758671,0.0,9.79332527889,0.0,34.3995518748,0.0,14.7443604124,9.79619381134,0.0,9.81763010281,9.84729061672
2014-09-14,1.4398590776,0.000810787744303,0.00320047793804,0.00776649312964,15.1092187421,0.0,0.0,0.0,9.99960582652,15.0532494636,567.679374162,20.1071526752,40.3088419189,56.9775493274,0.0,9.96954990278,37.0263004803,56.9775493274,73.7685807157,379.576386692,0.0,15.1744317979,40.4046791707,10.0591803228,30.2202114166,23.519803776,57.0847797963,10.111109157,15.1137940448,0.0,10.1263965915,20.1396324455,10.0682877781,10.0591803228,0.0,10.0607398619,50.2962736882,10.0703839966,171.479387191,0.0,50.3730873367,16.8002180765,40.3088419189,10.1531273983,9.99960582652,0.0,10.0702761822,43.7316110479,5238.0515067,10.0958678107,10.0698281628,15.07125939,10.0703650725,10.0566100108,151.199401342,73.9589275051,0.0,114.220496309,10.1229252947,0.0,10.101958832,23.5138444601,221.892482234,0.0,0.0,10.0855133991,20.2128405474,97.5122101502,0.0,15.0894806683,10.0026213892,60.4397590514,0.0,10.1202760738,0.0,15.160765819,16.8174107232,23.5279548419,0.0,50.4674939026,57.1607816572,13.451505548,16.8306485239,0.0,50.4431474164,9.99960582652,446.832435891,43.6412977415,0.0,0.0,20.1326824201,20.1396324455,20.1468406232,0.0,0.0,0.0,15.1607070992,47.0163765046,20.1001759226,641.625777537,19.9811400762,0.0,0.0,30.2537201174,20.2100141992,345.789660502,50.2962736882,50.3730873367,961.08040421,10.0086579742,266.447764759,171.392010017,60.5439602998,90.4807645165,0.0,0.0,10.0056387712,10.111109157,10.0541656643,0.0,10.0655225513,164.149741553,20.2466708151,30.2142493968,57.0199857412,30.2142493968,15.1805474361,20.2466708151,10.0328773523,121.124436972,23.5350433681,124.332979365,0.0,23.5086562506,13.4332437228,26.8361438984,0.0,13.4302007151,10.0958678107,9.99960582652,0.0,10.0237813619
2014-09-21,1.4690312335,0.000886955419931,0.00280869216312,0.00701117141469,10.1555578205,10.1146706976,10.079649342,0.0,10.096366353,15.2400438079,581.177098767,10.1280110995,23.6475384056,57.2893177653,10.103650279,0.0,33.79743212,57.2893177653,64.082869919,415.59526559,0.0,20.2438197759,23.5946488907,13.5109768338,33.7667506038,23.6587316177,70.9457674389,0.0,13.5446808637,0.0,10.1158160229,20.2649526467,16.8894902533,13.5109768338,0.0,10.0316680238,23.609891774,20.0875233123,189.312092602,10.0766032447,47.2879030446,10.0741236926,23.6475384056,10.2488037322,10.1310644643,0.0,13.5324040952,54.1297088723,5346.46424707,0.0,0.0,16.8823539959,10.0467896217,10.1819850129,192.655623347,98.0207560011,0.0,101.417014661,20.3118752951,10.2117263597,0.0,16.9069093047,223.129411384,0.0,10.0589197631,0.0,16.9426277151,57.5051029464,0.0,10.0498194135,0.0,23.6599099218,0.0,0.0,10.0619568765,23.616025741,20.3777989156,16.9078714689,10.1463589457,54.1367878341,50.7491287328,10.0741236926,13.5385523857,0.0,64.2836201835,0.0,587.836882818,40.5196983265,10.118862038,0.0,27.0016362363,20.2649526467,15.1559835413,10.1385826681,0.0,0.0,0.0,50.6675034548,20.2571786525,594.696025049,0.0,0.0,0.0,20.2874080151,0.0,337.633749906,23.609891774,47.2879030446,801.073704087,0.0,247.597518554,152.0735508,71.0242792125,117.989528745,0.0,0.0,0.0,10.0948460469,13.5355206384,0.0,0.0,181.965148742,23.6292929395,23.626192241,40.5055394303,23.626192241,0.0,23.6292929395,20.4481112798,138.724076174,25.2462466134,128.445617643,0.0,20.2663383526,10.1371767204,25.1900170241,0.0,25.2279891439,0.0,10.1310644643,0.0,10.1070369825
2014-09-28,1.4301308705,0.000851806452953,0.00263852242744,0.00700143352793,31.6140427652,0.0,0.0,0.0,0.0,10.3861524154,640.123105609,25.9755679102,41.7776740342,55.536276731,10.5126443742,31.5949809365,38.2657185567,55.536276731,79.8130537404,427.892587382,0.0,20.9240278668,27.7623649645,25.9473659525,27.8146888253,20.8777996297,111.283125696,10.5475595578,15.7495687561,10.5380142551,10.4628086771,10.3650605495,13.9167909125,25.9473659525,0.0,0.0,41.6937676505,15.647106335,215.804573545,10.4524091634,52.1635415822,31.3404357774,41.7776740342,10.4167522317,20.7489040538,0.0,26.0022381255,59.1771506848,5006.8982464,0.0,10.3619338344,26.1648694128,31.0670581801,17.40150354,306.240844819,66.1265990919,0.0,114.979493773,26.134965305,10.3697876139,0.0,20.9382555282,264.662855833,10.3947825825,10.4299885648,24.4257029778,17.44572442,38.3003379255,0.0,10.3955748651,0.0,52.1816941048,0.0,0.0,0.0,24.2996846474,17.4162171349,27.8419945851,10.3901423657,59.2496856556,48.7440272191,10.3838605384,20.8967428048,0.0,69.6660130175,0.0,907.895615948,34.7578902021,0.0,0.0,17.3931446519,10.3650605495,17.391025788,10.3619338344,0.0,0.0,10.4299828724,34.7464101991,15.6878873189,594.832160756,0.0,0.0,0.0,17.402580404,31.4167919033,399.767462408,41.6937676505,52.1635415822,831.60430342,10.4104657186,475.02641358,243.61007435,52.2329396196,107.600365666,10.3807224724,0.0,0.0,0.0,0.0,10.3588090052,0.0,256.63170272,15.6739879527,20.8547720752,34.7506447348,20.8547720752,10.4325017815,15.6739879527,10.4374994412,128.899838117,20.7238676688,156.65665607,0.0,10.5380142551,0.0,10.3627129762,20.6553281185,0.0,0.0,20.7489040538,0.0,10.42619625
2014-10-05,1.7716056886,0.00121474702893,0.00360374951916,0.00884740752738,14.8426543448,19.7669961626,0.0,0.0,14.7864668697,9.87669835836,625.363933682,14.8131831862,29.6218299347,45.9884305397,9.84268406139,14.7770651812,13.1720307085,45.9884305397,78.8168960553,352.128212218,0.0,16.4488531186,13.1323378081,14.8112029569,36.1894314915,23.0432629722,75.6470010483,9.87537413527,9.91472805646,19.7328742902,0.0,19.7608409382,19.7290805171,14.8112029569,0.0,0.0,39.4286796627,9.89975564925,260.145453265,9.87417751068,59.2207750291,13.1750023273,29.6218299347,0.0,24.6910063344,0.0,42.8335614867,62.5742064204,5224.04240419,0.0,0.0,9.86924874427,0.0,32.9155621025,345.710769568,72.4504877317,0.0,125.232465786,9.87377869101,0.0,0.0,19.7400827624,164.634974146,0.0,9.87887008881,26.4077333867,19.8013067775,59.3142864494,0.0,9.91172995303,0.0,46.1375489404,0.0,0.0,0.0,32.8660679959,23.0780883662,29.6731686066,0.0,52.745672087,88.977872153,9.88432733031,9.8813411287,0.0,85.7240499401,29.6236288006,1023.40348941,52.6164663915,19.7193073902,0.0,23.0185334538,19.7608409382,9.86754114865,19.7252558992,0.0,0.0,16.4428880222,78.8990409302,14.8023867848,697.701821505,9.8456469404,0.0,9.90445672614,19.7499501761,19.7445622849,348.554629141,39.4286796627,59.2207750291,816.360943892,0.0,432.972874784,276.554922632,32.9473893432,95.2329566059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.719479227,9.87291896225,19.7446108112,39.4595305999,19.7446108112,29.6415336836,9.87291896225,9.89353779631,79.1095505318,26.3429866469,174.50080252,0.0,29.5891342957,0.0,26.3013359845,19.7328742902,14.8157987836,0.0,24.6910063344,9.86560399909,9.86858184515
