Week,PA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,what to do if you have the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,tylenol sinus,flu in children,how long does it take to get over the flu,over the counter flu,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,flu virus,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,is the flu contagious,flu contagious period,incubation period for the flu,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,rsv infant,tamiflu wiki,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2013-07-21,0.417275193,6.42027093543e-05,0.000663427996661,0.00522182036082,15.0590029954,15.1112202823,15.1203454154,0.0,0.0,15.1021061567,0.0,635.284330976,15.0555799616,45.2790090557,34.9952490744,30.0226743379,0.0,0.0,37.3830813702,30.0226743379,85.0586350806,379.876068776,0.0,30.3230905332,14.9891646979,0.0,40.0024032636,30.1042769012,80.0047037409,0.0,15.0839108481,22.451512492,29.919567523,0.0,0.0,0.0,15.1112202823,15.0153118639,0.0,0.0,0.0,0.0,29.9821550241,14.957503819,15.0930030186,0.0,120.117036776,0.0,30.0032701267,14.9394718674,34.9952490744,0.0,0.0,0.0,15.0748296254,30.0320139408,6208.6751134,0.0,15.0465172252,29.8295545776,0.0,15.0555799616,29.80272932,0.0,55.0854870678,0.0,45.0789010604,15.0884555636,14.9586433595,0.0,0.0,205.643531691,0.0,0.0,0.0,15.0197566478,159.845126039,14.9529917515,0.0,0.0,100.066198063,0.0,15.1112202823,0.0,39.9993269199,15.0521743359,37.5667877802,0.0,14.9542179873,109.834955314,14.9820757331,0.0,0.0,55.0810324342,14.9462618117,35.1315537207,35.0678213611,14.9801050638,0.0,37.3672981263,15.1112202823,0.0,0.0,0.0,0.0,0.0,30.0521615461,50.0861476556,0.0,665.008478124,0.0,0.0,0.0,0.0,30.2133236897,285.09889653,29.9821550241,30.0032701267,1017.04664339,14.9417599256,140.177392671,55.0569230236,44.9448605112,75.1410553165,0.0,22.507449873,14.9552737272,15.1523703527,0.0,0.0,29.9837099106,0.0,15.1157814717,22.560030821,15.1157814717,0.0,0.0,15.1569564212,0.0,80.0259692039,30.1678216962,74.958446593,0.0,0.0,15.0091009186,0.0,0.0,15.1249121159,30.16829769,0.0,15.1157814717,0.0,0.0,0.0,15.0975532155
2013-07-28,0.563115908,8.38961365829e-05,0.00058727295608,0.00463526154621,0.0,0.0,0.0,0.0,0.0,14.4310285449,19.2466874175,679.203663261,14.413560958,0.0,21.6912226366,14.4622890325,14.506880773,0.0,48.176945639,14.4622890325,48.1450320671,486.091533552,0.0,24.1205137205,28.8212697928,0.0,21.6825288166,14.584994933,105.976513895,0.0,0.0,28.7343802246,0.0,0.0,0.0,0.0,29.1172253381,14.4601595695,0.0,0.0,0.0,0.0,14.3788137852,0.0,0.0,0.0,144.47123639,0.0,28.9332666105,0.0,21.6912226366,0.0,0.0,0.0,14.4165260162,33.7009695376,5997.51651511,0.0,0.0,28.7463099986,14.3745082549,14.413560958,28.9529085349,0.0,72.3308604797,0.0,36.2299819248,14.558612669,0.0,0.0,14.4244654496,135.223078044,14.4426744914,0.0,0.0,58.3399797321,134.674552009,0.0,14.5673961458,0.0,38.5470876171,0.0,0.0,0.0,28.8910653787,14.442713983,14.3801960176,0.0,24.0870928896,149.076884651,0.0,0.0,0.0,50.6572851664,0.0,57.8173728874,29.0537722343,0.0,0.0,52.9941002088,29.1172253381,0.0,0.0,14.5542249015,0.0,0.0,0.0,57.8055124977,14.3853484729,563.198824556,0.0,0.0,0.0,14.4566717557,28.886729161,216.75998027,14.3788137852,28.9332666105,921.446867617,0.0,62.6545497315,38.5485983273,43.32539717,86.827334717,0.0,0.0,14.3758581003,0.0,0.0,0.0,43.2917080895,0.0,36.00671028,21.7239657535,36.00671028,21.6083748045,0.0,14.563003083,0.0,77.0986719549,14.580591251,77.0331745369,14.584994933,0.0,28.8533837589,0.0,0.0,0.0,14.5236751821,0.0,28.9068613853,0.0,0.0,14.5717918598,14.5982219538
2013-08-04,0.5702784301,2.02745169596e-05,0.000446039373112,0.00437929566328,14.6146695417,0.0,0.0,0.0,0.0,44.0229444703,14.6106375962,657.511579537,14.5342864086,14.572933899,34.0708907728,29.2521425199,14.5953515237,0.0,24.3609057005,29.2521425199,68.1638989594,428.262129824,0.0,24.4139892635,14.6090015186,14.6831707769,14.6037527924,19.5096214654,87.6557932542,0.0,14.5842870147,14.5869468666,14.5561819892,0.0,0.0,14.5737460097,14.6831707769,0.0,14.6831707769,0.0,0.0,0.0,14.6084282451,0.0,29.3309390925,0.0,102.278689207,14.6920374259,21.8710025426,34.0914516793,34.0708907728,0.0,0.0,0.0,0.0,14.6433461455,5747.87459397,0.0,14.7098028883,14.5211806499,0.0,14.5342864086,36.5739717567,0.0,117.010593425,0.0,68.2815165342,0.0,0.0,0.0,14.6610434042,190.515194413,14.7053574961,14.6459370039,0.0,36.6137378253,68.0846077341,14.6610509052,14.5685418152,0.0,92.5614723839,0.0,0.0,0.0,21.9170464763,14.569351032,14.569351032,0.0,29.2271078605,82.6403262291,21.8183897882,14.5869468666,0.0,21.9457390841,0.0,58.6752958591,14.581726016,0.0,0.0,19.4772785023,14.6831707769,0.0,0.0,0.0,0.0,0.0,14.6831707769,63.314072925,14.6134204543,569.549300302,0.0,0.0,0.0,14.551797597,14.5430367315,248.337007755,14.6084282451,21.8710025426,1053.57002215,0.0,92.5792304935,63.3758792959,29.2522386961,82.911840589,0.0,29.3044432126,14.6001716597,14.7231552056,0.0,0.0,38.9311309651,29.2868058709,14.5905287483,21.8842070126,14.5905287483,14.569351032,29.2868058709,0.0,29.3574829288,77.926847377,21.9236798893,121.694457142,14.5553814342,0.0,21.8117823593,0.0,0.0,0.0,22.0582447177,0.0,29.2205920472,0.0,0.0,0.0,0.0
2013-08-11,0.5713669685,4.09777286045e-05,0.000471243878952,0.00463048333231,14.806861739,0.0,0.0,0.0,0.0,29.4532154917,22.3030684145,741.948384273,14.8163071221,14.8843324588,29.744126819,24.7346220999,0.0,22.2826973277,39.5645600479,24.7346220999,64.2872633411,479.357446319,0.0,29.7041558039,22.2503351344,0.0,22.2288513557,37.268351201,34.6152732713,0.0,22.1642597224,0.0,0.0,0.0,0.0,0.0,0.0,24.7407301353,0.0,0.0,0.0,0.0,29.5903643416,0.0,14.8843324588,0.0,118.748464335,0.0,22.2199030243,29.7866194802,29.744126819,0.0,0.0,0.0,14.871030998,29.7866194802,6163.74495227,0.0,14.7577140386,14.8978024429,0.0,14.8163071221,29.5961736422,0.0,74.2723859968,0.0,49.5498856756,14.8798478753,14.8341310985,0.0,14.806861739,94.2373997423,0.0,0.0,14.924815684,22.2736067353,98.7787922948,0.0,0.0,0.0,44.5407397714,0.0,14.7844813555,14.7354818692,34.6093021725,14.8440682592,14.838943669,14.8888197462,19.7659563351,93.8177488624,14.8687136335,14.8253400337,0.0,29.7048055757,0.0,99.2094196477,34.7320704566,14.9655197267,0.0,22.1966754015,0.0,0.0,14.8030160673,14.8619365327,14.9115269977,14.780013395,14.902297857,49.4573048041,14.835218762,692.166354156,0.0,0.0,0.0,19.7510100998,14.8844026633,242.362086146,29.5903643416,22.2199030243,1045.21484956,14.7310434711,79.1635694269,89.0995842929,14.8823523312,59.4454377865,14.7399229427,19.7391163739,0.0,0.0,14.8978024429,0.0,54.3856811404,14.8343155495,14.906795985,19.7986953917,14.906795985,14.8274194953,14.8343155495,0.0,0.0,84.0591486317,14.8753659934,113.739984094,0.0,0.0,34.5765997792,0.0,0.0,14.834135153,14.9927793255,0.0,14.7532622395,0.0,0.0,14.8753659934,0.0
2013-08-18,0.4034638851,6.31326416802e-05,0.000462972705655,0.00475599233991,14.391624845,0.0,0.0,0.0,0.0,43.0874453149,0.0,667.909996206,14.4090165366,14.3742750863,43.152394735,21.6211075931,14.3612901946,0.0,14.3987331216,21.6211075931,57.6549565905,432.151029492,0.0,14.4395533564,0.0,14.443904808,43.2436535758,43.2436535758,96.1151662663,14.39715282,0.0,21.6515397556,0.0,0.0,0.0,0.0,14.4613228422,0.0,14.443904808,0.0,0.0,0.0,19.2018800297,14.3742750863,0.0,0.0,134.617755584,0.0,14.3699441809,14.3900474126,43.152394735,0.0,0.0,0.0,0.0,50.4195530331,5954.99038658,0.0,0.0,0.0,0.0,14.4090165366,52.8436203064,0.0,67.341380948,0.0,33.7026929408,14.3878920199,0.0,0.0,0.0,173.423909798,0.0,0.0,28.8267420588,14.4875288032,57.5781716544,0.0,14.4248012522,0.0,105.747997475,0.0,0.0,0.0,52.8290691826,14.4117779035,52.860924445,0.0,50.4772975935,62.3736961462,28.7910581548,0.0,0.0,21.6470038074,0.0,134.955235948,24.0888052069,28.9053604462,0.0,24.0204654764,14.4613228422,0.0,14.4093880328,0.0,0.0,0.0,43.5020022982,48.0380789118,0.0,706.140604293,0.0,14.4003154397,0.0,21.5352853748,14.4395568535,302.715747256,19.2018800297,14.3699441809,1116.55201715,14.3353906631,134.594466602,86.5840631214,38.4098505095,52.939322095,14.4232661564,0.0,0.0,0.0,0.0,0.0,76.7932059926,14.4014984743,21.6622359036,28.9663090987,21.6622359036,14.4656839166,14.4014984743,0.0,14.4232661564,100.909250144,14.3727047793,96.0703101619,14.3569671091,0.0,21.5785754752,0.0,0.0,0.0,0.0,0.0,21.6471754285,0.0,0.0,28.7312317688,0.0
2013-08-25,0.3655395863,0.000146707465314,0.000859286582554,0.00450601500608,14.4358500953,0.0,14.3568602453,0.0,0.0,0.0,0.0,644.575582327,21.6387764803,14.4444059899,14.4536952647,38.4876881721,0.0,14.4337494002,28.8512158087,38.4876881721,43.2913871909,374.803576868,14.5100027474,0.0,21.6540446783,14.4618403967,19.239484142,14.3785473453,57.7140461181,14.36119243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8279934283,14.4618403967,0.0,0.0,0.0,28.7998874067,0.0,14.4760863216,0.0,120.208036622,0.0,43.2210115648,14.4241566342,14.4536952647,0.0,0.0,0.0,0.0,24.0417546149,5958.72669023,0.0,14.3482037121,14.419522113,14.31798788,21.6387764803,72.0154578521,0.0,57.7735639361,14.5111161736,62.6194682485,0.0,21.7078084261,0.0,0.0,173.616464221,14.4711698778,0.0,14.4864463227,50.4840565117,57.6198710287,0.0,0.0,0.0,43.2869808552,0.0,0.0,0.0,36.0218425456,0.0,19.2394578945,0.0,38.4747544469,71.9877308626,21.6468405707,0.0,0.0,50.65455248,14.3395576116,188.208626085,53.0268443536,0.0,0.0,33.6752571027,0.0,0.0,14.4848279197,14.4133833171,0.0,0.0,29.0046856529,43.3393941091,14.4184945173,614.936833023,0.0,0.0,0.0,14.3788156142,14.4091670294,312.601799341,28.7998874067,43.2210115648,1098.1664768,0.0,149.138349601,57.7431935321,33.6609240192,86.6930744375,0.0,0.0,14.4227835902,0.0,0.0,0.0,105.722306703,14.5111161736,21.6363211979,28.8773351387,21.6363211979,0.0,14.5111161736,0.0,14.387240542,62.5149003928,14.4140728547,115.393351045,0.0,0.0,14.4281955097,0.0,0.0,0.0,0.0,14.4533483868,0.0,0.0,0.0,0.0,14.330921925
2013-09-01,0.4750815091,0.000155790973026,0.000534140478946,0.00576426600196,15.3518856201,0.0,0.0,0.0,0.0,15.2855169654,0.0,874.525194708,15.3132248511,15.3311313284,15.3245900649,25.5730244987,46.2310059467,15.3349823505,66.4971136753,25.5730244987,61.3446392161,556.977974227,0.0,46.1751882516,15.3906278867,15.325747191,30.6946844849,38.4709409827,66.4878687571,0.0,0.0,15.3824433059,23.043657583,0.0,0.0,0.0,15.3731683929,23.0322168091,15.325747191,0.0,0.0,30.7069721999,38.2581901252,0.0,15.3477634845,0.0,230.206784685,0.0,30.6342503373,38.2835697373,15.3245900649,0.0,0.0,0.0,0.0,35.7686725291,6526.41024469,0.0,0.0,30.5802559622,15.2901279811,15.3132248511,204.288659706,0.0,71.6651256947,0.0,51.2232270358,15.3702780976,15.3778044509,15.3778044509,15.3821531498,246.095837316,15.3178526012,15.3766786771,15.3178526012,30.6897751336,30.6360970706,15.3534860999,15.3534860999,0.0,25.5698795855,0.0,0.0,0.0,20.4435733969,15.3454106407,30.6823039735,0.0,51.1322369168,45.9211558354,15.3222929316,0.0,0.0,35.8364724845,15.3639046578,313.091435631,35.8396094044,15.3813256033,0.0,30.6838797166,15.3731683929,0.0,15.3342315523,0.0,0.0,0.0,15.385975339,71.6452886786,0.0,694.799749417,0.0,15.3870849605,0.0,30.6607267598,23.0403724755,337.571858975,38.2581901252,30.6342503373,1285.5114192,0.0,209.782884815,143.262615416,46.0694461329,81.9348141942,0.0,15.3027078837,15.3731683929,0.0,0.0,0.0,189.068004389,15.3466195637,25.5899413713,61.4078252577,25.5899413713,0.0,15.3466195637,0.0,30.5802559622,107.404472294,0.0,107.364269374,0.0,0.0,30.6146204038,0.0,0.0,0.0,20.5396218609,0.0,0.0,0.0,0.0,25.5590877994,15.3546520805
2013-09-08,0.6605804201,9.92201297799e-05,0.000535788700812,0.00704462921438,14.5963662114,0.0,14.74682344,14.79586064,0.0,14.7379424864,22.026411179,869.798710655,36.7388422511,19.5365443523,29.3045523019,34.2446764799,0.0,14.6811261871,63.5221430607,34.2446764799,73.2779848908,537.25151113,0.0,14.6427034052,19.5911784779,29.1356179145,14.6825536827,29.3660474984,87.981534253,0.0,14.607365104,19.5483373353,14.655986939,0.0,0.0,21.9287041633,14.6095497263,34.2124124656,29.1356179145,0.0,14.6251136592,0.0,58.5846140627,0.0,14.6958732052,0.0,195.553592551,14.7379424864,29.2014962699,29.3158698879,29.3045523019,0.0,29.5203299139,0.0,14.5985601567,39.1011568749,6942.34817273,0.0,0.0,19.5189426291,0.0,36.7388422511,219.574196817,0.0,48.9217356077,14.6825536827,78.280430633,14.6500691507,0.0,0.0,14.7008020479,195.944544141,0.0,0.0,22.06850844,39.1291628215,92.721723994,0.0,0.0,0.0,68.4405718211,0.0,0.0,0.0,44.0077748473,19.5174616424,43.9841132436,14.6207138056,78.2112283334,102.501174352,21.9044260182,14.6471191621,0.0,44.0225210345,0.0,573.658593348,63.6922523397,29.5827784812,0.0,29.3365418911,14.6095497263,0.0,14.6550031333,0.0,0.0,0.0,29.2943054187,63.5768511409,0.0,752.40804753,0.0,14.7101125347,0.0,29.3692970031,29.329663663,464.291896425,58.5846140627,29.2014962699,1346.17901918,14.7423816257,234.649725158,210.259747252,53.7211561959,34.2594039226,0.0,14.6724987312,14.5634144448,0.0,14.7779912431,0.0,278.292309359,21.8868586098,29.4468644451,44.0165666211,29.4468644451,19.5542338255,21.8868586098,14.6648318315,14.6914306801,127.057795072,14.7779912431,97.6695499366,29.2678426315,0.0,14.6417681572,0.0,0.0,14.5810084217,14.7270462696,14.6562595277,14.6491394069,0.0,29.5203299139,0.0,0.0
2013-09-15,0.7271497421,0.000174465940371,0.000368316985229,0.00618384833094,22.0528365469,14.8061487799,14.815089691,0.0,0.0,29.2326946672,29.2909437003,872.497140819,29.2645078305,43.9893988673,53.8889040334,66.2834468457,0.0,22.1685403176,107.878357457,66.2834468457,88.2015570126,529.036130613,14.6560536801,29.3794092506,44.3165846467,14.7373841308,48.9911939053,29.5131562118,107.847322719,14.6516312137,14.694461718,19.614787236,22.1239260909,0.0,14.7566043619,14.7566043619,19.6059090864,29.4012342501,14.7373841308,0.0,14.729883452,0.0,24.4830131431,0.0,29.5765985875,0.0,230.441085112,0.0,58.8207000068,36.6423431797,53.8889040334,0.0,14.6675548897,0.0,24.4889443372,53.9008422748,7306.84214,14.6560536801,58.7056270541,14.7099692662,22.0516657609,29.2645078305,367.117063307,0.0,68.7005931877,14.7119213594,122.792523354,14.7838436447,29.2855885658,0.0,14.7856092465,245.766373818,0.0,0.0,14.758807533,39.2592130053,107.68485085,0.0,21.97612289,0.0,93.1880137762,0.0,14.7030266065,0.0,29.4392109575,14.6797642413,34.3155115677,0.0,68.567720311,97.8776797103,22.0594609422,44.5663733484,0.0,44.1599600531,0.0,845.682602543,34.3778522407,14.8689627444,0.0,34.3125870057,19.6059090864,0.0,58.6516905474,14.7660478654,0.0,0.0,14.6339680055,73.6149029672,29.3635870952,798.680992762,0.0,0.0,0.0,29.4331386061,29.3032624274,548.998202148,24.4830131431,58.8207000068,1502.32825098,21.9562609553,426.607478774,323.63271677,44.1618109714,53.9984164517,14.7749403965,14.6234552057,0.0,0.0,0.0,0.0,362.510541501,0.0,19.6236618119,68.6768922174,19.6236618119,29.3209576341,0.0,29.7019231578,29.3564122383,112.767500022,36.856963702,235.179455305,0.0,0.0,36.560751325,0.0,0.0,14.6516312137,44.330282103,14.7137896491,29.343958983,14.6560536801,14.6675548897,0.0,0.0
2013-09-22,0.6077606358,0.000214537865933,0.000682620482515,0.0077233631736,15.1241077044,0.0,0.0,0.0,15.2064780338,15.1248034728,20.1784505216,823.154309916,30.2437207513,30.2694171251,50.4711845263,50.5154953703,15.1720687862,15.1843319151,40.4208218462,50.5154953703,95.9409332355,519.790003926,0.0,25.2882265974,15.1814828483,15.1586938439,65.6724949134,70.8096998672,40.3873246847,0.0,15.106580818,15.1524764937,45.4681030473,0.0,30.3411060591,0.0,22.7106083404,40.3876002946,15.1586938439,0.0,0.0,15.1629152002,35.3126444336,0.0,20.2226549164,0.0,303.095743642,0.0,65.6693588103,20.1951743395,50.4711845263,0.0,0.0,0.0,30.2684354616,50.5154953872,7233.0230096,0.0,15.1564281835,35.2838883876,30.2694369742,30.2437207513,504.376367588,0.0,80.8812972678,0.0,156.817797234,15.1537726526,0.0,15.1495455609,30.3874667836,243.056970355,15.1567991284,0.0,0.0,45.4925379811,75.6436881947,15.1111323639,22.7289323528,0.0,116.175601232,0.0,0.0,0.0,40.3842694778,22.6445989099,45.4440501327,0.0,75.7276763427,85.7126199448,30.2411155252,30.3532994497,0.0,65.751812469,15.1381288199,1301.77802928,60.7551977426,22.7810695466,15.1293660078,70.7212683677,22.7106083404,0.0,30.2806251131,30.4405874631,0.0,0.0,22.7060466049,126.268910168,15.1430701436,933.781511731,0.0,22.7283361412,0.0,35.3035438969,15.1293660078,545.327760998,35.3126444336,65.6693588103,1471.88388535,15.1400794845,575.788946551,293.153942571,25.2457565694,60.6922840589,0.0,15.1286604159,0.0,0.0,15.1293660078,0.0,393.535866393,22.7724314914,40.4345446151,65.6998411806,40.4345446151,15.1583425478,22.7724314914,22.7449299086,15.1926873947,85.8631656096,50.4575159452,217.095305887,0.0,0.0,30.2755481335,0.0,0.0,0.0,30.4582122768,15.2276667489,50.4318380181,0.0,0.0,30.3349812243,22.6855270194
2013-09-29,0.7543637465,0.000369944897681,0.000798302147627,0.00747678108997,14.5184561864,29.0369123728,0.0,14.5793133015,0.0,14.5096995783,36.2925265769,741.228682559,14.522584548,19.3654252443,72.5762652737,77.4852301184,14.5655827436,14.5309937937,82.3735619773,77.4852301184,92.0381259774,571.211006504,0.0,14.5574100668,29.132304722,14.5611822655,48.4421096853,38.8156850325,82.3385166811,0.0,57.9493762708,14.5222577997,29.0619875874,0.0,14.5535885668,14.5485274212,24.221754502,38.8451957082,14.5611822655,0.0,0.0,0.0,33.8759998284,0.0,0.0,0.0,305.194455558,0.0,33.9037427904,29.0590944103,72.5762652737,0.0,0.0,0.0,29.0789827817,77.4561317771,6376.16639417,14.5397553215,14.5416817318,24.1576720853,14.4960530212,14.522584548,430.5127429,0.0,82.4408407647,0.0,140.759760658,19.378585618,14.5272233701,14.5438733939,58.4055324267,208.897225395,14.5353732373,0.0,14.5532334771,21.827651842,145.124763262,0.0,0.0,0.0,72.6623459557,0.0,29.158626603,0.0,19.3668950408,24.1736779829,38.7556785094,14.5053252342,130.498682217,91.8907975208,43.5362067636,14.5617054352,0.0,43.6281572334,0.0,1312.14870418,43.6589389846,14.574907344,0.0,53.2721147357,24.221754502,0.0,36.3531646801,19.3699353399,0.0,0.0,19.3873639447,116.483231889,29.1020861552,857.291110031,14.5353732373,14.5436069097,0.0,14.498225487,14.5288289577,518.299509589,33.8759998284,33.9037427904,1513.7829398,0.0,494.351784845,392.655375092,48.4819627139,33.9651918026,0.0,14.5004114255,0.0,14.5532653569,0.0,0.0,406.620856675,29.1044096465,33.9373588096,58.1751930222,33.9373588096,14.5441400487,29.1044096465,0.0,0.0,116.252665548,24.2246993981,130.748493407,0.0,0.0,29.0110118199,0.0,0.0,14.5485274212,29.1913080202,14.6053070602,38.7119946544,14.5397553215,0.0,14.5304532103,38.7542828237
2013-10-06,0.826734979,0.000311387034622,0.000836852655548,0.00739544207228,28.7634702855,14.7795916387,0.0,0.0,0.0,14.5151501332,14.5151501332,804.336824387,24.2391839159,28.8603654629,58.1028632069,72.7452743349,14.3514213379,14.4296307185,38.7790856361,72.7452743349,101.714110772,513.31144754,14.4296307185,29.2584328465,24.2669601847,21.6872247402,38.786440826,19.4100431506,77.5172650462,0.0,14.3557440551,29.0667737451,29.2099293337,0.0,14.6115695969,0.0,14.7172116921,58.1309679367,21.6872247402,0.0,0.0,0.0,48.3978976117,0.0,14.5425909028,0.0,271.223251898,0.0,48.4431723118,29.2143343961,58.1028632069,0.0,0.0,0.0,43.8435335206,67.8621024097,6609.77258504,0.0,14.7305344546,21.8514593232,0.0,24.2391839159,570.916522814,0.0,72.7539574054,0.0,140.699433441,14.5206365083,43.1712592963,14.5031206621,19.4335428791,257.481281034,14.4034663835,0.0,36.5443782764,24.2493821214,159.654903392,0.0,28.9887571523,0.0,101.784169626,0.0,0.0,0.0,29.0730020833,21.8865726916,21.6675877597,14.7572524736,50.4562677409,106.449849779,21.8997944381,21.7069119306,0.0,48.475374299,0.0,1487.31914978,58.3095820516,21.6960529133,14.7349807373,38.7747445453,14.7172116921,14.7483357047,36.4937465854,14.712776125,0.0,0.0,43.4831357284,77.5028106338,14.5760488727,920.169288562,0.0,0.0,0.0,28.8278133984,21.7938238727,503.815472637,48.3978976117,48.4431723118,1198.6659286,14.4856470228,489.59771071,358.644405129,77.5237423771,97.0326279972,0.0,0.0,0.0,0.0,14.3773967611,14.5206365083,426.07836865,28.8365122605,33.9397431269,58.1847170513,33.9397431269,14.7216499344,28.8365122605,14.5716811356,0.0,121.169599952,29.2319759024,87.1843154763,0.0,0.0,14.6818018594,0.0,0.0,0.0,14.5928761949,29.4788594098,28.7721522868,0.0,0.0,0.0,14.7572524736
2013-10-13,0.7111532535,0.00042985541227,0.000859710824541,0.00709261430246,0.0,0.0,14.8432471498,0.0,0.0,36.9745758522,14.7893850787,888.860923702,14.8488790154,29.614638536,44.4212139793,128.467945282,0.0,14.9016851307,39.5120065621,128.467945282,98.7384503098,597.200778281,14.8522077578,14.8397408171,29.6937196344,22.211995291,44.451074762,29.6770533431,103.722023941,0.0,14.7919143267,14.8242513057,44.5636620369,0.0,0.0,14.8342973475,22.2141730897,14.790587556,22.211995291,0.0,0.0,0.0,44.441479122,0.0,14.838542919,0.0,320.85875867,14.8276435884,54.3081612581,44.4292722238,44.4212139793,0.0,0.0,0.0,59.2322972177,54.2948828471,6788.27798773,0.0,14.7980670542,24.6638081279,22.1540665857,14.8488790154,463.703945825,0.0,84.0509811713,14.8338760489,197.916808297,14.8206273562,14.8183848856,22.2170319682,14.8542525835,193.06918526,0.0,0.0,19.7768960225,0.0,143.015270411,0.0,14.796371065,14.8008304897,138.309917943,0.0,14.818695101,14.8052926032,66.6827744319,14.7749768613,24.6979766988,0.0,84.005071724,118.351760191,29.5209997206,22.3059136371,0.0,64.2801438391,14.818695101,1604.98061413,79.2394066201,0.0,0.0,24.6994949355,22.2141730897,0.0,34.5700636616,14.9016851307,0.0,0.0,22.2408535486,123.53644705,22.2528659038,893.5529563,0.0,19.7560041815,0.0,39.4406270164,14.8477261019,469.179869733,44.441479122,54.3081612581,1325.56057164,14.7843063209,558.303198093,415.040899937,34.6389449398,54.4125565722,0.0,0.0,0.0,0.0,14.8253583313,14.784683213,286.329986365,22.2283413059,37.0941841678,44.4837940619,37.0941841678,29.5782836053,22.2283413059,14.8263179267,14.7713235595,118.506412413,29.6310457943,128.309887603,0.0,0.0,22.1718503173,0.0,0.0,14.839916359,39.6377615817,14.857800619,19.7456246312,0.0,0.0,14.8130850995,14.8151069139
2013-10-20,0.794165316,0.000787711697519,0.00131941709334,0.00896022055928,19.0897794839,14.2802892708,14.2114478642,0.0,0.0,14.2894764237,28.644301158,868.553538927,14.2688206585,21.5351577403,47.697542978,62.0757028607,14.2371854698,0.0,66.8347166855,62.0757028607,104.989709537,577.167269509,21.585086185,14.4162088513,23.9194331777,28.6544972147,66.8319209697,14.3421185585,114.546685368,0.0,23.8416707491,14.2795276108,28.8063328857,0.0,14.3654722686,23.890587679,21.5438203154,21.4118272503,28.6544972147,0.0,0.0,0.0,33.3756326521,28.8847293163,21.5785753825,0.0,358.204353602,0.0,62.0266934857,35.9193623592,47.697542978,0.0,0.0,14.215731001,42.9341531332,100.201992528,8556.9952027,0.0,14.2328893969,19.0509141625,14.1772754618,14.2688206585,510.076013393,0.0,47.7825189974,14.4292749016,124.292678993,14.3196626543,14.4031664428,14.3174959834,14.3580380161,258.444663274,14.437998768,0.0,14.3320296404,42.9643765358,90.5598234494,14.3944846065,42.6857877479,14.3135175769,90.7195017863,0.0,14.2587047949,0.0,14.3668820858,28.4753340879,21.4740831706,0.0,95.3767718302,119.157874967,0.0,28.6972801758,0.0,81.2432139659,14.2243050246,1518.0451644,57.3686149219,0.0,0.0,47.7205964121,21.5438203154,28.5001785266,14.3133069494,0.0,0.0,0.0,19.1113073301,119.414196016,14.2673307506,997.545183671,0.0,14.3153384348,0.0,33.3555544946,21.401006192,486.767184539,33.3756326521,62.0266934857,1372.12531636,14.3301488184,601.588313772,320.057054648,38.176830865,81.267674671,0.0,21.422396753,0.0,14.228595916,0.0,14.2200167204,362.4626144,23.8632502066,33.4389643979,33.4360801124,33.4389643979,14.4205615714,23.8632502066,23.883370012,0.0,128.848607348,28.5461617664,209.944792744,0.0,0.0,19.0666867388,0.0,0.0,21.5633287623,28.7277700484,14.2414841369,21.4203580677,0.0,0.0,21.4762459282,14.3190842396
