Week,MN,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,expectorant,how long contagious,how to get rid of the flu,influenza a contagious,influenza a treatment,influenza contagious,is influenza contagious,contagious flu,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,type a influenza,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,influenza treatment,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,influenza b treatment,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,symptoms of influenza b,is the flu contagious,flu contagious period,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza a incubation period,influenza incubation period,how long are you contagious with the flu,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,symptoms of the flu,early flu symptoms,what is rsv,incubation period for influenza
2014-05-04,1.3381995134,0.0,0.0,0.0,0.0,26.4211412366,26.403330452,0.0,25.9615092052,1473.69788616,26.0006904748,52.9180936471,79.0610835116,79.0610835116,113.776905909,1051.17655701,43.7488346395,26.5590672692,0.0,113.948700237,26.4211460379,26.5510409569,0.0,26.4391798154,0.0,26.2397840972,26.5590672692,26.494992318,26.4592527858,43.7751750301,26.3317767109,0.0,210.702250949,35.0313296283,26.4870046809,52.9180936471,0.0,0.0,25.9380570741,26.5430194944,52.8184043496,10678.0482716,65.6670769894,26.526991101,0.0,113.872006123,0.0,131.009662176,52.5543932547,25.9850037837,0.0,210.214223659,26.3873960341,26.1807343899,182.98933829,0.0,65.392692728,0.0,131.357277749,0.0,0.0,0.0,0.0,26.4832920827,39.3860990162,78.8699496351,201.354842496,26.4272681949,0.0,70.1655769873,26.3635304362,0.0,106.000088812,39.6496456571,25.9928447625,61.4005280621,26.2397840972,43.7830769733,26.2921919594,26.2533231245,26.5510409569,51.8761141481,218.901452715,26.3159285155,1033.74784007,0.0,0.0,0.0,26.4790218585,0.0,446.636618489,43.7751750301,35.0313296283,1242.576357,26.4551022362,25.9302491099,289.163401287,0.0,122.544750212,35.1000116754,0.0,78.9069028671,52.4670496659,26.0478643916,26.2969674565,39.2316656273,51.9700075674,43.8386199869,78.8671186449,43.8386199869,78.8354825615,51.9700075674,96.3391940725,26.2202918999,149.170399765,0.0,0.0,52.6952880126,0.0,0.0,26.5430194944
2014-05-11,1.4135886913,0.0,0.0,0.0,0.0,0.0,36.719896201,27.6680094918,0.0,1277.77257085,27.3268641383,55.3975069853,36.6453280755,36.6453280755,96.0403144213,734.18866961,27.4328119639,41.2301649028,41.2133386093,202.037046965,0.0,0.0,0.0,0.0,0.0,27.6320296059,41.2301649028,27.3764741791,27.3764741791,55.0272378262,0.0,27.609690893,184.022353108,41.1678309613,27.6416696188,55.3975069853,0.0,0.0,0.0,0.0,73.3181215805,10269.3179844,41.2631006765,27.684717227,27.609690893,55.0659943728,0.0,96.1823964328,27.609690893,27.6959351296,27.6709111819,275.347139258,0.0,54.9221713763,73.3651546099,0.0,73.3457196983,0.0,165.167568088,0.0,0.0,0.0,45.8238077088,41.3090897075,55.3336337067,83.0502771136,220.055160295,27.6820423291,55.3360189836,91.8523136159,0.0,0.0,64.433277842,27.4631384291,0.0,68.693079346,27.6320296059,27.6653513178,27.2036221172,27.6820423291,0.0,55.2640592117,82.2695288129,54.4563630225,982.49919709,0.0,0.0,0.0,0.0,0.0,458.775327818,55.0272378262,41.1678309613,1118.55473212,0.0,0.0,238.721137325,0.0,128.544590094,110.928945689,0.0,73.5285114275,0.0,0.0,0.0,27.6500268236,27.2774335731,64.366595331,27.5690285578,64.366595331,55.0936758013,27.2774335731,73.3982419585,0.0,137.911639077,0.0,27.5329738396,55.4363866117,0.0,0.0,0.0
2014-05-18,1.8281938326,0.0,0.0,0.0,0.0,0.0,41.0001293207,30.9328966147,46.0887824772,1437.80927077,0.0,0.0,76.7144245235,76.7144245235,77.1033653544,1004.60713159,46.0286380104,0.0,30.7270361671,82.0280527906,30.6073214788,0.0,0.0,30.6949985923,0.0,30.8676962906,0.0,0.0,0.0,71.7486446184,30.6073214788,30.6907707043,113.071593958,46.0425271488,30.8187914857,0.0,0.0,0.0,0.0,0.0,61.6190062436,9657.48570674,51.3259686767,0.0,30.6907707043,92.2394895577,46.1073180825,81.9786697986,30.8665052051,30.7645114346,30.6987192778,184.442080165,0.0,30.5611565897,76.700579982,0.0,92.1838565724,0.0,71.7703581812,0.0,0.0,0.0,76.7190096898,30.6258265099,46.1306763767,122.808702471,153.77753678,30.5611565897,46.0748793721,71.8197726844,30.7816715923,0.0,30.7868836329,76.9139186914,0.0,0.0,30.8676962906,61.085459207,0.0,0.0,30.9515759001,30.7080497689,133.454598211,30.8491180804,872.042511685,0.0,0.0,0.0,0.0,0.0,512.721958711,71.7486446184,46.0425271488,1137.14380878,61.1038806362,0.0,163.957373568,30.5335244409,61.524345527,61.5243707746,0.0,108.240106783,61.7003491256,0.0,0.0,46.0471317784,61.1223131794,51.3663046416,30.8560010136,51.3663046416,61.5311029534,61.1223131794,92.285816282,0.0,205.452608908,0.0,30.5335244409,0.0,0.0,30.8373850251,0.0
2014-05-25,0.1372212693,0.0,0.0,0.0,0.0,0.0,33.7940804966,33.5958901252,0.0,901.841184687,0.0,33.8093627463,101.077569831,101.077569831,67.9895838001,573.84094103,33.6475242564,33.6679194689,0.0,157.626027293,0.0,0.0,0.0,33.6993587599,34.0666624961,50.614728034,33.6679194689,0.0,0.0,123.748133358,33.9640829643,0.0,180.53693523,90.0809009235,50.448422324,33.8093627463,0.0,0.0,33.6790640542,0.0,67.1107775015,9385.90048407,45.1118166869,0.0,0.0,90.09090002,0.0,89.9518709035,33.9385150464,0.0,33.7909884363,281.32370053,0.0,50.6351073421,90.0468632797,0.0,100.575230239,0.0,112.5416097,0.0,0.0,0.0,33.9743131098,0.0,50.7724292949,67.9486262195,225.077231953,34.0872528028,33.7658338291,33.5756272241,0.0,0.0,67.7617598961,33.8135271246,0.0,67.6024005585,50.614728034,0.0,0.0,0.0,0.0,33.6670032885,78.8784090497,0.0,743.112400561,0.0,0.0,0.0,0.0,0.0,472.61431982,123.748133358,90.0809009235,1180.63200021,33.7298467202,0.0,146.355066811,0.0,78.7994881068,50.5856255277,0.0,67.6302998385,33.7787583351,0.0,34.0666624961,33.6373818,0.0,67.6432849858,33.6060307501,67.6432849858,50.8641986289,0.0,67.2594842547,33.8114182963,146.565609345,0.0,33.8668700224,33.8168837884,0.0,0.0,0.0
2014-06-01,1.119488234,0.0,0.0,0.0,31.2185411645,0.0,0.0,30.962295792,0.0,1257.01395427,0.0,62.3048369436,77.5726430029,77.5726430029,82.9156137335,871.136582807,0.0,0.0,0.0,83.0502042364,31.2468359148,0.0,31.1997064488,0.0,0.0,46.748928817,0.0,0.0,31.1997064488,72.5570213208,0.0,0.0,124.801782771,46.9043647853,46.7912057857,62.3048369436,0.0,0.0,0.0,0.0,46.5248907742,8887.28024197,0.0,31.2733511685,0.0,72.6414663081,0.0,46.7442605868,30.9809928305,62.3994128976,31.2468359148,145.126775583,0.0,0.0,139.830394636,0.0,30.9436213072,0.0,61.961985661,0.0,0.0,0.0,31.1339635394,0.0,31.2178127085,72.6196544899,207.454247065,31.0657721525,0.0,31.2270778696,0.0,31.3206347354,41.6255485167,62.2364854797,0.0,62.2342315451,46.748928817,0.0,31.2167989964,62.3994128976,31.3017041614,31.1433384155,51.9030110837,0.0,809.605402345,0.0,0.0,0.0,31.2167989964,0.0,290.247630317,72.5570213208,46.9043647853,1129.44724749,0.0,0.0,103.717351281,0.0,62.2579116319,62.6034083227,31.2639115816,31.1808944461,0.0,0.0,31.1274920715,0.0,0.0,30.9436213072,31.2751820012,30.9436213072,31.0992954552,0.0,93.3304745997,31.1264855141,93.5183966307,0.0,31.2356269813,30.9156517791,0.0,0.0,0.0
2014-06-08,0.8401155159,0.0,0.0,0.0,0.0,0.0,32.1835334821,32.1200980153,31.8045307511,1122.68483628,0.0,63.6666958075,63.931534428,63.931534428,31.9997390084,458.760755568,0.0,32.1544607328,42.6761196635,144.011218244,0.0,0.0,32.0427467859,0.0,0.0,32.0523953094,32.1544607328,0.0,32.1007252179,63.9566729264,0.0,0.0,107.069549761,31.727939467,32.0910475799,63.6666958075,0.0,0.0,0.0,0.0,0.0,7725.35250222,63.6666958075,0.0,0.0,85.4388506036,0.0,64.0048868267,32.0556372589,32.1686324638,0.0,170.768613086,0.0,96.1282403576,63.8654658664,0.0,64.3089214656,0.0,106.727009146,31.9858287445,0.0,0.0,32.1447814851,31.92011354,32.0146685769,85.4325456491,149.480962004,0.0,0.0,47.9712888449,0.0,0.0,64.493145717,0.0,0.0,64.1112393973,32.0523953094,0.0,0.0,0.0,0.0,0.0,53.3365352495,32.2029445397,608.740527393,0.0,0.0,0.0,0.0,0.0,330.918940427,63.9566729264,31.727939467,949.265278248,32.2029445397,0.0,106.717458147,32.1835334821,74.7562379295,48.042322756,0.0,96.2441958383,0.0,32.1007252179,31.8333479037,32.1544607328,0.0,42.7533018427,31.9567205494,42.7533018427,32.1566381718,0.0,106.768795246,0.0,96.2537971702,0.0,32.1420635326,0.0,0.0,95.2698537896,0.0
2014-06-15,0.8618293022,0.0,0.0,0.0,0.0,0.0,0.0,33.0577116129,0.0,1122.29864949,0.0,32.9618230766,32.8988757613,32.8988757613,98.8746634819,615.026801872,33.0676897933,0.0,0.0,120.925100708,33.0180091005,0.0,0.0,32.8364196133,0.0,0.0,0.0,0.0,0.0,54.8945184463,0.0,0.0,77.1708939576,32.8923281924,32.9185572659,32.9618230766,0.0,32.9880326062,0.0,0.0,32.8463101011,7344.76165877,49.5371450736,0.0,0.0,65.8681759437,0.0,32.9220711069,0.0,0.0,33.0080010021,98.8355187623,0.0,32.9319903703,98.8747980604,0.0,32.9368645717,0.0,65.9363146283,0.0,0.0,0.0,32.9681782381,0.0,65.7776768719,43.9441468749,164.651542604,32.9682081818,0.0,0.0,0.0,0.0,55.0904101975,44.0305632621,0.0,0.0,0.0,66.0954789051,0.0,0.0,0.0,33.1276856018,33.0382581036,0.0,714.293290436,0.0,0.0,0.0,0.0,0.0,329.655902221,54.8945184463,32.8923281924,944.009036721,0.0,0.0,120.868781761,0.0,109.931577142,0.0,0.0,87.9644643258,0.0,0.0,0.0,32.9473171613,0.0,32.9668578202,33.0676897933,32.9668578202,32.9157106959,0.0,65.9462268356,0.0,121.027877612,0.0,66.0755466135,33.1176711866,0.0,0.0,0.0
2014-06-22,1.0219416892,0.0,0.0,0.0,0.0,0.0,0.0,33.3417485701,0.0,874.659962554,0.0,0.0,49.4819441055,49.4819441055,44.1804234584,497.413151526,33.2578370329,0.0,65.3649529601,77.3799567789,0.0,0.0,0.0,0.0,0.0,49.5464607696,0.0,0.0,33.4389689744,66.0598950289,0.0,0.0,110.690416893,49.7111982791,33.0623153588,0.0,32.8007127531,0.0,0.0,0.0,33.2751627387,7568.53041516,0.0,32.8502307374,0.0,77.3332899616,33.3353348232,65.4829757461,33.4072401054,0.0,33.4159036082,143.579064282,0.0,65.5026876593,32.8601522809,33.3052216029,33.3280435646,0.0,66.0818638663,0.0,0.0,0.0,0.0,32.7908270651,55.3482700747,66.0847815946,121.480860048,0.0,33.3179959181,50.088138721,0.0,0.0,65.7997969169,49.600958836,0.0,82.7719287329,49.5464607696,0.0,0.0,0.0,0.0,33.348157049,115.984085653,0.0,718.896961688,0.0,0.0,0.0,0.0,0.0,232.046945853,66.0598950289,49.7111982791,927.520304274,32.7612057218,0.0,132.658054741,0.0,44.2071305693,32.8800133582,0.0,77.5034689238,33.355440574,0.0,0.0,33.1494877134,33.365502547,33.3871062066,44.2571501368,33.3871062066,0.0,33.365502547,77.3598946704,66.8722133877,99.6486797222,0.0,0.0,65.7799058054,32.8899529027,0.0,0.0
2014-06-29,0.7659313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.839714333,0.0,34.7072555107,34.8595823569,34.8595823569,87.1363365336,640.969694257,34.6340775624,35.2792894311,34.9342562926,105.023894991,34.7387122378,0.0,0.0,0.0,0.0,69.247297505,35.2792894311,0.0,0.0,52.3498052402,35.0880737702,0.0,70.1679456977,35.0775114362,0.0,34.7072555107,0.0,0.0,0.0,0.0,34.8438349058,7560.30641545,35.2027398026,52.3417425648,0.0,140.352295081,0.0,70.3243771823,0.0,34.6863159901,34.7387122378,209.801877107,0.0,70.1048667704,69.86798142,0.0,69.247297505,0.0,69.9525734428,0.0,0.0,0.0,0.0,35.2899736496,35.20804779,58.3079640755,104.866043153,34.8368220556,34.6445126565,87.4095275793,0.0,0.0,70.4519304661,52.4079560949,0.0,0.0,69.247297505,0.0,0.0,0.0,0.0,35.2114253721,70.1550228724,0.0,722.915362942,0.0,0.0,0.0,0.0,0.0,314.555368205,52.3498052402,35.0775114362,908.561517418,0.0,0.0,139.845434762,35.1795116935,58.3254809016,70.3523417442,0.0,34.6654017205,0.0,0.0,0.0,34.6236487525,0.0,35.1476558121,35.1409809985,35.1476558121,0.0,0.0,93.2806212799,0.0,87.4570876513,0.0,34.6549540407,0.0,34.7597150868,0.0,0.0
2014-07-06,0.8937960042,0.0,0.0,0.0,0.0,0.0,0.0,32.1261621655,0.0,874.373953117,0.0,32.3741777196,48.5502334437,48.5502334437,80.9997335558,667.894039807,32.3535340739,0.0,32.5564101634,107.859663925,0.0,0.0,0.0,0.0,0.0,32.4779846045,0.0,0.0,32.3242636872,32.2249471216,0.0,32.2755972258,183.519177988,0.0,64.629037315,32.3741777196,0.0,0.0,0.0,0.0,75.3298618297,8121.02969309,48.4055673101,0.0,32.2755972258,96.9848534142,0.0,32.4009251094,0.0,0.0,0.0,161.599421741,0.0,65.073536574,86.1590790957,0.0,32.5269562338,0.0,96.9458880783,0.0,0.0,0.0,32.1715916216,32.6648657999,32.595765147,32.2135406664,129.41763134,32.2077098518,32.3437713901,64.3492943344,0.0,0.0,32.2622899712,32.5073498708,0.0,43.170539396,32.4779846045,0.0,0.0,0.0,0.0,0.0,53.8537568746,0.0,549.813173512,32.5564101634,0.0,0.0,0.0,0.0,280.099990314,32.2249471216,0.0,882.767699132,0.0,0.0,107.745889292,0.0,48.6526915019,43.1835690789,0.0,48.73103741,0.0,0.0,32.5760757691,48.6526207343,0.0,0.0,48.4543013562,0.0,0.0,0.0,86.2434004256,0.0,172.708169798,0.0,81.0730143923,32.4024360299,0.0,0.0,0.0
2014-07-13,0.6935182715,0.0,0.0,0.0,31.9163168006,0.0,0.0,0.0,0.0,949.00303253,0.0,32.4439585637,95.7489504017,95.7489504017,48.2308654352,731.666205583,31.868293453,0.0,0.0,64.6027212343,0.0,0.0,0.0,0.0,0.0,31.8874854394,0.0,0.0,0.0,32.4702159144,0.0,0.0,118.80860329,65.0041893307,32.5358383897,32.4439585637,0.0,0.0,0.0,0.0,32.5260325313,7724.24151247,0.0,0.0,0.0,53.8372276457,0.0,97.1852031842,0.0,0.0,32.1734088154,301.285100318,0.0,0.0,48.7690427538,0.0,31.9355666901,0.0,96.8700504346,0.0,0.0,0.0,32.4164543179,0.0,32.173446853,32.5260325313,118.531200302,32.4243845314,0.0,32.2669407796,0.0,0.0,32.3205713047,43.1043352143,0.0,43.1270203925,31.8874854394,0.0,0.0,31.9548398142,0.0,0.0,48.153467722,32.4146063696,635.611556188,0.0,0.0,0.0,0.0,0.0,355.252299699,32.4702159144,65.0041893307,817.328349111,32.1878703252,0.0,107.674580837,0.0,75.3812595301,64.7133033944,0.0,53.8794826545,0.0,0.0,31.9837931574,64.3078380937,32.4243845314,0.0,0.0,0.0,32.5162325817,32.4243845314,107.615996274,0.0,161.742537034,0.0,32.3950677281,0.0,0.0,31.9067005557,0.0
2014-07-20,0.4086765168,0.0,0.0,0.0,0.0,0.0,0.0,31.7755751083,31.8757151674,830.307117759,0.0,0.0,31.8593548933,31.8593548933,53.103696696,573.836556573,32.0451848735,0.0,31.7320877335,85.0807175312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7046085503,47.6394165084,0.0,0.0,96.0028956089,47.7498225151,31.8468857597,0.0,0.0,0.0,0.0,0.0,79.3050422031,8381.92298361,31.9431871983,31.6759425389,0.0,85.0390056861,0.0,63.716805594,63.5626110336,0.0,0.0,138.126881439,0.0,47.9569849188,74.3747282534,0.0,31.8785559728,0.0,53.1485895687,32.2294640843,0.0,0.0,31.9311916861,32.2489852618,0.0,47.7209879867,79.8383530164,31.9603136202,32.1031502365,32.171042095,0.0,0.0,32.1904925437,47.735462097,0.0,31.7620965077,0.0,0.0,0.0,0.0,0.0,31.9431871983,53.1009202671,31.69504745,861.227079927,0.0,0.0,0.0,0.0,0.0,329.45067648,47.6394165084,47.7498225151,912.986536029,0.0,0.0,148.762340273,0.0,160.758075686,95.2862895232,0.0,85.0775364339,31.69504745,31.7813055168,0.0,31.8757151674,31.7046085503,0.0,42.5837405895,0.0,31.7333264928,31.7046085503,53.1229232552,0.0,117.11239944,0.0,31.8839957328,0.0,0.0,0.0,0.0
2014-07-27,0.8474576271,0.0,0.0,0.0,30.9730839648,0.0,0.0,0.0,0.0,946.058812121,0.0,0.0,0.0,0.0,71.7935593023,482.400668868,0.0,30.8036435384,61.1613975934,143.766686006,0.0,0.0,30.6083736373,0.0,0.0,61.1061479118,30.8036435384,0.0,0.0,76.7477050142,0.0,0.0,102.835092258,61.7586059216,46.0439857052,0.0,30.5346851061,0.0,0.0,30.7441134836,30.9637490993,7829.38777847,41.1151703228,30.7989042142,0.0,123.184338117,0.0,71.8276405918,30.9357782329,30.6083736373,61.5252457673,123.122585906,30.7478818637,46.0763798639,91.7974293795,0.0,0.0,0.0,92.3356409209,0.0,0.0,0.0,92.3434637526,30.6731434726,30.8834793652,71.8524538312,82.0727381457,0.0,0.0,0.0,0.0,0.0,77.4512122933,61.6263351297,0.0,0.0,61.1061479118,0.0,0.0,0.0,0.0,30.5530739559,30.7626228837,0.0,780.166783915,0.0,0.0,0.0,0.0,0.0,359.268653332,76.7477050142,61.7586059216,1015.25355847,0.0,0.0,102.630001403,30.5806987967,61.4769006048,93.1438980157,0.0,92.4873974206,0.0,0.0,0.0,30.9048030585,0.0,31.0104797801,30.6824186899,31.0104797801,30.7942686264,0.0,71.8492428562,30.8555051991,174.801443553,0.0,0.0,30.6731434726,0.0,0.0,0.0
2014-08-03,0.4783342712,0.0,0.0,0.0,33.2815749834,0.0,0.0,0.0,33.3977001572,733.620917287,0.0,33.3519377212,0.0,0.0,49.8007388,488.450872768,33.4841053385,0.0,33.3231724201,133.181755121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4235736627,0.0,0.0,66.6974956603,33.5448566636,0.0,33.3519377212,33.4437265561,0.0,0.0,0.0,66.6847331566,8320.3164777,67.0897133272,66.5832172415,0.0,110.919594436,0.0,66.766681304,0.0,0.0,0.0,188.608314523,0.0,83.363533769,55.483293188,0.0,33.4034450426,0.0,116.400832703,0.0,0.0,0.0,49.9909658472,0.0,33.5347161386,66.6847331566,66.6098900873,0.0,0.0,66.3395776216,33.229969861,0.0,55.6745185699,0.0,0.0,50.1268383116,0.0,33.4639037667,0.0,33.4942152737,0.0,0.0,133.139369673,0.0,677.405484094,0.0,0.0,0.0,0.0,0.0,310.654379333,33.4235736627,33.5448566636,942.465712871,33.1397799548,0.0,211.044596497,0.0,88.8548049025,0.0,0.0,66.7099131074,0.0,0.0,0.0,83.1499269737,0.0,33.3016483097,33.4841053385,33.3016483097,0.0,0.0,44.3805214679,33.3418676917,111.180864542,0.0,33.3116940558,33.5347161386,0.0,0.0,0.0
2014-08-10,1.024765158,0.0,0.0,0.0,63.3343653909,0.0,0.0,31.8297755841,31.8297755841,781.400643331,0.0,31.8586156103,47.3032701292,47.3032701292,78.7870837103,453.134056212,0.0,0.0,31.7291246038,63.2569059926,0.0,0.0,0.0,0.0,0.0,31.5829008911,0.0,0.0,0.0,63.2123917555,0.0,0.0,158.409298744,47.4316963664,0.0,31.8586156103,0.0,0.0,0.0,0.0,63.1458146892,7955.85371219,31.697447016,47.5673580398,0.0,158.10574379,0.0,73.699729831,0.0,0.0,0.0,179.096198176,0.0,31.8201738419,142.558965705,0.0,0.0,0.0,105.453665274,0.0,0.0,0.0,31.6765619844,0.0,31.5718857268,52.7348356621,127.108192171,31.6480773062,0.0,42.2158001841,0.0,0.0,126.925142066,79.4789748814,0.0,31.5786057591,31.5829008911,0.0,0.0,0.0,0.0,0.0,31.5837524161,31.545239685,717.61059681,0.0,31.7722518933,0.0,0.0,0.0,358.529508406,63.2123917555,47.4316963664,884.82178619,31.8393831228,0.0,158.096347298,0.0,84.333058183,31.5190306454,0.0,105.609715925,0.0,0.0,0.0,47.5530377147,31.8009877256,0.0,31.7674911888,0.0,0.0,31.8009877256,52.7156662327,0.0,105.647916432,0.0,0.0,31.7818247321,0.0,0.0,0.0
2014-08-17,0.6243213898,0.0,0.0,0.0,62.4559068166,31.1899494116,0.0,31.1429482823,31.3275146305,1071.47812452,0.0,46.6528361182,62.1748041986,62.1748041986,51.8867898101,664.680759731,31.12418747,0.0,93.4288448468,114.289393097,31.017342064,0.0,0.0,0.0,0.0,31.1148155376,0.0,0.0,0.0,62.2588885289,0.0,0.0,155.987426249,62.5041441815,31.1464643325,46.6528361182,0.0,0.0,0.0,0.0,31.1341359662,7952.377981,31.1017557558,72.695958643,0.0,72.7335656155,31.1429482823,41.533876085,31.3464322118,0.0,0.0,176.516881914,0.0,46.5825912854,72.6773202247,0.0,62.2296310753,31.2370926241,83.0709102786,0.0,0.0,0.0,31.2708986402,0.0,0.0,62.3306171027,124.558466751,0.0,31.1335650499,31.1899494116,0.0,0.0,197.941311071,62.574113826,0.0,0.0,31.1148155376,0.0,0.0,31.1711319459,0.0,31.1148155376,114.073916302,31.2426673143,695.884003541,0.0,0.0,0.0,0.0,0.0,415.423901547,62.2588885289,62.5041441815,871.538798218,0.0,0.0,228.516434573,0.0,72.7399005521,31.2123273471,0.0,93.5930551203,31.0893692467,31.017342064,31.2370926241,62.2773104958,31.1711319459,46.9375107154,62.0908580044,46.9375107154,0.0,31.1711319459,186.972789465,31.0548026221,135.261777524,0.0,51.9399904315,0.0,0.0,31.0266987283,0.0
2014-08-24,0.5646679215,0.0,0.0,0.0,62.0430263295,0.0,0.0,0.0,31.0495954036,967.44274859,0.0,30.8725198158,46.2537991542,46.2537991542,41.0628584686,503.338628712,31.0589674517,0.0,30.7813674404,123.393137602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1451776927,0.0,0.0,51.4731406555,41.0970372887,30.8445991156,30.8725198158,0.0,0.0,0.0,0.0,46.2908279293,8216.86328518,30.7999608366,108.134525537,0.0,92.5230738956,0.0,92.4116132967,0.0,30.8092659607,0.0,205.364111293,0.0,46.3187784482,123.634538022,0.0,30.6602991629,0.0,154.185563963,0.0,0.0,0.0,30.7770534537,0.0,0.0,92.3144637533,133.490566335,30.7671455212,30.6787747875,0.0,0.0,0.0,185.506255554,30.9332480471,0.0,62.0617365304,0.0,0.0,0.0,0.0,0.0,30.8483410435,92.7165987054,30.706530012,791.675641214,0.0,0.0,0.0,0.0,0.0,359.673927194,77.1451776927,41.0970372887,964.968700812,30.7813674404,0.0,154.201226907,30.7072178049,82.21870625,61.5429758355,0.0,61.7338111941,30.706530012,0.0,0.0,123.259801054,0.0,30.7718225974,30.7535193999,30.7718225974,0.0,0.0,107.596814029,92.3719839946,102.926915441,0.0,30.896230688,0.0,0.0,30.7900978288,0.0
2014-08-31,1.2831729367,0.0,0.0,0.0,30.9113187304,0.0,30.4771769209,30.5323558773,30.3700457829,948.630279028,60.5097028705,46.0854931065,30.6467067241,30.6467067241,45.5138837572,580.286898141,30.1910610858,0.0,61.3489384969,101.894216732,0.0,0.0,0.0,0.0,0.0,30.4679998125,0.0,0.0,30.5139407048,61.3716833921,30.2822727507,0.0,183.786415811,45.5963781251,30.9299624691,46.0854931065,0.0,0.0,0.0,0.0,61.0413509755,8062.65653579,30.6023838371,122.208499671,0.0,91.6541106702,0.0,152.704706349,0.0,30.5784911989,0.0,275.076507529,0.0,46.0623391113,60.7859317998,0.0,45.486465755,0.0,81.4908226958,0.0,0.0,0.0,30.5286569999,30.3005812591,30.5748228297,76.4461399944,112.060935768,50.9180568346,0.0,30.3837851281,30.3097438176,0.0,347.337043909,50.9671819079,0.0,76.5937856469,30.4679998125,0.0,0.0,0.0,0.0,0.0,45.7700150376,0.0,906.50314942,0.0,0.0,0.0,0.0,0.0,570.236945463,61.3716833921,45.5963781251,976.784781923,46.0484719365,0.0,274.907185883,0.0,132.359679719,61.2072967407,0.0,81.5615554706,0.0,0.0,0.0,91.635676633,61.0831436023,30.5913516231,50.9701816044,30.5913516231,0.0,61.0831436023,142.575073591,61.9346349924,173.412422364,0.0,30.5513443171,92.7060158609,0.0,0.0,0.0
2014-09-07,1.0332103321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.439957062,0.0,38.8701657427,87.1218727867,87.1218727867,174.603921146,689.329480029,29.0756158738,0.0,58.4495761792,116.540271299,29.265584337,0.0,0.0,0.0,0.0,28.937336049,0.0,0.0,0.0,29.1152775668,0.0,0.0,233.789236386,67.9328642961,29.0887009158,38.8701657427,28.9722318417,0.0,0.0,0.0,97.0041336635,9175.0938861,29.1546417762,213.725824492,0.0,135.932829035,29.2237005223,135.891935567,0.0,29.0422765243,58.531168674,300.829066335,0.0,38.8350164454,135.824656488,29.1686492489,58.4121492949,0.0,87.3312827827,0.0,0.0,0.0,29.0831300419,43.9731916898,29.1510936369,58.2980268609,145.717529784,29.2678584258,43.7920217016,106.917168945,28.937336049,0.0,691.574396749,87.5043662301,0.0,29.1194547237,28.937336049,0.0,0.0,0.0,0.0,29.1140283706,145.624535034,29.1785872274,971.382185187,0.0,0.0,0.0,29.230260759,0.0,504.783052824,29.1152775668,67.9328642961,1154.47990609,0.0,0.0,349.600445759,58.0670048452,281.755383459,126.465255757,0.0,58.3243525971,0.0,28.9809689442,0.0,223.258185942,0.0,58.0144237965,43.8537752534,58.0144237965,43.8581168879,0.0,97.0860527047,43.8846252772,252.918744398,0.0,58.1949489299,58.1021118615,0.0,0.0,29.2744285752
