Week,NC,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,what to do if you have the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu recovery time,flu how long,how to reduce fever,sinus infections,how long flu,upper respiratory,strep throat,generic tamiflu,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,tylenol sinus,flu in children,how long does it take to get over the flu,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what is flu a,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,how to cure the flu,influenza treatment,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,type b flu symptoms,flu virus,is tamiflu an antibiotic,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,is the flu contagious,type a flu symptoms,flu complications,flu contagious period,incubation period for the flu,flu cough,what is influenza,rsv,tussionex,pneumonia,how long am i contagious with the flu,is rsv contagious,signs of the flu,tamiflu generic,influenza incubation period,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,tamiflu and alcohol,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,flu symptoms in toddlers,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,what is type a flu,rsv infant,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2014-05-04,1.1423871322,0.0011234098794,0.00469188831984,0.00878903023294,17.5827514136,0.0,17.3883792558,0.0,17.6359036246,17.383125969,17.383125969,1177.67117049,17.5464673814,0.0,69.9032683229,0.0,58.2620795483,17.4682696842,58.2568790055,58.2620795483,98.9762934832,657.161211471,0.0,0.0,40.6617956752,23.2876089611,34.964455371,52.4730753085,23.3351407469,98.9166205381,0.0,17.4629954482,17.3621445255,17.3569070762,0.0,17.4209159411,26.2498015608,0.0,34.964455371,17.3464416513,17.4788277196,0.0,61.3344091635,0.0,0.0,17.5041387823,145.490101579,26.2786416796,0.0,34.9445864367,26.0766781604,69.9032683229,52.3275334851,0.0,0.0,0.0,0.0,29.0977000536,7478.87557324,17.4946887248,0.0,0.0,17.4051883612,17.5464673814,17.6039738051,17.5041387823,87.3140495658,17.3412136701,63.9668089264,17.4822229072,17.6199242495,0.0,0.0,17.3783516988,0.0,174.623228303,34.9470942141,26.2522426081,46.5313728517,69.9086578346,0.0,0.0,0.0,78.9390399927,0.0,17.3673851366,0.0,43.6476373484,26.2364137009,40.751239578,0.0,93.1856713727,151.384454966,29.1046895599,29.069624648,0.0,0.0,52.3801738364,0.0,17.6039738051,64.0106381119,34.9634758043,17.5774538084,0.0,43.8888626997,26.2498015608,17.4314167945,0.0,0.0,0.0,0.0,0.0,0.0,35.021157084,34.9904741297,81.3620140583,34.9039859165,739.994494895,0.0,0.0,0.0,0.0,17.3999521433,0.0,17.3412136701,17.4690450871,489.317975686,0.0,61.3344091635,34.9445864367,1246.42455552,17.3966860646,186.390826901,87.3245750424,34.8564671492,75.9000539476,0.0,0.0,29.1222404597,0.0,17.6039738051,0.0,0.0,17.6412365256,34.8728707894,17.3516727857,52.4309682606,43.5337449092,52.4309682606,43.7266694705,17.3516727857,17.3757309273,0.0,116.394142626,69.799923222,116.306515911,0.0,0.0,17.4980630367,0.0,0.0,0.0,35.2079476102,17.6039738051,17.4209159411,17.4946887248,0.0,17.6146042241,17.3412136701
2014-05-11,0.8232445521,0.00174433912586,0.0050355450237,0.00789889415482,23.7501048199,17.7831191574,17.7831191574,0.0,0.0,29.7104819092,23.7770029878,1135.01564131,44.5301098511,17.8002093901,29.6853812153,0.0,29.6907530566,0.0,26.7270270988,29.6907530566,71.2144614281,811.96536709,0.0,0.0,35.5810929024,17.7760542928,0.0,53.4642197946,89.3294225923,59.3456650146,17.7959066641,17.8162070855,0.0,0.0,0.0,17.7959066641,35.5521085856,17.8227562517,0.0,0.0,0.0,0.0,59.3420874008,17.8387456351,0.0,0.0,225.338767842,17.7348828487,0.0,17.8165988386,71.1836266562,29.6853812153,53.2720873771,0.0,17.7744851694,0.0,17.8442943257,62.3069501969,7766.22283318,17.8309753662,0.0,0.0,0.0,44.5301098511,26.6520410564,0.0,94.9376832588,0.0,59.288440231,17.794722356,26.7109037375,0.0,17.7798357068,35.4804590243,17.7509325164,243.197018324,0.0,26.6413293679,17.8307404977,95.0650479528,17.8387456351,17.761648443,0.0,112.825993508,0.0,0.0,17.729539407,17.7680160812,41.5363661567,17.7653663415,0.0,59.3887349393,106.878146759,17.8054695903,17.7958253449,17.7958253449,0.0,71.2116027212,0.0,0.0,53.390700867,23.7107464809,17.827996165,17.8602835109,53.5002983375,35.5521085856,0.0,0.0,17.7348828487,0.0,0.0,0.0,0.0,17.8120067002,41.6242783363,94.7608588471,47.5057856764,724.624171783,0.0,0.0,0.0,0.0,35.7205670218,17.8281358944,35.5991702575,17.7973998519,463.314546258,0.0,59.3420874008,17.8165988386,1151.58509614,17.8333692802,261.226343651,112.759644222,47.5288847462,59.5396266808,0.0,0.0,26.7108697089,0.0,0.0,17.8227562517,0.0,17.8926880168,35.573696443,17.8818734577,26.7054969097,53.4713564217,26.7054969097,17.7241991843,17.8818734577,17.8173052368,0.0,118.66448489,17.7861814096,112.648791564,0.0,0.0,26.7189459411,0.0,0.0,0.0,23.7484219572,17.8154227344,17.7241991843,17.8309753662,17.7744851694,17.8656761086,35.6025402158
2014-05-18,1.2098400323,0.000977931349219,0.00348795514555,0.00769305994719,19.1828171016,0.0,0.0,0.0,0.0,0.0,0.0,1151.19100193,38.1486523636,19.0661368469,19.1005493333,0.0,25.4132034909,18.9621170689,25.4343432853,25.4132034909,133.37140355,894.497770318,0.0,0.0,19.0082948525,19.0402638709,0.0,38.2877480462,19.0419949522,82.5220351653,0.0,0.0,76.1898237044,0.0,0.0,0.0,25.4094063321,19.0189904154,0.0,0.0,0.0,18.93354245,50.8053158779,0.0,0.0,18.9449619569,126.953056248,19.1307841438,0.0,44.4750136734,31.7320307583,19.1005493333,57.0427049722,19.0589441384,19.0058761897,19.1423226143,0.0,57.0563876884,7891.61810332,0.0,18.9278378575,0.0,0.0,38.1486523636,38.2846452287,18.9449619569,76.1993598151,0.0,25.3768240306,0.0,19.0373967946,0.0,19.0992622432,0.0,18.9793032777,298.33971709,0.0,0.0,50.7689675776,44.5249662459,0.0,19.0402811815,0.0,69.8940141957,0.0,0.0,0.0,37.9521033049,19.0302495522,38.0988516928,0.0,38.1466974755,69.8460789133,25.4017112399,18.93354245,0.0,19.0187958961,28.6107273366,0.0,0.0,76.1782683102,28.5360394238,18.9392504821,0.0,44.4848178222,25.4094063321,19.041717012,0.0,18.9563952472,0.0,0.0,0.0,0.0,0.0,28.4998088756,82.4493835301,44.457947412,622.866959623,0.0,0.0,18.9392504821,0.0,0.0,0.0,18.993190938,19.0589441384,521.0728744,0.0,50.8053158779,44.4750136734,1117.90300692,0.0,158.878841538,114.317239849,69.9381315838,70.0631469523,0.0,0.0,19.0762024639,0.0,0.0,0.0,0.0,0.0,38.2216261039,19.0992622432,0.0,38.1293868856,0.0,19.119259575,19.0992622432,19.0474559261,0.0,158.717529604,37.9492200918,164.988586702,18.985038939,19.1828171016,0.0,0.0,0.0,19.0302495522,19.143894086,0.0,0.0,0.0,19.0058761897,19.0819621868,18.93354245
2014-05-25,1.2168543407,0.000943594044873,0.00370448032432,0.00765359614175,20.7179108938,0.0,0.0,0.0,0.0,20.7617327914,31.1008662468,1036.8572798,27.6492045489,20.6888571612,34.5359289319,0.0,31.0499038075,20.7076027279,62.1936631915,31.0499038075,75.8982047545,806.698713994,0.0,0.0,20.6604533613,0.0,20.7394030368,62.2018317323,34.6111454181,75.8961266419,20.7144082757,20.7179335037,20.7019677938,0.0,0.0,0.0,20.7016076756,20.7456611548,20.7394030368,0.0,20.7201186558,0.0,72.4602951922,0.0,20.7206513162,0.0,124.191055843,0.0,0.0,31.0748930405,0.0,34.5359289319,0.0,0.0,0.0,0.0,20.6763789602,27.5804903837,8267.04154831,0.0,0.0,0.0,20.7402079422,27.6492045489,20.686027088,0.0,144.967886463,0.0,62.0373074844,20.7151744987,0.0,0.0,0.0,0.0,31.0457700084,186.389061629,0.0,20.7089255772,20.7210282295,151.946651564,0.0,20.6951019113,0.0,103.574406674,0.0,0.0,0.0,20.6922465485,41.3430221551,68.9349152089,0.0,72.5659111048,117.350054491,31.0674860714,41.2856896076,0.0,0.0,41.4165396914,0.0,0.0,31.0342876434,41.3769165685,20.683967547,0.0,20.7611202781,20.7016076756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7577573818,41.5155147636,48.2450261413,41.5414628804,801.323190449,0.0,0.0,20.6826161786,0.0,0.0,20.6763789602,62.0893171135,20.6826161786,352.377529201,0.0,72.4602951922,31.0748930405,1277.42033791,0.0,124.307832723,41.4205828969,27.6408368131,90.005705545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4943945051,20.657689856,27.6324930275,41.4539605427,27.6324930275,20.7047550403,20.657689856,0.0,0.0,96.6022405859,20.6832839138,206.874173671,0.0,0.0,20.7491898316,0.0,0.0,0.0,51.7894906725,0.0,0.0,0.0,0.0,20.6888571612,0.0
2014-06-01,1.4804613531,0.00060287369796,0.00422011588572,0.00730147034196,20.3547230698,0.0,0.0,0.0,0.0,27.3336208442,41.2719336476,1052.4862206,20.4653446633,20.4406187057,34.1412700643,0.0,20.4406131154,20.5534832636,47.8142780167,20.4406131154,61.4109884384,654.631889608,0.0,0.0,20.4143673203,20.6048228956,0.0,0.0,30.7510460516,34.1227044609,0.0,20.6110441586,20.4190373469,20.5551876703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9488882394,0.0,0.0,0.0,136.396302505,20.6172691794,0.0,47.8039179649,20.3240591303,34.1412700643,20.3670145693,0.0,20.5986053872,20.3793209225,0.0,54.5787492404,7649.03317424,20.5861816204,0.0,0.0,0.0,20.4653446633,20.489995379,0.0,81.8977863995,0.0,61.1925128842,0.0,0.0,0.0,0.0,20.4838181118,0.0,204.683254697,20.5799753552,0.0,27.2903536808,122.987062375,0.0,20.4128990999,0.0,68.3237387264,0.0,0.0,0.0,34.0631412201,0.0,34.1166660686,0.0,54.6260430904,102.40523092,41.0418753711,0.0,0.0,0.0,20.4437092107,0.0,0.0,40.9447698718,41.0233909867,20.5675740443,0.0,34.1537186906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5799753552,0.0,88.5924428957,40.9211634933,614.754599441,0.0,0.0,0.0,0.0,0.0,0.0,30.8069694284,20.5861816204,300.667897419,0.0,40.9488882394,47.8039179649,1126.6117154,20.573772831,163.931876036,81.8543605305,47.8204200668,136.891348547,20.5675740443,0.0,20.6048228956,0.0,0.0,20.4591462442,20.5986053872,20.3363136127,61.456736692,0.0,20.5923916299,30.7479576476,20.5923916299,0.0,0.0,0.0,0.0,143.273781781,20.4838181118,136.379799346,0.0,20.5551876703,0.0,0.0,0.0,0.0,0.0,0.0,20.2812845019,20.5861816204,20.5986053872,0.0,20.489995379
2014-06-08,1.2835472579,0.000467726847521,0.00304022450889,0.0060136308967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.24543444,43.9080116093,0.0,21.9401489037,0.0,21.9327147552,0.0,65.2847380847,21.9327147552,65.7658957188,708.078808605,0.0,0.0,21.893903483,21.8406261115,21.7812968904,21.9426485542,43.9809936544,65.7659036786,21.9335304576,0.0,22.1132785711,0.0,0.0,0.0,21.9418527788,0.0,21.7812968904,0.0,0.0,0.0,58.4688609546,0.0,0.0,22.0999412499,138.756264756,0.0,0.0,21.9360213599,21.7615793616,21.9401489037,22.1266320002,0.0,0.0,0.0,0.0,32.7231665269,6605.88251689,22.14669241,0.0,0.0,0.0,43.9080116093,0.0,22.0999412499,102.345852905,21.9095744929,43.8191489858,21.9136990557,0.0,0.0,0.0,0.0,22.1400015664,175.378513493,0.0,0.0,33.0030618192,65.8608655327,0.0,0.0,0.0,95.0444809485,0.0,0.0,0.0,54.9962391288,21.7157103295,32.6740592662,0.0,21.8571265497,73.0849945619,0.0,21.6895861667,0.0,0.0,29.2213001926,0.0,0.0,66.0492265713,51.096983204,21.8741436423,22.0202539617,36.6354498759,21.9418527788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.056408365,21.741897499,73.0145340769,33.0894901373,570.646168139,21.7550147826,0.0,0.0,0.0,0.0,0.0,21.741897499,21.9335304576,299.935075053,0.0,58.4688609546,21.9360213599,1177.12833421,22.1066078988,102.38578127,51.180647011,43.9416874107,66.2390701477,0.0,0.0,21.939602907,0.0,0.0,22.0031599557,0.0,0.0,43.8330537895,21.9070965553,22.0463490886,58.5041616266,22.0463490886,21.9004980322,21.9070965553,22.0866200074,21.7353447873,80.3820053552,0.0,116.827648758,0.0,0.0,43.5625937809,0.0,0.0,0.0,21.8868837284,0.0,0.0,22.14669241,0.0,0.0,0.0
2014-06-15,1.3863025036,0.000574537835006,0.00375139409916,0.0067254723039,23.8476128608,0.0,0.0,0.0,0.0,0.0,23.7987777287,799.789559214,23.7915899372,0.0,23.823140796,0.0,47.358180344,0.0,70.9909612085,47.358180344,55.3377302653,553.033718022,0.0,0.0,23.6149084539,35.5456817139,0.0,0.0,0.0,110.680213118,0.0,0.0,35.5313790598,23.5249959377,0.0,0.0,23.7413967094,0.0,0.0,0.0,0.0,0.0,35.7346656394,0.0,23.5462855268,0.0,153.843393868,0.0,23.8836038249,47.3367523813,35.4419309929,23.823140796,0.0,0.0,23.8763969439,0.0,0.0,23.6888407035,6308.34357093,23.861996222,23.7342435318,23.4895987124,0.0,23.7915899372,71.1384295141,0.0,102.805129447,0.0,55.2805649912,0.0,23.5179079606,0.0,0.0,0.0,23.8045666282,150.182389437,0.0,23.8691944109,23.6291536073,79.1491348829,23.8548023732,0.0,0.0,79.1084597935,0.0,0.0,0.0,0.0,23.8260703017,59.5757422123,0.0,63.3059073374,63.2724417843,0.0,23.5179079606,0.0,0.0,23.553390622,0.0,0.0,35.6987550052,39.4874888418,23.7485542002,23.670058378,23.8404276806,23.7413967094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3792757012,23.6032466045,546.034305246,0.0,0.0,0.0,0.0,0.0,23.5391847169,0.0,0.0,261.215670039,0.0,35.7346656394,47.3367523813,1091.61222386,0.0,102.814836465,35.7166994902,23.7173728145,79.3190562368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7088286573,0.0,0.0,35.5635373889,0.0,0.0,0.0,0.0,0.0,79.060681814,47.4256196761,134.26746448,0.0,0.0,23.5391847169,0.0,0.0,0.0,0.0,0.0,35.6523022548,23.861996222,23.8763969439,0.0,0.0
2014-06-22,0.994390617,0.000568714037201,0.00267630135153,0.00615549310852,34.6024765463,23.1304894114,23.1304894114,0.0,0.0,0.0,0.0,901.736627989,30.8244727908,22.9855284803,34.5537441685,0.0,0.0,23.1510353502,34.6330763735,0.0,53.8805790714,560.828155458,0.0,0.0,57.4660210082,34.6742098426,0.0,38.523078005,23.2000693221,53.8550445344,0.0,0.0,30.7686762045,23.0677484817,0.0,0.0,46.1239694572,0.0,0.0,0.0,0.0,0.0,46.1680892104,0.0,23.0886242722,0.0,115.376199242,0.0,0.0,46.2052550493,34.6261240408,34.5537441685,23.0261099465,23.1580782081,0.0,0.0,0.0,23.1301010216,5885.34461366,0.0,0.0,0.0,0.0,30.8244727908,23.122862478,0.0,100.009219317,0.0,99.9118783155,0.0,23.0607982712,0.0,0.0,0.0,23.0886242722,176.957966892,0.0,23.0265839106,23.1647011917,38.5276872522,0.0,0.0,0.0,30.7942233541,0.0,0.0,0.0,23.0023140868,0.0,61.5283642226,0.0,34.6059475389,76.9716271514,0.0,23.0607982712,0.0,0.0,30.7641322214,0.0,0.0,34.5606861499,46.1240570542,22.9786030423,0.0,45.9572060847,46.1239694572,0.0,23.1235013481,0.0,0.0,0.0,0.0,0.0,45.9849161878,0.0,38.4347849963,38.4859521671,639.186660193,0.0,0.0,22.9855284803,0.0,0.0,0.0,23.0439326179,45.9987837741,415.79206416,0.0,46.1680892104,46.2052550493,1131.53829556,23.078275446,123.22125799,80.9622941444,34.5884960023,69.5160989536,0.0,0.0,0.0,0.0,0.0,23.0469104072,0.0,0.0,30.7641852601,46.1215965424,0.0,23.095591268,0.0,23.0538522476,46.1215965424,0.0,0.0,84.6260262901,0.0,123.042245199,0.0,0.0,34.595473664,0.0,0.0,0.0,23.1725066492,23.1019997449,23.0744160651,0.0,0.0,23.1437629261,34.5294972974
2014-06-29,1.0334346505,0.000549515249048,0.0031008360482,0.00545590140126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.311401184,24.4184173408,24.4257945061,24.373824384,0.0,48.8073527409,48.8073527409,32.5254478441,48.8073527409,110.349515979,591.950016579,0.0,0.0,47.8930349814,0.0,0.0,24.4215697857,73.3660433895,73.5540446725,24.3595600528,0.0,48.0373780646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3024087928,0.0,24.3478686303,0.0,73.0210880545,24.6560367818,0.0,48.1098763713,48.6957505462,24.373824384,23.9825489645,0.0,24.6263485978,0.0,0.0,24.5328182297,6097.48083381,0.0,48.0663511515,24.0767402444,0.0,24.4184173408,49.3418154656,0.0,121.79063809,0.0,48.6553897702,0.0,0.0,24.3889531871,0.0,0.0,24.6783499373,138.055013109,0.0,0.0,61.2765748463,48.7452556037,0.0,0.0,0.0,73.1214731519,0.0,0.0,24.6486080271,36.2727732555,24.4331761303,48.4561048203,0.0,73.1141428139,48.7182221539,0.0,0.0,0.0,0.0,23.9825489645,0.0,0.0,24.1988377842,40.5593835936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6077858829,40.5840030494,552.6176611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0331755757,292.665027629,0.0,61.3024087928,48.1098763713,1007.07994852,48.0373780646,186.851426137,56.8550574667,40.6451033851,81.4328165296,0.0,0.0,0.0,24.3963125574,0.0,0.0,0.0,0.0,32.4912698383,24.6486080271,24.4405622174,24.2390539938,24.4405622174,48.8220892604,24.6486080271,24.0186890323,0.0,121.77838084,24.3405260885,40.5618256201,0.0,0.0,0.0,0.0,0.0,0.0,24.0476796044,24.0476796044,24.0549381857,0.0,24.6263485978,0.0,48.7338033847
2014-07-06,1.1627906977,0.000567496630489,0.00312123146769,0.00560402922608,0.0,22.4825022507,22.4892802134,22.4892802134,0.0,22.5504662841,22.5504662841,867.591534079,37.395462413,22.488857689,67.4856041547,0.0,22.4960622641,22.3803045316,52.2818474617,22.4960622641,82.1336416877,581.786072141,0.0,22.4274447542,22.4212014828,0.0,0.0,33.7366416622,22.4594128749,56.1644599808,0.0,0.0,22.2463123146,0.0,0.0,0.0,22.5572852941,0.0,0.0,0.0,0.0,0.0,22.3806391085,0.0,22.2597339208,0.0,89.5713090741,0.0,0.0,22.3735553469,22.3364663354,67.4856041547,0.0,0.0,0.0,0.0,22.5028484066,22.4448149531,6443.28797525,0.0,0.0,0.0,22.206144432,37.395462413,44.8278847586,0.0,104.56810176,0.0,22.4825022507,0.0,22.2329068839,22.5300339679,0.0,0.0,22.2597339208,201.595496952,0.0,0.0,22.5028484066,22.4255332334,0.0,0.0,0.0,112.548193222,0.0,0.0,0.0,59.6655057941,0.0,56.2390324517,0.0,90.174605582,55.9271595373,0.0,0.0,0.0,0.0,55.9507868415,0.0,0.0,22.3705131362,33.5136750151,0.0,0.0,22.4346168295,22.5572852941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3406048887,44.7384471541,22.4486736286,485.790165265,0.0,0.0,0.0,0.0,0.0,0.0,22.4409634069,33.709503759,246.723490741,0.0,22.3806391085,22.3735553469,1045.99867507,22.4718772955,67.2743514812,52.2660339389,44.7815260775,59.9249592228,0.0,0.0,22.2664507989,0.0,0.0,22.4621928539,0.0,0.0,55.8037993409,22.4544983667,22.3840076415,22.5058278904,22.3840076415,0.0,22.4544983667,0.0,0.0,59.7239260355,0.0,74.6127485413,0.0,0.0,0.0,0.0,0.0,0.0,44.7874385468,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-13,1.174398121,0.000513196480938,0.00267595307918,0.00557184750733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.877086138,32.4371879841,0.0,86.2846806829,0.0,21.6036270452,0.0,50.407145179,21.6036270452,107.914074064,524.722050781,0.0,21.5063529527,28.7167627813,0.0,0.0,32.4218819559,43.3920277069,71.9282499395,0.0,21.6102483776,21.5507758263,0.0,0.0,21.5914547505,21.6429218707,21.6102483776,0.0,0.0,0.0,0.0,35.9771418386,0.0,0.0,0.0,107.862070581,0.0,0.0,43.2072619611,21.5613101929,86.2846806829,21.5520822066,0.0,21.5972065861,0.0,0.0,43.0495907706,6408.34392789,0.0,0.0,21.5804958325,0.0,32.4371879841,43.2081728131,0.0,100.712135161,0.0,43.1140421711,21.6044694912,32.3631050538,0.0,0.0,21.6040893541,21.5545500393,208.620204119,0.0,0.0,21.5711098236,43.2066046022,21.5776733875,21.5118286411,0.0,43.1551775818,0.0,0.0,21.5322330405,32.3089853432,43.1699065172,43.0839529349,0.0,21.5710600696,43.1725906528,43.1553467751,0.0,0.0,0.0,54.0254042583,0.0,0.0,53.9504221054,75.4211063739,0.0,0.0,43.2467185528,21.6429218707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7025824317,0.0,64.6635168416,43.1879279649,583.227193515,0.0,0.0,0.0,0.0,0.0,0.0,21.6040893541,0.0,338.413524884,0.0,35.9771418386,43.2072619611,1043.44329921,0.0,100.690481971,57.5677665022,79.2127360625,72.1545630395,0.0,0.0,21.6305460989,0.0,0.0,0.0,0.0,0.0,21.591276905,0.0,21.6106034764,43.2610921978,21.6106034764,0.0,0.0,0.0,21.6174999312,79.1084831763,21.4988775101,100.556174524,21.5516840188,0.0,28.7947518201,0.0,0.0,0.0,0.0,0.0,21.5914547505,0.0,21.5972065861,21.5642297521,0.0
2014-07-20,0.91714105,0.000220888708905,0.00224570187387,0.00467547767183,21.5426985151,0.0,0.0,0.0,0.0,32.4534570312,21.5003576457,812.119145931,21.4526689227,0.0,21.5372363127,0.0,21.6399879789,0.0,28.7184973328,21.6399879789,78.9243519746,473.003193175,0.0,21.4550392165,0.0,21.7484312943,0.0,35.9627481009,21.3729066166,136.33526871,0.0,0.0,21.3342575993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5285593958,0.0,21.7287672516,21.3535646197,136.238042093,0.0,0.0,21.7484312943,21.5394551127,21.5372363127,43.5362619207,0.0,0.0,0.0,0.0,32.0933591876,5796.58144697,0.0,0.0,21.4421261625,0.0,21.4526689227,21.5297366215,21.3535646197,57.395789963,0.0,53.9728656106,21.7549938868,32.1223543672,0.0,0.0,0.0,0.0,150.644052575,0.0,21.3535646197,43.1789527282,79.0002956658,0.0,21.5068473402,0.0,71.7734504231,0.0,0.0,21.295748109,42.9966192263,0.0,57.2666050128,0.0,57.4153120985,78.937360179,21.5198384893,0.0,0.0,0.0,43.3028709547,0.0,0.0,43.2310245796,21.4983096131,21.4356754627,0.0,35.9453940626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4837453201,50.173511089,21.5416433409,502.756210779,0.0,0.0,0.0,0.0,0.0,0.0,21.6138901461,0.0,201.062003475,0.0,21.5285593958,21.7484312943,1162.83680738,0.0,114.780797579,75.6518696412,50.3034247679,93.5320860498,0.0,0.0,0.0,0.0,21.4679678331,0.0,21.5133409535,0.0,32.3368556015,0.0,28.7401641429,32.4796159914,28.7401641429,21.4615015777,0.0,0.0,0.0,93.2673270016,21.4809120404,86.060150244,0.0,0.0,21.4873899994,0.0,0.0,0.0,21.5200356674,21.5719604111,21.3664553922,0.0,0.0,21.3729066166,0.0
2014-07-27,0.8333333333,0.000438500328875,0.00219250164438,0.00559087919316,0.0,0.0,0.0,0.0,0.0,21.1574674623,42.6402261774,701.98197295,0.0,0.0,85.3594214006,0.0,53.1240059811,0.0,85.1260520185,53.1240059811,92.0441493407,615.122149991,0.0,0.0,31.8634026286,21.2194908609,21.3007955595,42.5414099799,21.2578272874,84.9520007163,0.0,0.0,21.3140981319,0.0,0.0,0.0,21.3265600536,21.2943641598,21.3007955595,0.0,0.0,0.0,21.3012428254,0.0,21.2065127391,0.0,120.291110151,0.0,0.0,42.3532752462,42.2639223448,85.3594214006,42.4477484787,0.0,0.0,0.0,21.275093242,42.4774228284,6136.96307434,0.0,21.281988915,21.1001646615,0.0,0.0,31.9210451138,0.0,99.1448272311,0.0,42.4006274524,0.0,0.0,21.3007955595,0.0,21.26276978,0.0,141.578480751,21.281988915,0.0,31.781036885,63.8038773715,0.0,21.1638536583,0.0,42.5699107504,0.0,0.0,0.0,21.217489199,21.2291576432,21.1715340585,0.0,21.2162879241,56.6432274068,21.2948209855,21.2111079992,0.0,0.0,49.5874487686,0.0,0.0,35.3923939473,42.4989057531,0.0,21.2879366427,31.9046509367,21.3265600536,21.1319611724,0.0,21.2622653293,0.0,0.0,0.0,0.0,0.0,0.0,49.4892507727,21.2551805869,588.135990181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1510851192,297.723442312,0.0,21.3012428254,42.3532752462,1027.01603193,0.0,134.593025592,56.6517463718,63.6739389944,92.3011670015,0.0,0.0,0.0,0.0,0.0,21.1128717766,0.0,0.0,42.4592001897,21.1255942061,21.2547522861,28.3451266646,21.2547522861,0.0,21.1255942061,21.2884030166,0.0,49.5531924177,21.2622653293,127.314985609,0.0,0.0,21.1447066255,0.0,0.0,0.0,21.243585326,0.0,0.0,0.0,0.0,0.0,21.1447066255
