Week,MD,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,how long flu,upper respiratory,strep throat,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,cough and fever,flu shots,high fever,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2014-07-13,0.6897993311,6.19885940987e-05,0.000495908752789,0.00328539548723,34.8451820515,0.0,0.0,34.8147027281,34.8147027281,964.554514484,0.0,69.8250915052,34.7504940568,0.0,34.7504940568,70.0486159266,534.726538727,35.0547923749,0.0,0.0,34.6876541037,0.0,81.1403327128,0.0,0.0,0.0,0.0,0.0,0.0,34.7085754874,0.0,0.0,69.602348902,0.0,34.7458848276,34.8672611562,69.8250915052,0.0,0.0,0.0,0.0,0.0,6206.05682482,0.0,34.8252017338,34.919978515,46.435280779,34.7888806474,0.0,34.6042201793,0.0,0.0,243.641330725,0.0,0.0,69.4800098498,87.3940619408,0.0,0.0,46.6004010974,0.0,0.0,58.1485043984,0.0,52.3609186814,69.8952522362,52.308264973,34.9080820846,0.0,69.8530799041,0.0,35.0084127549,34.8147027281,0.0,34.7819994912,0.0,0.0,81.3329172269,34.7667939661,638.801794474,0.0,0.0,0.0,34.8966980016,301.877184519,0.0,34.7458848276,1033.44647421,34.7295221232,162.612834723,34.887062621,52.3450996727,81.318900671,0.0,0.0,34.8240957084,0.0,0.0,34.8870327586,35.0019353297,34.7190456459,52.3293379275,0.0,35.0019353297,81.487221301,69.4800098498,116.254679309,0.0,0.0,0.0,34.7563883821,0.0,0.0,34.9387169035
2014-07-20,0.417120058,6.35808748728e-05,0.000953713123093,0.00400559511699,34.3467724048,0.0,0.0,0.0,34.867978872,818.103487694,0.0,69.714895842,69.0409820768,34.6830129994,69.0409820768,34.450759,679.668584563,34.5910681273,69.3758277007,34.4788875542,34.5533594757,51.613910539,103.17566359,0.0,34.4581233942,0.0,34.7734287636,34.4788875542,0.0,0.0,34.6411884349,0.0,80.5471080054,0.0,34.8258932005,51.7751451576,69.714895842,0.0,0.0,0.0,0.0,34.5585907887,6348.32857734,0.0,0.0,0.0,115.068487149,68.9842411449,0.0,0.0,0.0,0.0,253.061659781,0.0,0.0,0.0,34.3467724048,0.0,0.0,103.50878701,0.0,0.0,51.9058518246,0.0,68.7142856141,34.6830256352,52.0166691056,0.0,34.3260503701,34.2743545111,34.3467724048,103.839610302,34.4594736366,0.0,0.0,0.0,0.0,126.721924629,0.0,552.727742625,0.0,34.4685023471,34.8469233292,34.815387652,299.447747343,34.6411884349,34.8258932005,1058.94625066,69.651786401,161.080208621,92.0471404534,86.0524188349,115.193840316,0.0,34.3882916219,0.0,0.0,0.0,57.6681816269,0.0,34.815387652,34.815387652,0.0,0.0,80.7939139299,0.0,184.351325664,34.5742030071,0.0,0.0,34.357142807,0.0,0.0,0.0
2014-07-27,0.3456689711,0.000124890720619,0.00137379792681,0.00380916697889,35.065214483,0.0,0.0,0.0,34.9910584403,791.903258574,0.0,87.3545449631,69.9398571482,34.9422852278,69.9398571482,34.8828753656,442.573548492,0.0,34.8646608782,0.0,46.5344951065,34.7646555491,104.578350316,0.0,69.8554906136,0.0,0.0,0.0,0.0,0.0,34.8775680343,0.0,93.034197773,0.0,34.8953867308,34.9011110208,87.3545449631,0.0,0.0,0.0,0.0,58.2119997485,6521.07467801,0.0,0.0,35.000826946,81.4196177398,34.8605965275,0.0,0.0,34.9739072054,34.9910584403,174.436412974,0.0,0.0,34.9327530072,104.849268062,0.0,0.0,35.0274589398,0.0,0.0,35.1009695386,34.8961745819,34.9059085204,46.5590804491,128.052335659,34.9528195315,69.9478144108,69.901670284,0.0,70.037624431,34.8723145978,0.0,0.0,0.0,0.0,104.77498666,34.9172153866,581.889034226,0.0,0.0,69.9398571482,0.0,314.148915387,34.8775680343,34.8953867308,1012.24298997,0.0,302.390917436,81.4266143447,104.909785722,81.6235475242,0.0,0.0,0.0,0.0,0.0,46.6259821077,0.0,34.8800481897,34.8800481897,34.8379987043,0.0,69.9107040364,0.0,122.174118832,69.9478144108,34.9172153866,0.0,34.9699285741,0.0,0.0,0.0
2014-08-03,0.4522840344,0.000126008064516,0.00163810483871,0.00422127016129,36.948261712,0.0,0.0,0.0,36.4437985434,821.329672181,0.0,55.1478702474,0.0,36.8478588269,0.0,98.1661781586,539.58329967,36.7057935,0.0,0.0,0.0,36.8457494979,128.932952456,0.0,0.0,0.0,36.7701441503,0.0,0.0,0.0,36.9346147364,36.7923148733,85.7021082074,0.0,36.8790238051,36.711525769,55.1478702474,0.0,0.0,0.0,0.0,36.7701441503,6091.33119585,0.0,0.0,37.0463009013,110.37694462,36.4437985434,73.7625315411,36.8790238051,0.0,0.0,220.446531741,0.0,0.0,0.0,61.269678525,0.0,36.8568342601,55.225575366,0.0,0.0,109.927207051,36.6007851466,91.7636481201,55.3395088038,73.4967262242,0.0,0.0,54.9425726248,0.0,73.6227196183,36.9346147364,0.0,72.8656562088,0.0,0.0,61.2401485592,36.4987499888,612.584341371,0.0,0.0,0.0,0.0,306.189020549,36.9346147364,36.8790238051,942.986637666,36.8679256938,122.369401604,61.2066829454,73.5263721932,85.9054655315,0.0,0.0,0.0,0.0,36.7812261708,73.6338156759,0.0,110.667833617,36.9680498131,0.0,0.0,98.1511825737,0.0,159.342792226,36.825621133,36.7923148733,0.0,0.0,0.0,0.0,0.0
2014-08-10,1.5578635015,0.0,0.00112381833807,0.00343756197528,34.4546816473,0.0,0.0,33.9578464626,0.0,719.045799741,33.947590393,34.2684667792,34.5747941793,0.0,34.5747941793,68.1791283881,627.829858138,0.0,0.0,0.0,34.2013422337,0.0,79.723114643,0.0,0.0,34.6374864625,33.8657643239,0.0,0.0,0.0,51.3148992896,0.0,85.5320711749,0.0,102.702110334,34.3359558378,34.2684667792,0.0,34.2323157659,33.8453694041,0.0,34.0482193333,6175.36797424,0.0,34.0791750489,68.9457264654,85.8615980797,113.862644226,67.9362174622,33.7944894141,0.0,0.0,91.1671543085,34.3047979831,0.0,33.927096828,34.2323157659,34.211662785,0.0,34.4964860568,0.0,0.0,51.4234640063,0.0,102.72795483,51.3665333151,79.867341665,0.0,34.211662785,68.4405518774,0.0,102.824692161,0.0,0.0,34.2788260459,34.6374864625,34.4811801156,57.0242584533,33.8861838381,501.783285349,0.0,0.0,0.0,0.0,387.518897589,51.3148992896,102.702110334,1037.77335535,0.0,273.632008158,91.2081865665,33.9373405166,68.5130494361,0.0,0.0,0.0,0.0,33.875971004,155.108343585,0.0,34.5852271286,0.0,34.5435330634,0.0,79.9535879585,33.927096828,114.178948005,33.9168593214,0.0,0.0,34.2254785812,0.0,34.2323157659,0.0
2014-08-17,0.411368736,0.0,0.000914132488269,0.00347370345542,50.5467333168,0.0,0.0,0.0,0.0,582.922279601,33.6689925277,33.5901377621,33.5749355439,0.0,33.5749355439,56.0892810326,482.317169688,33.5952072059,33.5575057975,0.0,50.5077221348,0.0,55.9067042133,33.6009023307,0.0,0.0,67.3497124111,0.0,0.0,0.0,33.5979608979,0.0,145.539639675,0.0,33.638513657,33.5979608979,33.5901377621,0.0,0.0,0.0,0.0,33.5878379811,6771.86540665,0.0,0.0,50.6196501515,78.3670733695,0.0,33.766308742,0.0,0.0,0.0,279.901265084,0.0,0.0,0.0,112.026261298,0.0,0.0,33.5217224379,0.0,0.0,50.5892274718,0.0,101.068027433,44.8231512877,67.4715388429,0.0,0.0,33.5116041999,0.0,134.662461756,67.0587921829,0.0,50.3902898779,0.0,0.0,67.0590845619,33.6080899183,526.612619233,33.5878379811,0.0,0.0,33.5014920683,246.397758337,33.5979608979,33.638513657,862.689153906,0.0,179.063564882,89.5618637709,67.2026732373,67.3042593674,0.0,0.0,0.0,0.0,0.0,145.810169325,33.7459430552,78.5056138769,33.7226693468,33.6689925277,33.7459430552,123.457514553,0.0,78.4785835045,33.638513657,0.0,33.6080899183,0.0,0.0,0.0,0.0
2014-08-24,0.5796479176,0.000567930838645,0.00132517195684,0.00429103300309,0.0,0.0,0.0,33.9501138552,50.5428315863,927.846706038,0.0,101.819580363,34.4320506834,33.9296125787,34.4320506834,50.492034642,531.883373572,33.939860121,33.8274764782,0.0,0.0,0.0,83.9980196201,33.7969554468,0.0,33.9911908229,0.0,0.0,0.0,0.0,51.2217403628,33.9594961611,90.4606915414,0.0,68.9680314926,51.0085449368,101.819580363,0.0,33.8071230026,34.4840157463,0.0,33.954337727,6221.81307813,0.0,34.199515696,67.4684974788,56.4666377487,119.347846058,0.0,0.0,0.0,33.3699156032,135.55283813,0.0,0.0,34.0107805808,67.8753355851,0.0,0.0,68.049835744,0.0,0.0,34.5884178527,66.9009412395,33.9393353393,67.8751612679,90.4842286839,34.4424311629,0.0,67.8575548335,0.0,113.370581904,33.9800620214,0.0,67.4175378529,33.9911908229,33.9091360472,134.622129098,45.2250488032,768.738562597,0.0,0.0,45.3516492511,0.0,305.283348762,51.2217403628,68.9680314926,1005.94753064,0.0,237.288870288,124.300768525,113.090058291,113.158584367,0.0,0.0,0.0,0.0,0.0,67.9641162245,0.0,67.7978140938,68.4504210261,33.8726153295,0.0,90.5252821806,0.0,113.192423054,34.1838866378,0.0,0.0,67.8592251573,0.0,33.8071230026,0.0
2014-08-31,0.7958115183,0.000283567276336,0.00163051183893,0.0044661846023,0.0,0.0,0.0,0.0,32.9502117099,837.302590537,0.0,44.1199337493,65.7969700603,0.0,65.7969700603,49.8425430468,518.133776597,49.6709881498,65.5989057314,65.9246292226,55.046848726,32.9028337428,65.9689757917,0.0,0.0,32.9581918995,0.0,65.9246292226,33.031981339,0.0,33.2518476114,32.8488943081,198.114784787,0.0,49.6523038138,33.2166353006,44.1199337493,0.0,0.0,0.0,0.0,66.6040630091,6766.55947173,0.0,32.9921357644,176.5231579,121.063968269,76.9707870148,32.9551958466,0.0,0.0,0.0,242.13508189,0.0,0.0,33.2065348039,66.0472296381,33.0840186559,0.0,33.2418489361,0.0,0.0,66.4985185879,0.0,32.9353732589,49.7021886523,32.9402404722,33.2618722866,33.0890147311,33.1264707514,32.9623146113,264.880146787,99.2668047036,33.1718672203,44.0767540378,32.9581918995,0.0,77.1734284334,33.0020881432,881.062904445,0.0,0.0,33.2266811975,32.8687126455,440.568141793,33.2518476114,49.6523038138,1277.04446553,0.0,231.068551395,143.047525677,110.080524486,66.1534779313,0.0,32.8885549109,0.0,0.0,32.9523862033,121.406633553,32.8687126455,65.8754998401,32.8687126455,33.039321342,32.8687126455,121.339878631,0.0,121.256717232,33.2819397812,33.3322146147,0.0,49.3980307063,0.0,0.0,0.0
2014-09-07,2.138690862,0.000116911205939,0.00140293447127,0.00572864909102,31.9957797344,0.0,0.0,0.0,31.6092199303,867.0716602,31.565809874,31.7447842958,94.668837403,31.5562791343,94.668837403,105.81434879,465.267517844,0.0,0.0,47.3145558235,31.7822669422,0.0,94.976322402,0.0,31.5711480002,31.6135500583,31.5731988286,47.3145558235,0.0,0.0,47.6638043427,0.0,147.918453592,0.0,31.5616443434,63.3138783266,31.7447842958,0.0,0.0,0.0,0.0,78.8877287903,6713.17898165,0.0,31.6187522644,264.688148101,84.4668010613,94.969878454,0.0,0.0,0.0,0.0,337.982601774,0.0,47.7982715038,31.6856399241,63.151399649,0.0,0.0,42.4236683951,0.0,0.0,47.4289487544,31.4897247644,31.5780292578,47.6926013122,73.960551478,0.0,0.0,63.4034470723,0.0,497.5395772,96.1905791832,0.0,0.0,31.6135500583,0.0,95.1166457185,0.0,750.135186925,0.0,0.0,31.7528111777,31.8707210643,253.550482376,47.6638043427,31.5616443434,1130.31578623,0.0,327.240768911,158.424145814,63.4512872011,126.941217875,0.0,31.7048026939,31.7143927734,31.4992153384,31.8898971901,190.34171231,31.8014330962,94.583164247,42.3051011975,31.599693342,31.8014330962,74.0691438527,32.0344570142,211.67891066,31.6092199303,0.0,0.0,31.5562791343,0.0,0.0,0.0
2014-09-14,2.0588235294,0.000115620302925,0.00127182333218,0.00647473696381,65.4998948318,0.0,0.0,0.0,32.3018854455,982.96286335,0.0,65.0838741332,113.522605631,0.0,113.522605631,183.696320085,637.56199813,0.0,97.687907569,32.1607906876,53.9577672505,48.8067653341,96.9674836237,0.0,0.0,54.0459067896,48.5967029585,32.1607906876,0.0,0.0,64.7369419028,32.1801821803,301.997083212,0.0,64.7695779748,32.2287633732,65.0838741332,0.0,0.0,0.0,32.2652099055,75.5649785091,7788.31127148,0.0,48.5673836505,324.460750856,32.1317472282,172.464059143,32.6905640117,32.1317472282,0.0,0.0,259.013644502,0.0,32.3431923588,0.0,80.9672673188,0.0,0.0,97.4926524533,32.1801821803,0.0,32.2677340665,32.2093133048,64.486687596,64.8151325403,75.5779752677,0.0,65.3219059872,48.6455457994,32.3798857725,832.716361653,97.2245270949,0.0,48.7676468937,54.0459067896,0.0,97.6233539064,65.223440648,744.952759721,0.0,0.0,64.9359647448,32.6313955701,453.319096981,64.7369419028,64.7695779748,1284.23015308,0.0,366.841391333,215.759554328,54.0164224848,32.4223279592,32.3896623081,0.0,32.3798857725,0.0,0.0,270.223092845,32.6313955701,97.2765057262,64.8380547383,98.0124521125,32.6313955701,162.179860626,43.2209553442,237.728363274,32.5002105244,32.4255176444,0.0,0.0,0.0,0.0,0.0
2014-09-21,1.5509601182,0.000342680906962,0.00125649665886,0.00691073162374,32.5935231103,32.5935231103,0.0,0.0,32.4756086463,691.757824355,0.0,80.9720985474,97.2619761236,32.5469289012,97.2619761236,129.722519588,637.899778561,48.5764043884,32.3104018425,48.4885686504,48.7443783099,65.2369421644,64.9512172926,32.4756086463,32.5594509295,32.3615413661,54.030164589,48.4885686504,0.0,0.0,64.7989420529,54.0529428002,227.043166103,32.5764529097,43.2221454012,48.6121093163,80.9720985474,0.0,0.0,0.0,32.510430377,32.5125915046,8140.29428039,0.0,48.5618380055,443.855250852,54.000771572,183.397092532,32.3468333317,0.0,0.0,32.4267290427,248.411363958,32.6109418181,32.4728968137,65.1082465275,108.018294513,32.209471127,0.0,64.985180563,0.0,0.0,32.4447028606,65.0100144114,32.4364931887,64.8380561252,146.409629574,32.5889342838,0.0,54.0431351801,0.0,1255.69932793,65.0055675764,32.102945516,32.5148185571,32.3615413661,0.0,108.044348488,32.4952017737,972.32782405,0.0,0.0,0.0,0.0,551.073881963,64.7989420529,43.2221454012,1328.48786918,32.4169707733,583.107527139,302.385400622,32.2386463726,75.6886790775,32.2386463726,0.0,0.0,0.0,0.0,443.86567863,48.5226831747,43.2743284868,43.2743284868,32.102945516,48.5226831747,97.6261062921,64.5357490396,173.058186079,32.4756086463,65.0992699922,0.0,32.2386463726,0.0,0.0,0.0
2014-09-28,1.0111510112,0.000670278724236,0.00195497961236,0.00731720940624,32.1767664124,0.0,31.8663470556,0.0,32.0500357893,930.112655631,0.0,80.1143411014,85.4991735461,0.0,85.4991735461,160.408363545,566.655509194,31.9914640933,48.1665966452,31.923971553,32.0396335913,32.0558591234,95.9039809189,0.0,0.0,0.0,48.112898093,31.923971553,0.0,0.0,53.3950842521,64.4118592897,245.520858351,32.0301595443,74.8182562665,96.8225496135,80.1143411014,0.0,0.0,0.0,112.376127182,64.2536192983,6532.02629526,0.0,31.9858647427,460.317054331,74.7087758839,106.680864693,0.0,32.157353582,32.0093862862,32.0052497344,309.59060803,0.0,48.1354386936,32.0983724031,96.0647184748,31.9721514074,0.0,74.9734396603,0.0,0.0,64.216353614,32.0300015248,48.1402690876,48.0560489645,117.542002907,32.0673043555,64.1404843546,96.189821843,0.0,1530.57325629,74.895919833,0.0,64.0216002495,0.0,31.9901267277,138.9431287,32.1476559483,1004.42295364,0.0,0.0,48.1305702339,0.0,491.385997364,53.3950842521,74.8182562665,1164.21418198,0.0,608.336520048,523.324748729,53.4338124705,96.2223728622,0.0,32.2156624734,0.0,32.0963420594,0.0,438.568718557,32.1476559483,31.952862025,32.0838431235,32.0479750581,32.1476559483,106.983796717,32.0935185783,203.273620447,48.16599049,32.0341730648,0.0,32.0838167998,0.0,0.0,32.0895927527
2014-10-05,0.9662280298,0.000506614128905,0.00191387559809,0.00782437376865,32.2294421288,0.0,0.0,32.1518042074,0.0,699.958081961,32.3489085387,97.0240889392,129.242529467,0.0,129.242529467,97.0756016648,592.849870598,32.3413629797,64.4685447477,32.2731322561,112.838027796,53.7798672328,42.983607765,32.2051888198,0.0,32.3902761119,43.0386803882,32.2731322561,0.0,0.0,64.5759267404,0.0,312.21021116,32.1614884858,64.566138468,32.4495475404,97.0240889392,0.0,0.0,0.0,64.5662491528,96.9383797437,6938.07996892,0.0,0.0,571.849626777,86.0513653666,236.49704447,32.4006335404,32.2027621109,0.0,32.1421257594,344.30992097,0.0,32.37823518,43.1524257361,48.520914743,32.3218390661,0.0,97.293827745,0.0,0.0,64.585194708,32.2026803315,43.100395557,96.7002493697,53.8380351895,32.3218390661,64.6631961509,172.320136304,0.0,2190.02723114,86.1553593352,0.0,43.0614552863,32.3902761119,0.0,75.4403587724,0.0,1087.2826069,0.0,0.0,32.2489102304,32.3660352834,645.853390626,64.5759267404,64.566138468,1334.62587163,64.6241718925,849.858543083,473.54173946,75.3817859875,75.466460525,0.0,32.3218390661,0.0,0.0,32.1227863335,420.390765512,0.0,48.5514941707,48.5111696816,0.0,0.0,107.82581007,48.5209736828,150.83498018,32.3120859462,48.4231537897,0.0,32.3315980754,0.0,0.0,0.0
2014-10-12,0.8570638651,0.000489849235291,0.00152397539868,0.00729331083655,32.3170108374,0.0,32.5505360215,32.039589319,32.039589319,697.428785366,32.6783393946,85.9081630896,171.664141884,0.0,171.664141884,118.142662536,440.046410098,65.3566787892,64.3775730823,65.2187955006,75.0535124182,65.3764240093,128.482500983,0.0,32.6290656621,42.9785198349,31.7909834766,65.2187955006,0.0,32.6290656621,64.4390763208,32.1884566182,482.604692958,48.3634834442,79.8258325302,32.2926978747,85.9081630896,0.0,0.0,31.8869417726,85.7852198153,96.5103220054,7233.06580681,0.0,48.4365518823,687.801068019,85.6979628552,224.860339658,0.0,0.0,0.0,31.8005533091,343.089827632,32.3511725356,0.0,80.0718150798,128.657355215,64.5168601993,0.0,129.010350415,0.0,32.6290656621,42.9947299768,64.2961015377,31.8965694725,63.9357659131,175.705093333,0.0,0.0,150.12006174,32.2147721176,2332.15225159,64.5463180385,0.0,64.4879134409,42.9785198349,32.6487573131,171.603330779,31.9582060986,1115.30229215,0.0,0.0,42.9882182606,31.9149927639,632.895661998,64.4390763208,79.8258325302,1157.97834582,32.6487573131,899.966135324,600.28598961,75.1409213955,107.300556863,0.0,32.6586120542,0.0,31.848489024,0.0,590.708562491,53.6484566273,53.6646705002,53.6873609159,48.3586759646,53.6484566273,193.383630804,47.9542444358,236.20634516,31.8677037987,53.6809078088,32.1170497948,42.8878065802,0.0,0.0,0.0
2014-10-19,0.9571984436,0.000284754257076,0.00159462383963,0.00615069195284,48.8647774565,0.0,0.0,0.0,32.6757829181,890.981109314,32.5650057319,65.1300114639,65.1813324625,32.7261324259,65.1813324625,81.5234584738,532.470801448,32.5649997927,64.9712733565,0.0,65.1190840327,49.1279071022,114.19005262,0.0,0.0,48.8854430934,48.9947542331,0.0,0.0,0.0,43.4148985316,32.3093504376,423.272067875,32.6856250214,65.1420724283,49.1776316161,65.1300114639,0.0,0.0,0.0,108.560293976,97.7703252862,7714.30697137,0.0,32.5699910231,718.038451589,86.8363659954,184.29281068,32.7448023751,0.0,32.2607210721,43.3953830271,368.880403504,32.5945461474,32.5945282811,32.7162543297,75.8409005731,48.7763223861,0.0,109.027262043,0.0,0.0,130.746623154,54.2506665048,54.3391357194,113.830047338,152.040566515,0.0,0.0,119.435278504,0.0,2186.8329826,119.455037432,0.0,48.7371967728,48.8854430934,32.2413102893,119.35718437,32.5257115993,1031.571936,0.0,0.0,48.8609084987,32.6266611759,553.572476063,43.4148985316,65.1420724283,1270.13662649,32.4774100803,857.274795997,531.651225585,43.4607965567,86.9939376623,32.7645758065,0.0,0.0,0.0,0.0,695.774844158,43.4509183552,86.9970312363,86.96747356,32.6813709284,43.4509183552,130.507201929,65.4325086595,282.63294369,0.0,97.1623893033,0.0,32.2607210721,0.0,0.0,32.6659467403
2014-10-26,1.1268321613,0.000740614140033,0.00239275337549,0.00791887426651,32.6665028692,32.5114453112,0.0,32.5728794371,48.9058669994,781.303977828,0.0,86.9223944151,86.8142736483,32.7337585662,86.8142736483,86.8277497523,575.502312852,32.5913820697,0.0,32.6745655128,65.0518066651,0.0,64.9735429578,0.0,32.549790777,32.4721446822,48.7124795653,32.6745655128,0.0,0.0,65.0648692638,32.3938277822,412.257917874,0.0,54.2262548234,43.4367413711,86.9223944151,0.0,0.0,0.0,43.3581066695,97.6660215497,7597.78661715,0.0,97.210790187,543.530346899,75.8938059182,162.495690647,32.5596126813,0.0,0.0,32.481203018,292.6946698,0.0,48.8203385651,54.3474325052,151.755749963,0.0,0.0,97.866259513,32.3938277822,0.0,76.1200996938,32.572744878,129.419243304,75.9461432373,119.330296158,0.0,0.0,54.2425782064,32.6155861526,1717.39133839,32.5652531676,32.4231523094,48.886328907,32.4721446822,32.3256097333,238.498257149,32.4133715697,1192.95172366,0.0,0.0,65.178227983,0.0,650.781052156,65.0648692638,54.2262548234,1388.21021994,32.7140037331,498.718718198,379.462429436,54.2818626984,86.9127883634,0.0,0.0,0.0,32.6745655128,32.4616595746,499.400030453,32.7041352553,65.1368911343,86.8797998962,0.0,32.7041352553,206.488951717,32.3938277822,195.371444266,0.0,65.1992218901,0.0,32.5792742832,0.0,0.0,0.0
2014-11-02,0.9255210611,0.000728454555643,0.00201725876947,0.0075086854197,63.8405005335,0.0,0.0,31.7210387376,95.1631162127,997.089439349,31.7114582366,31.8471232051,148.407580223,0.0,148.407580223,106.155473333,625.929618731,95.9504279421,95.5042056545,31.7796883688,63.6183959359,31.8380106473,63.5025212353,0.0,31.6636424069,31.7651281348,0.0,31.7796883688,0.0,0.0,111.494658618,31.794058926,307.308226793,31.7498150049,95.3974499877,0.0,31.8471232051,0.0,0.0,0.0,47.5638101579,79.3718219405,7468.49910908,0.0,31.8957928808,329.344797854,63.5631104797,190.523397131,31.8768977343,47.5590872642,31.809197968,47.6260808722,392.05701599,63.9862714878,31.8765088464,31.8765088464,84.8543307154,63.3846291707,0.0,138.29487116,0.0,64.04430015,47.7823837964,31.6884816334,42.4351370451,47.587653901,127.222005361,63.3846291707,63.6461902646,74.2214147311,31.9160206231,1051.24248948,47.6165264162,0.0,31.7421707597,31.7651281348,0.0,265.093831175,31.726695065,1144.92933558,31.7900184696,0.0,47.9673253299,31.6885621071,476.939773144,111.494658618,95.3974499877,1314.11529301,63.6952529531,699.163507632,296.693743404,74.2694110205,143.136976439,0.0,0.0,0.0,0.0,0.0,477.557941741,79.6898291112,63.8549221251,31.9641739433,63.4229164732,79.6898291112,169.932800964,31.6923145854,191.038012405,47.8033255674,0.0,0.0,0.0,0.0,0.0,31.7421707597
2014-11-09,0.8554913295,0.000952220915252,0.00229653279561,0.00700162437686,32.1559381486,0.0,0.0,0.0,63.7918873072,809.232502179,0.0,48.1222429129,63.8703626329,0.0,63.8703626329,85.2187499576,723.772137796,63.9281842377,42.5517385583,31.8862450787,47.724391639,63.4477981381,106.267885494,0.0,0.0,0.0,48.0497405211,31.8862450787,0.0,0.0,53.1755339938,31.7430675881,372.268456338,48.156216722,96.1381119278,63.6206804219,48.1222429129,31.7910903833,0.0,0.0,63.762956862,85.102698699,9070.34566552,0.0,42.6125021005,223.904918457,48.0207599077,95.5764250856,32.1670462394,31.9224550627,0.0,79.699025192,276.608591174,0.0,32.0879639613,64.1759279226,127.619338203,31.9513093456,0.0,85.350465764,0.0,0.0,111.778892681,32.034756605,63.6550032307,74.5106298155,95.7814245122,0.0,31.9995159077,53.2204836952,31.7143234883,959.417527004,53.2495266174,0.0,0.0,0.0,0.0,180.948957804,32.0395716444,1138.6612689,31.6760789016,0.0,63.8687679794,31.5903649178,649.113609537,53.1755339938,96.1381119278,1542.39252877,0.0,372.079089045,297.782432233,63.8928616935,63.9363423041,0.0,0.0,0.0,0.0,0.0,255.49194033,0.0,31.7526605369,0.0,42.5066245857,0.0,127.90803294,31.9705745307,127.760010843,63.9411490613,47.8558595867,0.0,0.0,0.0,0.0,32.0444012447
2014-11-16,1.7629648694,0.00103027874764,0.0025184591609,0.0078988037319,0.0,0.0,0.0,31.989306642,0.0,1004.877303,64.3048984236,53.4899826756,85.4910335704,31.9699894278,85.4910335704,149.790800721,769.936729869,0.0,0.0,31.912177512,74.7498944376,47.9493920972,63.9575336734,0.0,31.9196591448,32.2081583042,31.8668069467,31.912177512,0.0,0.0,31.8790557722,48.2165781341,384.494980568,0.0,53.3740069775,31.912177512,53.4899826756,0.0,0.0,0.0,31.9271678394,112.443819509,11524.0919604,0.0,63.9552692737,278.385319204,48.1342183738,234.643518687,64.6247793375,31.9079055964,32.2637557288,47.9012984941,416.547731942,32.0571011156,0.0,107.0543226,192.403830509,63.9206791337,0.0,85.7239504079,31.8406703949,31.931424905,64.4216455137,32.3416404741,53.4706913664,53.4351583007,149.622215484,31.8886665819,0.0,85.4910821292,31.9271678394,770.634668679,32.1525313081,0.0,32.0624411808,32.2081583042,32.2443431201,320.508928134,31.9217983072,1025.62305334,48.1245382985,0.0,48.32359562,0.0,609.101967108,31.8790557722,53.3740069775,1185.45383258,0.0,544.472115236,234.862092137,53.4287362269,85.546161586,31.989306642,48.2845611866,31.9271678394,0.0,32.2831917263,149.777612661,64.1182659396,96.2225961669,53.4577112035,0.0,64.1182659396,171.130772073,74.8369650788,299.425258953,48.1680607688,32.39050968,0.0,31.9368076848,0.0,0.0,63.6813407899
