Week,MI,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,influenza a treatment,tylenol sinus,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,influenza treatment,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,influenza b treatment,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,flu report,symptoms of influenza b,is the flu contagious,flu contagious period,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza incubation period,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,respiratory flu,a influenza,human temperature,influenza a,influenza b,is influenza a contagious,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,how long does rsv last,how long is rsv contagious,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,incubation period for influenza,is flu contagious
2013-10-06,1.1483993812,0.000730927364093,0.00255824577433,0.00575605299223,19.8370972309,0.0,0.0,19.9837242421,39.9956527386,779.965307303,19.9475764141,19.9677000867,59.6291870393,72.8354662516,0.0,0.0,33.1205632106,72.8354662516,72.7733546888,603.654035388,19.9376644368,33.0746509497,39.6887126831,0.0,59.7231917767,29.7658878036,85.8563072691,0.0,0.0,0.0,19.9716604182,0.0,29.664522534,39.724627675,0.0,0.0,0.0,19.9817190211,33.1406675464,0.0,29.7928986207,0.0,171.8759136,19.959611151,0.0,39.6322220542,60.0659787805,59.6291870393,0.0,0.0,0.0,59.9451952972,46.3009275959,6537.85517387,0.0,19.989761621,39.7147148222,19.8643385459,19.9475764141,311.145640316,0.0,66.2452025989,0.0,112.485905377,20.0099023514,29.6942887782,20.0462179636,0.0,29.7299874308,192.08102855,0.0,19.9666661945,39.7666773253,105.930151755,19.9115591229,19.9115591229,0.0,125.824210541,0.0,19.9196863805,19.9776905089,33.1085173087,19.9696655026,33.1465148913,0.0,99.4615927918,132.390525796,0.0,19.9143715486,52.903101927,0.0,0.0,1073.60869952,59.4363812457,20.0159458133,20.0099023514,19.9847692593,29.664522534,19.9486212882,33.0607151021,0.0,20.0705016922,0.0,19.9475764141,20.0018473293,99.5617878717,29.7479186559,1058.6348999,0.0,40.0681962441,0.0,0.0,39.9062369471,39.2784799093,608.760023882,33.1406675464,39.6322220542,1259.66907138,0.0,0.0,509.13721768,19.8080554444,298.372825625,26.4924214113,0.0,59.6089098871,0.0,0.0,0.0,19.949667847,344.75815208,19.7653931643,0.0,33.0507240569,52.9589043403,33.0507240569,0.0,0.0,19.7653931643,26.4564967147,0.0,119.201978476,39.7046623359,178.670980512,19.9316681467,39.314036771,0.0,0.0,26.5344335777,20.0018473293,19.8250802972,0.0,0.0,19.9486212882,0.0,0.0
2013-10-13,1.2730594684,9.30752047655e-05,0.00204765450484,0.00679448994788,19.5473366848,0.0,0.0,0.0,19.7945360348,854.16430095,49.1043343591,26.343689821,59.2957073752,72.4269485396,0.0,19.8005108419,46.0750418287,72.4269485396,85.525930953,659.533151713,19.553236877,29.6123273052,0.0,19.8758826378,79.2002173039,59.0728689248,144.567813748,0.0,0.0,0.0,29.5022745563,0.0,39.2337703108,59.3656944971,19.8758826378,0.0,0.0,19.553236877,72.4707377115,20.0000071256,19.594638165,0.0,328.81676042,0.0,0.0,46.1067524599,39.5780752433,59.2957073752,0.0,19.570958844,0.0,69.6059242868,85.5161247269,7167.19432477,0.0,29.5408954856,29.5023317917,19.7504915617,49.1043343591,190.809362148,0.0,92.1819885696,0.0,144.739845121,29.4933883485,19.5414400523,19.7237002314,20.0000071256,26.3416092252,355.685308031,0.0,29.8242846165,26.3675259366,111.854049536,0.0,19.4943947558,0.0,118.55140088,0.0,19.7171903875,0.0,19.9276307427,26.3158160824,46.1326102645,0.0,105.497750131,177.662406883,29.5290101927,29.6869874028,72.3869593525,0.0,0.0,1265.08124129,46.1266389069,19.9216230157,0.0,39.5343177461,39.2337703108,19.7766332286,32.894325076,29.8152443184,0.0,19.7266778405,39.0593149072,19.5827913463,138.617018489,58.4655900483,1072.39368899,0.0,39.6608781253,19.5120101727,0.0,39.2869735431,0.0,486.983224787,72.4707377115,46.1067524599,1173.25889343,0.0,0.0,506.284549412,29.4372395333,336.232548116,52.719027292,19.5355469763,65.8520200197,19.6021382785,19.7468670738,0.0,39.106473754,329.604979635,19.7234780851,19.8976282875,19.6464750182,46.0036517156,19.6464750182,59.4374138501,0.0,19.7234780851,19.740924592,39.7952565751,138.240971362,29.4755926542,210.558088774,0.0,49.6491052434,0.0,0.0,78.3311653852,0.0,26.3555219472,0.0,19.570958844,39.8312378197,0.0,26.4153330278
2013-10-20,1.0744130521,0.000462107208872,0.00157116451017,0.00499075785582,0.0,0.0,19.5023429309,19.6666412842,19.5558244436,1056.98650356,0.0,48.8335756566,29.4710966288,71.9448024348,19.5471730377,0.0,58.8468413197,71.9448024348,97.9676618133,648.343576962,0.0,19.5563253247,39.046848392,26.2009434406,45.775085463,45.8183916397,110.923522245,19.4730249169,19.7481681551,0.0,29.4709460795,29.4510560106,19.586070386,19.6136077002,26.2009434406,0.0,0.0,0.0,39.1801379616,0.0,19.7959556159,0.0,346.226249105,0.0,0.0,52.3266362557,19.6779817296,29.4710966288,19.7481681551,19.6696134212,0.0,78.5255148848,107.409805181,8850.53252127,0.0,19.5504295378,39.0910390151,0.0,0.0,418.280650277,0.0,104.6298916,19.5504295378,189.444457976,32.691321748,0.0,0.0,0.0,19.5258609809,320.375410612,0.0,58.8464380914,58.9120134611,163.415875825,0.0,29.2191225936,0.0,143.902552272,0.0,0.0,0.0,39.0634987175,19.59392004,32.7110581306,0.0,166.319037436,150.302483888,39.4963363103,58.7369536338,52.2498854897,0.0,0.0,1360.79691078,58.9863904918,29.3426121706,0.0,52.3582904953,19.586070386,0.0,19.74221094,19.6571845124,0.0,0.0,19.7303072855,19.6993474002,117.974240368,39.2741437729,1156.20835141,0.0,19.5799440751,0.0,0.0,68.3687618298,29.4658576191,437.703270113,39.1801379616,52.3266362557,1505.49298349,19.7124786946,19.7006108568,535.281411252,0.0,392.769992554,52.3207464287,0.0,91.555803014,58.4366443972,19.526881896,0.0,0.0,288.075671118,19.5258609809,19.7006108568,19.515129334,26.1259001556,19.515129334,19.6453357036,0.0,19.5258609809,0.0,0.0,91.5381690384,29.4354121551,222.129839917,0.0,32.695257832,0.0,0.0,19.579458647,0.0,19.5317493587,0.0,19.6696134212,19.6222167279,0.0,19.5908290604
2013-10-27,1.1502804166,0.000374181478017,0.00149672591207,0.00430308699719,19.7403835532,0.0,19.5501270423,19.8034428935,19.7145403508,1074.82925756,19.7349566066,29.7114182281,29.6725406803,72.1583228421,29.6964381333,19.6727195271,45.9274384511,72.1583228421,118.097255553,796.060780299,0.0,29.5037845752,19.6318825,19.8453612788,39.3647766402,26.2999440694,137.574845117,0.0,58.738816563,0.0,39.3480525846,19.6731163498,45.9214823999,26.2662350057,19.8453612788,0.0,0.0,19.5855118877,65.6757683225,0.0,19.6971692624,19.73199331,314.721000263,0.0,0.0,52.5483145299,19.8035541974,29.6725406803,19.7320819879,19.8034428935,0.0,49.4491056501,85.2734962735,7634.93283138,0.0,0.0,45.9768679645,19.8034428935,19.7349566066,229.864816296,19.73199331,92.0410627805,39.5710640633,177.191149103,39.2065047751,0.0,0.0,19.7559274042,32.8456862642,269.313194936,19.7261296254,39.5922583566,52.6417208964,137.875546256,0.0,19.5994060362,0.0,85.384291838,58.5798242775,0.0,19.7439974964,19.579605521,39.3077633264,69.2346984091,0.0,78.9137560538,216.628750774,26.2465283451,49.2369525535,49.1389499755,19.8034428935,0.0,959.540513768,98.4665591634,19.6091730316,0.0,29.6843927862,45.9214823999,19.6790473465,39.3559034432,0.0,0.0,0.0,0.0,19.8095425729,151.432957957,29.5631394684,1180.89100505,0.0,19.7142356672,0.0,19.8034428935,39.5829974361,29.4685387322,610.266761517,65.6757683225,52.5483145299,1446.34603098,19.7438657488,0.0,491.742497552,0.0,249.940043544,32.8357822465,0.0,59.1297331766,39.3166811832,0.0,0.0,0.0,197.239155759,19.6289347975,29.5860785609,59.0110746021,59.0105650857,59.0110746021,19.6615164449,0.0,19.6289347975,0.0,19.6790759642,91.9477714914,19.7498195051,150.950645906,19.5266080925,49.4192450954,0.0,0.0,32.8952949362,0.0,49.4610354662,0.0,19.8034428935,39.1474054312,0.0,26.3576743781
2013-11-03,1.3507109005,0.000755715095409,0.00283393160778,0.0065180426979,19.5134983194,19.7544769515,19.4683618721,0.0,19.50948394,976.461964828,29.3687328335,39.1057538786,78.3917675796,98.0160405447,0.0,19.4547934508,52.1802534162,98.0160405447,84.7232882744,620.729201877,19.6889464188,0.0,32.580407947,19.6018723869,45.6989346201,19.589964024,162.702280881,19.63565303,19.5623966833,0.0,19.629749346,39.1661585522,32.5549462746,19.4958496927,19.6018723869,0.0,0.0,0.0,78.2773998757,0.0,0.0,19.478232961,332.270904284,19.5076118946,39.3897715384,45.6908710533,52.2826668267,78.3917675796,0.0,19.4977170619,19.5330603557,19.5840592875,156.287297088,7961.43024566,0.0,0.0,26.0773366857,19.531178928,29.3687328335,215.206480179,19.478232961,78.2734288712,0.0,97.7647894329,58.5637950881,0.0,19.5566938225,0.0,39.005329712,176.169855832,0.0,19.50948394,29.2525395704,104.280197179,0.0,25.9989190453,19.4859643693,91.3484685976,0.0,0.0,0.0,19.5702672981,38.9994456693,78.037152746,0.0,78.3677838562,169.576607763,19.5134983194,97.7149190549,91.1774952662,0.0,0.0,816.021452305,45.6987547254,19.5262214687,0.0,38.9719287386,32.5549462746,19.491838944,19.5781585913,19.6165298135,19.5803845479,29.2290193503,0.0,29.4753004473,150.408266989,39.0189678801,1023.17241402,0.0,19.7127253396,0.0,0.0,68.196147988,19.5584601951,762.732674982,78.2773998757,45.6908710533,1384.4198911,19.5271609113,0.0,605.665930537,29.3922902995,280.83766832,78.3204959288,0.0,45.6731318767,19.6889464188,29.237856898,0.0,0.0,261.189038287,19.5624442302,19.6593033197,91.1989652563,52.1330510243,91.1989652563,19.5929096907,0.0,19.5624442302,19.4566445312,19.5252818329,91.3247340221,32.5882631443,143.39660952,19.4899739091,58.7107876361,0.0,0.0,65.3400050104,19.6393104192,39.4254506793,0.0,19.4977170619,38.983677888,0.0,26.1680382842
2013-11-10,1.4786996831,0.000750891683875,0.00319128965647,0.00675802515487,39.0461054685,0.0,0.0,19.6966189594,19.5843961926,1008.70605078,38.9168221982,32.6112954095,38.9932288516,71.6212772655,38.8063720048,19.4793228626,71.7152870173,71.6212772655,84.7066226548,751.161658093,0.0,0.0,39.1097890172,39.1866372286,68.5278166962,29.2860213627,78.0726658908,0.0,39.1059145237,19.4675706317,19.5812722517,19.4499688499,26.0379353443,26.0810958657,39.1866372286,0.0,0.0,0.0,45.6954003351,0.0,26.1521066225,0.0,319.013194406,39.0511475394,19.5083058824,71.7545089932,49.1202086595,38.9932288516,19.6551024485,0.0,19.5765784913,29.4175979143,71.6780004819,9081.33226978,0.0,0.0,26.0870327429,29.3559543049,38.9168221982,208.627647574,0.0,32.6368750112,0.0,130.301295867,19.6966189594,19.5959625094,0.0,38.8882173208,29.3677539634,247.845262237,19.5255737697,32.6171585504,65.2364058603,84.8228080987,0.0,38.8728689288,19.4965450276,104.360074084,19.5753218581,0.0,0.0,45.6438900136,39.1624378813,68.7190311078,0.0,84.8837344781,228.220042524,29.3295096015,19.7562334236,52.0994377989,19.5550685941,0.0,665.493347607,78.2885755914,0.0,0.0,39.1531914465,26.0379353443,38.9116651456,29.1920051543,19.4793228626,0.0,19.4558325728,0.0,38.9351412633,91.5086058277,19.473444974,1016.21222509,0.0,39.417026106,0.0,0.0,29.2154171898,38.9116651456,697.08355397,45.6954003351,71.7545089932,1351.13782791,29.326548553,0.0,605.473712933,0.0,306.882460088,45.659666794,0.0,78.3464518378,0.0,0.0,0.0,0.0,267.60950767,19.4558325728,0.0,29.3467476618,39.0686564896,29.3467476618,39.0276014752,19.5138007376,19.4558325728,0.0,0.0,136.927879615,19.5138007376,241.073207044,0.0,48.9373663606,0.0,0.0,39.1827110186,19.7263811519,19.5053661162,0.0,0.0,19.6728737889,0.0,19.6701034743
2013-11-17,1.4710960702,0.00116470930797,0.00320295059691,0.00640590119383,38.6717531516,19.4355035927,0.0,19.4351596765,19.3843119785,953.830936725,28.9319805404,38.7759421835,38.7726885364,64.5543495526,0.0,19.2833651427,58.0596089476,64.5543495526,77.4496246454,795.602348717,0.0,25.8126706029,25.8029102513,19.3938143621,64.6692702794,19.4531135326,135.256795532,19.3212747393,19.4055114757,0.0,19.4113653253,19.3938143621,32.2294023955,19.2891856574,19.3938143621,0.0,0.0,19.4413700291,38.7186234816,19.3417288387,19.3417288387,19.4146703573,271.018877252,19.4117191005,19.4531135326,83.9791972559,25.8789455622,38.7726885364,0.0,0.0,19.3008372344,38.8813752589,77.4438646944,8191.59175168,0.0,19.3620783229,19.3679058406,19.3679058406,28.9319805404,122.590377222,19.4146703573,71.114964234,19.2659246557,129.039819207,38.7007619202,0.0,0.0,0.0,19.3649859107,258.371824452,29.0956613481,19.3843590952,77.6096912182,122.72095784,19.3471665825,19.2893046114,0.0,70.974619191,0.0,0.0,0.0,19.2717346451,38.6337845291,45.257387086,0.0,64.6573264564,296.965792957,0.0,29.1894504185,48.3717032646,0.0,0.0,652.638619226,38.7647409403,38.5318493114,0.0,58.0210650584,32.2294023955,0.0,19.2891856574,0.0,0.0,19.3996611557,19.358807477,19.4113653253,110.065250484,19.3648791072,1180.58024088,19.2485156877,19.2950096869,0.0,0.0,25.8087442027,19.3325616219,586.985487012,38.7186234816,83.9791972559,1221.88269479,19.4003791887,0.0,502.911314134,0.0,271.593315142,38.7374657399,19.4237813348,96.8669742202,19.3653815112,0.0,38.8827400582,19.2717346451,200.369480242,58.1989834671,0.0,57.9259215586,51.5786789516,57.9259215586,19.3299783783,0.0,58.1989834671,19.2659246557,19.4351561341,96.8690366604,38.6832529041,193.582096775,0.0,38.7182709363,19.4355035927,0.0,48.4768303422,19.312502896,32.3052463023,0.0,0.0,19.3241560914,0.0,58.4122662391
2013-11-24,2.4187073464,0.0019460300986,0.00492994291645,0.00934094447327,0.0,0.0,0.0,39.7468520724,20.0981286504,1054.91359375,20.0256158591,19.9942614591,59.8628334673,99.7134223345,19.9408170299,0.0,46.5231020602,99.7134223345,72.995839064,792.357377619,19.8746683606,19.9557356466,39.8362307086,40.0018891017,46.6276560787,39.9973502572,99.5367882717,19.8321750441,29.7945776308,0.0,26.5469072545,29.7706221915,69.726796943,20.0920658665,40.0018891017,0.0,0.0,19.8567039119,46.5012819861,20.0341701535,0.0,0.0,418.081557813,20.0738994416,0.0,86.4313838945,39.8334241666,59.8628334673,0.0,19.8794300924,19.9046814508,39.964182007,109.213139924,9969.80887085,0.0,0.0,0.0,19.8800391822,20.0256158591,93.0582467199,0.0,106.395908723,29.92794449,139.472828647,19.944163399,20.0009664245,30.0093934459,0.0,19.9441670347,199.433655014,20.0557658378,19.8255238342,59.4765715027,146.288411798,19.7970562582,0.0,0.0,113.108891758,39.6749554452,19.8674256056,20.0860067392,19.9760523002,59.5303802224,79.8268420774,0.0,133.094976234,318.959076656,40.2448328383,40.2691646598,99.5729500335,0.0,0.0,625.26909676,66.5053076351,19.9501876098,0.0,0.0,69.726796943,0.0,19.8710387097,0.0,0.0,19.8255238342,19.8374777226,19.9911481696,146.601630907,39.7391903983,969.543716776,0.0,19.8374777226,0.0,0.0,39.846239614,19.8434600741,531.249704889,46.5012819861,86.4313838945,1131.24817182,39.9340884718,0.0,437.975595731,19.844745644,246.25189846,29.9998635408,0.0,66.465152299,20.0316386007,0.0,19.8614287974,19.8614287974,119.733548154,39.689491288,0.0,49.8983725444,39.9295271976,49.8983725444,0.0,0.0,39.689491288,0.0,19.9850912363,132.960505314,29.7795973565,239.113437865,19.831498977,59.8304651852,0.0,0.0,39.8111493483,20.1163389753,39.7468520724,0.0,19.8794300924,26.5568270275,0.0,19.8914490949
2013-12-01,2.1427577571,0.00238163284748,0.00409640849767,0.00876440887873,35.4549036238,17.7274518119,17.412994623,17.4319047482,43.8920865946,955.037423643,26.2887051509,35.0410669079,46.6690965771,93.4125889905,17.7274518119,0.0,75.8168344958,93.4125889905,81.6044783077,713.177476874,17.4914534255,0.0,29.1389006744,26.3586794278,116.894200706,35.053279194,93.1379841431,0.0,26.3109330342,0.0,17.426646255,0.0,34.9618328451,17.5451859757,26.3586794278,17.4476992858,0.0,17.4287625022,40.8411206544,34.9059409882,17.4529704941,17.502954482,472.064129389,17.5415056765,0.0,75.8712209637,35.1572098525,46.6690965771,17.4004013058,17.4445589637,17.412994623,17.6953271635,174.854920691,8676.21165373,0.0,26.1731455727,35.0724680807,17.6793084605,26.2887051509,58.3553524586,17.502954482,58.394069213,17.4108897937,169.077277839,52.6695052391,35.3053499477,17.4740872158,17.4251061566,23.3441840461,215.925808481,0.0,35.1514320791,64.2274889715,116.733614507,0.0,23.2687189936,17.5309305398,99.2120972256,0.0,0.0,35.3372908554,34.8659364163,35.0613028911,43.5824324469,0.0,64.2837801247,466.585904027,35.0251451175,61.5849510475,52.4392709313,17.5494410165,17.412994623,385.381671723,64.202680739,52.3430978575,0.0,17.5521063648,34.9618328451,17.3988373719,17.6846448048,0.0,0.0,35.3586169211,17.4077450015,29.2322819652,210.591756105,17.371086092,1235.91599973,0.0,23.3600532521,0.0,17.4182474117,43.5062437751,29.1599831454,653.114261523,40.8411206544,75.8712209637,1279.33533145,26.1179540867,0.0,640.960984387,17.5003169096,286.330450289,35.0092420489,0.0,128.412343952,17.367436236,0.0,17.6793084605,17.3899254471,163.605254373,43.4905416759,0.0,46.6057966712,34.9916788924,46.6057966712,0.0,0.0,43.4905416759,29.1441808069,17.5388834118,134.219487763,34.9828390951,186.591545905,0.0,134.224608788,0.0,0.0,70.1436365998,17.7060224353,40.8708145984,0.0,17.4445589637,17.5187624836,0.0,26.4224763638
2013-12-08,1.8810005878,0.0038442582553,0.00749137506161,0.0119270576639,17.4018940616,17.4135548297,17.3474612216,17.4059739756,17.3854381395,982.84092935,17.3744889458,28.9618316412,63.7311199523,110.022758484,0.0,0.0,46.3629749822,110.022758484,60.7817508292,835.408279608,17.3318046681,28.9268838121,63.6365899542,34.7718303105,40.6273987588,28.9914789702,121.338976591,0.0,34.7429152126,0.0,17.3036075502,26.0359231098,46.2739624347,0.0,34.7718303105,0.0,0.0,17.3954662943,63.7977083223,17.4051113948,34.8269537836,34.7892021237,457.093236273,0.0,0.0,86.8957206744,34.7976098225,63.7311199523,34.6593187065,17.3736184309,17.381999007,17.381999007,86.7649733657,11210.0792674,17.3422392284,17.3808740534,26.0781693401,17.3767124549,17.3744889458,52.1407343419,34.7892021237,121.635503235,34.7262921741,133.097945163,17.3784476094,0.0,17.3849712921,17.357914648,23.1700994508,254.843131842,17.3849712921,17.3962017009,40.5643570996,86.93785969,17.3431176146,23.0847837566,17.3401020524,121.535749038,17.3140188664,0.0,0.0,34.7459895328,17.349458034,23.1893381805,0.0,92.8239180508,306.904160869,17.3976656116,60.9683968011,34.7202853328,26.0522890496,0.0,330.300723675,69.5435255027,23.180591568,0.0,52.2494830763,46.2739624347,23.1439144368,34.6636093363,0.0,17.4472800475,17.3662215584,0.0,17.3788593414,220.646674324,34.7639980139,1348.32917105,0.0,17.3889555834,0.0,0.0,26.041815765,34.7367613608,746.647842013,63.7977083223,86.8957206744,1281.31880656,17.3140188664,0.0,653.285806204,17.3296593532,162.393740684,23.1648702639,0.0,57.9269777922,17.3265920953,0.0,23.164871275,17.3688480824,52.2001773824,17.3389923902,17.3483383002,75.1798915527,57.8153934512,75.1798915527,17.3647389794,0.0,17.3389923902,52.0516720338,26.0497015051,69.5208188501,43.4062872467,173.623763531,0.0,69.5032846139,17.3662639445,0.0,43.523066996,0.0,17.4059739756,17.3422392284,17.3736184309,26.0365807034,0.0,23.2314358296
2013-12-15,2.449168207,0.0112670676979,0.0152773799293,0.0210063974028,35.5065680885,53.2598521328,0.0,17.7693697743,26.7467355825,994.679872023,29.6026275973,23.741488781,65.3222933269,154.205660275,17.7372274111,0.0,47.4489374275,154.205660275,88.8846409526,659.659138046,0.0,0.0,77.0406397675,35.7328916343,77.2020253635,71.0991175266,201.280625401,17.8234718044,44.5456076826,0.0,17.7319859188,0.0,112.502871728,26.7454663343,35.7328916343,0.0,0.0,26.6179428967,47.4939334944,0.0,17.7962441992,0.0,462.223628541,35.6382182816,0.0,65.2664910056,26.7804859694,65.3222933269,26.6983835183,53.4694185026,23.743213939,0.0,112.622536117,8863.28220081,0.0,17.753344616,23.7306923232,17.8096850641,29.6026275973,77.083664528,0.0,124.725982505,0.0,165.978743867,53.3993854192,26.6125834073,17.7426466078,17.8610627362,35.6103421957,172.12618647,53.2439819994,0.0,62.1059305836,130.465594081,0.0,17.6972788503,26.705169212,118.630228381,0.0,35.5280092528,35.5173969188,17.7997929816,35.6167591481,41.5788430368,35.7760212561,83.1756398812,444.609782592,17.9096275593,71.6818225167,106.68282431,17.7720782101,0.0,308.706546604,77.1694715646,35.6570612473,0.0,71.2780643836,112.502871728,17.7105308015,26.6393420994,17.8934099672,0.0,62.2988707466,17.7479939998,35.6032696838,303.299722406,26.7037834025,1132.16193501,0.0,17.7801461629,0.0,0.0,44.5390374395,53.6154964317,640.136009527,47.4939334944,65.2664910056,1330.34157896,26.7321100518,0.0,758.385959683,17.7319614849,303.05562424,47.4954068962,0.0,106.822011896,17.6892313057,17.7962474297,44.5214883361,17.7872886376,106.843812035,47.3987961179,0.0,71.0723792101,29.609770052,71.0723792101,35.4744548222,0.0,47.3987961179,17.7963103349,35.6248344827,124.512854939,26.7010470887,248.985985266,0.0,77.122872759,0.0,0.0,53.4764509565,23.7683089692,35.5468272511,0.0,53.4694185026,53.3726298226,0.0,35.6875227205
2013-12-22,3.3563218391,0.021985619469,0.0266869469027,0.0319413716814,21.4936809096,100.139829441,0.0,32.2258895319,21.4596713454,1033.17973932,92.6229234539,35.7391869019,114.342547397,257.056219513,28.5495537852,42.8352531609,49.9696415648,257.056219513,99.8553206991,815.37849666,32.1151468194,32.1054589923,78.4565743714,74.9124016769,143.017170193,35.7433510885,192.336686244,42.6465393118,57.1160513916,0.0,49.9416975781,28.5343514173,149.708936428,32.1902489103,74.9124016769,0.0,0.0,57.1160695688,164.293213624,21.4030004084,28.6379400925,0.0,962.667399316,64.2345693671,21.4531978397,135.729834973,42.9265969304,114.342547397,32.0370835542,21.5082147291,28.5752793501,85.9424179319,178.30145568,9702.07948732,21.4353943292,32.2453554911,28.560209416,42.8288773494,92.6229234539,78.4911464397,0.0,157.13316636,0.0,349.586666535,164.264174666,42.9581765743,42.9094065066,21.4030004084,42.7784083495,207.082914539,42.7268427994,32.1087916703,53.5286632658,135.717278943,42.8481436975,99.6172330022,21.400431466,114.232349946,21.2742218259,0.0,42.8934564769,21.4101017797,85.6095760163,78.6051733364,21.4118021484,142.95188931,713.735336124,32.2323821033,42.9439152186,149.775689266,0.0,0.0,278.623499029,85.7215172848,42.859679435,21.3854583218,64.2095974154,149.708936428,32.0538994608,35.6658637729,21.466148759,21.5376592485,71.3574041496,0.0,21.4546771944,458.115889788,53.4899229103,1305.50352582,0.0,42.8298991808,21.4273428258,21.4531978397,92.7301980401,32.1805413564,827.526217821,164.293213624,135.729834973,1286.50332725,42.8868618996,21.4305209974,1197.84861177,28.5322810954,350.347733197,49.9717234871,0.0,85.6913060248,35.6272095252,42.9515479659,71.3875970902,32.1054589923,96.3942133014,42.720284586,21.4305209974,221.074959882,64.3611645579,221.074959882,53.7065911142,0.0,42.720284586,28.5128854011,42.784880966,92.8422273306,85.6224097813,328.207409116,32.1224614827,171.382600347,0.0,21.30627097,78.6612921666,21.5212184865,42.8525158227,21.4353943292,21.5082147291,35.6529108665,21.3924346711,64.4397043379
2013-12-29,3.563174114,0.0219078617927,0.0252879318978,0.0336755132699,0.0,57.9133525822,0.0,19.3285576656,28.9978052519,1015.14608007,25.7035434176,70.8853139354,128.875004686,308.856826745,58.2549063544,0.0,70.8209898302,308.856826745,102.940095451,941.591022059,19.4624427932,48.1023381496,57.8866558231,51.6247963664,206.242015746,90.2485719455,154.19239266,38.2447496854,64.3663590326,19.3568972798,25.7384488219,32.1657122134,122.16212367,45.0766465021,51.6247963664,0.0,0.0,19.4448509497,103.093973711,19.4417488749,38.7272628631,57.7088624103,1343.99968177,51.4884269349,0.0,90.1843944527,57.8396096832,128.875004686,29.0425542132,38.3600836712,48.3763883895,38.7016952852,231.671084896,12798.2611712,0.0,45.1000089589,38.643366489,29.0922060946,25.7035434176,244.599874973,57.7088624103,141.750912642,19.168480629,295.949765161,109.474092899,19.4448509497,32.189070019,19.1627052506,83.7104603987,212.536461686,45.0087622965,38.7575418588,64.4928853055,244.588554172,19.1870805895,77.0062846569,19.4448509497,212.470831566,44.9720212765,38.2332544195,28.866005318,32.2084350676,67.3269081782,97.0443108084,0.0,219.17772284,701.75016987,19.3597830595,96.4022455456,167.192461008,19.2536941558,0.0,1011.58853827,135.222223965,19.3860343051,0.0,64.446111946,122.16212367,29.027961997,38.6280129969,38.3948196359,0.0,25.7422751922,19.2869913031,25.8045404239,555.149118183,57.6277942201,1569.4961736,19.1916169966,38.4528529183,29.0659020821,0.0,70.7742722846,38.6163131795,1100.57615686,103.093973711,90.1843944527,1598.7013913,19.2975404945,0.0,1562.31801332,19.197409818,560.987878894,32.2181792033,0.0,51.5233767686,57.8402945645,19.365589716,32.1948483733,19.3860272466,264.293852011,51.4360968961,28.9483153799,186.551754914,48.0733189367,186.551754914,19.209005958,0.0,51.4360968961,57.857627161,45.0572894719,102.9983364,96.5165311004,289.551532747,19.1281259329,148.117558268,19.1800418356,19.168480629,128.983574762,0.0,57.9658261726,0.0,38.3600836712,51.4535262181,38.9014227258,38.7468079066
