Week,GA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,generic tamiflu,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,can dogs get the flu from humans,rsv symptoms in adults,tylenol sinus,flu in children,how long does it take to get over the flu,over the counter flu,how to treat flu,medicine for the flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what is flu a,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,how to cure the flu,rsv contagious,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,break a fever,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,type b flu symptoms,flu virus,is tamiflu an antibiotic,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,type a flu symptoms,flu contagious period,incubation period for the flu,flu cough,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,tamiflu generic,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,tamiflu and alcohol,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,flu symptoms in toddlers,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,flu type,what is type a flu,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2013-11-24,2.733494205,0.00766204183061,0.0142196451991,0.0184303168358,0.0,14.8696762656,0.0,0.0,29.7452802523,29.8253503612,962.819471476,29.7721918857,74.3900703433,153.801059519,34.826631736,0.0,34.7527637607,153.801059519,114.088776825,745.343272633,15.0511271522,0.0,22.3154404634,59.5833381622,29.6048549627,64.4740081144,44.71523146,74.437937121,0.0,37.493188538,0.0,0.0,22.2414881511,19.8951475504,0.0,14.9875244417,14.7833412147,22.5414975465,64.5653487342,29.9357652661,29.6048549627,0.0,22.2414598497,0.0,54.545943738,14.7120102559,59.8017192172,0.0,522.81594577,22.4304285759,14.676602289,74.3915695909,37.5521862042,74.3900703433,37.4683253271,0.0,22.2436978673,22.224844054,44.7272445282,133.8538464,9291.37974149,14.9875244417,29.9750488833,29.8110299068,15.0267873041,29.8819312064,59.7938933623,0.0,84.4679608016,14.8224313264,158.682939079,59.33895381,14.7431326711,14.8291628915,0.0,14.6854382928,39.9336417371,159.108411368,0.0,19.9056649902,14.8861428382,34.7228246785,159.486520476,14.9334341279,29.896567021,0.0,159.034950677,0.0,0.0,44.6882367213,14.7386785525,49.7051333482,74.9219523774,59.5413617858,14.8964949746,104.235924878,178.453642071,29.8776005341,75.0579268826,0.0,0.0,74.4650484874,0.0,14.9656314958,426.382854894,82.4035461104,22.5413140119,0.0,29.778289941,64.5653487342,22.2829073524,29.7975080705,0.0,22.241470628,0.0,22.253811097,0.0,468.694859476,14.8396027955,1181.49391666,14.9437823712,29.3708765856,15.0511271522,14.7386785525,54.6042872026,29.8984335476,664.646381645,0.0,54.545943738,74.3915695909,1376.41267474,39.7723656735,562.660042811,312.250832968,59.8490177892,59.8031601152,0.0,0.0,24.8276635805,0.0,15.0025094482,22.2884840048,14.9341656892,0.0,89.276214907,14.9739651614,44.9761489812,24.7812750605,44.9761489812,14.9379267374,14.9739651614,0.0,15.0041026019,89.4649856424,39.7572062411,188.352042069,29.7811602893,0.0,39.6912652737,0.0,0.0,0.0,59.8422511785,0.0,22.5527478757,14.9875244417,22.2436978673,54.5401773388,34.7961861381
2013-12-01,2.754895748,0.0103211923169,0.0180521240137,0.0230333944369,13.5634428422,22.4646287387,18.0426551413,0.0,20.2328863622,31.6405340819,1035.95973064,63.0068656809,121.375920573,206.852763376,26.8112108666,13.532780327,62.9499502658,206.852763376,98.9479144338,770.266983831,13.6936141885,13.5495575318,13.5163899247,103.566880253,35.9439315013,134.951485403,40.5328424866,152.950475678,22.5967048338,18.041236565,0.0,0.0,13.5307450215,26.9440464479,0.0,22.5666499415,13.660417548,13.5406070305,121.557774254,13.5014570663,35.9439315013,0.0,26.9350121104,13.5041357181,112.370293721,13.5945047975,33.8964286568,13.5034937922,853.139324917,62.9444865404,13.4567641031,107.888502529,26.9786744286,121.375920573,45.0295602497,13.5922362684,44.9562597366,35.9793033108,40.5464531656,161.805802485,8365.75317748,20.2450834443,22.52704834,40.6337715102,18.0453689345,18.076792248,103.93112877,13.5034937922,112.587475571,40.2775117666,220.446323282,67.5688244297,22.5310909865,13.565867562,13.4954613087,13.4689747824,49.8050587852,220.909568761,26.8597819007,49.6188391181,31.5163874792,58.5496196548,167.192883963,20.1405830102,13.5050928353,67.2969654987,166.731563653,0.0,13.6232631938,72.021999755,13.4982878677,58.63837358,27.0536840134,67.4777436473,0.0,148.592951743,215.733584905,13.5200693377,72.1417386376,26.8678941876,0.0,80.989701183,0.0,31.4932394174,458.550584105,80.8626460856,36.1370989339,13.6232631938,40.4935843767,121.557774254,13.5050526373,47.5809573305,0.0,0.0,13.5123940949,58.4640098121,20.1587835758,691.530408781,44.9264826369,1417.70918372,27.0171920929,17.9814366881,13.6936141885,13.5198060601,85.5175132489,27.1926179758,903.873872463,0.0,112.370293721,107.888502529,1504.88043532,60.4743925201,853.036356759,377.362218305,44.9386407287,76.8792101866,13.5986057039,0.0,47.0844838011,27.1312599218,13.5675380801,18.01127756,18.0987102754,0.0,98.9154938339,35.9927413245,67.4601810637,33.5993188243,67.4601810637,40.6616741141,35.9927413245,17.999080286,27.0387681309,121.708789481,54.0678170659,215.716271116,49.5044907503,13.5245717588,49.5235370941,0.0,13.4756287971,27.0826106359,67.824202375,27.0115030867,22.5611646679,20.2450834443,44.9562597366,44.9089769101,40.5723143609
2013-12-08,2.715045355,0.016537404079,0.0267142681275,0.0322540933153,17.1647888269,12.8291844179,0.0,0.0,12.9234087799,34.4738818523,1056.52749862,90.0981665271,107.159421243,180.099292417,21.5289237383,12.821457159,51.447767512,180.099292417,128.645025344,726.000300024,0.0,12.9474906995,25.8081302318,103.032584912,25.6594477727,163.023782034,32.3738526,120.119581641,17.2284923944,43.0027344211,0.0,12.7256309964,19.2370134655,42.9962463927,0.0,30.1540904141,21.5404334073,12.95394335,90.1266145705,32.0842081328,25.6594477727,0.0,12.9305043692,12.7641235282,89.9998502195,12.8709717902,38.2807913977,25.6480456402,830.706614924,38.5819110777,12.6950037257,111.441556726,47.3498667948,107.159421243,55.8113817496,12.9748886544,60.0171343225,38.6392028515,25.7743555594,162.866147434,8539.48685334,12.9422132473,25.885795168,68.8304027787,12.9853278281,45.0371332561,81.8876096881,25.6480456402,103.064993825,21.439132382,214.461446884,72.9567783072,12.9546224039,25.6275355508,0.0,44.9334609897,12.9129252127,227.810355144,0.0,38.6933404126,34.3128069631,77.2596604894,163.70992558,19.2563635461,21.461190948,25.7264574674,176.072321898,0.0,19.397763656,30.0305561225,25.8624137824,42.9174151886,47.2731177774,68.6253378983,19.2893515483,132.962530643,201.406473347,55.8962430471,47.2860922242,12.7950856228,0.0,85.7539578633,12.9318866131,38.5986987606,377.177135787,55.7158584808,17.2258316547,12.9592184991,30.0565206235,90.1266145705,25.8916525659,34.3710968426,17.216728018,12.9227102135,21.4055523754,34.2919939991,19.2719471836,788.85820508,59.9732965962,1441.84510548,19.3782918989,38.6000119149,0.0,12.7486986055,51.4942429684,32.2060419432,870.400884772,0.0,89.9998502195,111.441556726,1288.7478157,25.6507737304,972.382567945,372.652472787,55.729838138,116.35009546,12.8453091387,0.0,60.0689510392,13.0017730909,25.7653239219,25.7523150284,12.8959119087,12.9631324883,128.553461896,25.8877676895,64.3393938955,34.2623525624,64.3393938955,25.7987680435,25.8877676895,12.8317977193,38.6804599601,68.7419792174,30.0785080874,192.861814046,47.1991697622,25.9811935042,81.5546103416,12.818405949,12.9435861486,30.1032987952,77.6031180961,12.8279041353,30.1488825422,12.9422132473,60.0171343225,72.8922660697,64.4611804821
2013-12-15,4.047049442,0.0260800946932,0.0371276385875,0.0432432432432,27.081888961,22.7313601385,45.5989186758,0.0,18.1858931843,27.5603201562,1294.49994706,95.5393576639,168.185536391,381.999722124,31.8621863093,20.3627422317,77.3234187025,381.999722124,172.815899744,1011.26526537,0.0,13.5246054826,41.0367986776,122.949321486,13.695035657,222.876274722,22.7766430318,277.520190178,27.4366205234,31.9198205278,0.0,0.0,18.1845228503,45.6277247451,13.6867843908,13.6965822512,50.257369137,54.509504164,218.494123263,27.1639422053,13.695035657,13.5123770871,13.5123770871,13.6852466764,109.08105749,13.7115568558,40.9640035394,20.4405728992,1223.44539967,50.0163533226,13.7797688142,104.55342895,31.975068388,168.185536391,50.0987407946,0.0,72.7134225914,50.0799779196,54.9208068418,290.853869008,8518.18719153,13.6308791377,31.8909338003,82.1371338535,18.246439969,34.3024368342,91.3577227087,20.4405728992,186.715984092,13.6469042403,245.70404151,72.8781401661,22.7793911771,20.3709500342,13.6964692961,31.8414989182,50.3489017337,259.844526303,13.6769726458,45.6014929262,72.8040914318,54.6030575591,173.616373588,27.0247541741,31.8428389129,36.3937624661,241.404298625,0.0,13.5922436226,59.1566125891,18.190029065,27.3704328009,36.4473246084,104.616458352,22.822170235,132.017352483,181.780712231,27.1886068018,104.865377182,0.0,0.0,127.439969136,13.6377185344,27.1762372919,427.251262392,99.9988731652,27.4158929384,27.3456787623,50.0905235391,218.494123263,27.3110661379,59.2199466196,0.0,20.4610914276,26.992213832,72.7558869172,13.636618964,694.666954897,49.9917175731,1552.10788059,27.0003415687,50.0163764648,0.0,40.9941196974,68.2694267124,55.0621574919,1068.56190654,0.0,109.08105749,104.55342895,1366.80974152,31.8745643738,1327.63356211,504.265222273,68.1844080716,137.132515944,27.3151995564,0.0,45.5231004008,20.5810963979,13.7590098977,54.6249069682,27.5749307405,27.2304697636,104.527497956,27.2946501457,104.671409608,27.2773441044,104.671409608,27.2609206054,27.2946501457,34.1018871877,27.172166092,168.57555522,68.3464404043,227.225811988,118.311787732,0.0,50.0671150421,0.0,13.5778776816,20.4016699443,137.202824085,27.2672306637,31.9129615399,13.6308791377,72.7134225914,104.488037503,113.960321177
2013-12-22,5.373864108,0.0389629964579,0.0501921772553,0.0564473585048,16.2909699825,32.4847456473,43.4981138386,16.1967959181,16.3712536243,27.2165521037,1302.25003387,92.1543019876,129.977898914,487.598535296,16.2932274878,16.3465981219,81.3033300918,487.598535296,124.629069164,928.165230814,0.0,16.2237642449,16.2409021702,195.277505915,75.6805592762,303.495862775,54.2703189291,281.832708668,16.3375555137,54.3277677693,0.0,24.2848716077,43.3357948352,43.4865391815,16.2516746231,64.8067391157,32.6618114259,32.5797914927,303.744449174,37.9314386368,75.6805592762,24.2824365503,24.2946338807,16.2930693958,97.4752541896,24.4191784666,37.943069925,27.0608067332,1441.1397609,81.263986674,16.2538039351,162.491962913,27.203365344,129.977898914,75.9529257798,0.0,151.575662903,70.5526076509,24.4486865815,324.925478583,8231.41040364,16.2407411213,65.1625101681,65.4652473397,16.3106823995,40.8984978391,43.5458136807,27.0608067332,162.819202527,16.2053864385,325.17724752,75.9300606482,43.4175553739,43.3783640067,16.3575897137,16.1859323585,49.0968489994,200.962035607,16.206576592,92.3804961248,92.1137339371,37.9707927077,212.295206401,16.1432125331,21.682645299,24.4339406551,227.998108883,0.0,24.2946324085,75.9005216216,40.7372000368,32.5945403206,54.2834469875,97.5536288877,24.4050337169,178.927833068,373.612901038,57.0447110019,162.937266382,0.0,0.0,157.2136709,0.0,21.6825919471,330.365465173,135.338892079,32.6568806535,32.801877162,65.0479946149,303.744449174,24.4363748248,97.7357484264,16.420788431,21.661351746,0.0,70.4602306329,16.2188716743,680.489082952,70.342811993,1535.05010782,16.1675246002,65.0151370308,0.0,38.0051273314,103.02334039,32.6519199013,1018.55682104,16.2114713599,97.4752541896,162.491962913,1356.9306543,86.7307710714,1598.33160361,638.849477847,40.6782001591,125.256853288,32.4597066388,16.3761936526,70.4930737023,16.3557452284,40.5514659316,130.164265245,16.2876373325,16.3318404347,162.462742019,21.6711875407,119.231415314,24.4138985329,119.231415314,24.4433366752,21.6711875407,32.4108096492,59.6290204603,81.4620666935,124.86319695,259.995193756,140.971120042,16.2777779878,119.300054856,16.3520153456,16.1870270424,32.5188106883,119.877287159,24.3313068773,27.154095799,16.2407411213,151.575662903,43.2772465877,141.195645406
2013-12-29,3.580210118,0.022541424575,0.0305573488272,0.0357757693135,22.3469456941,39.5901033211,44.6824556268,0.0,29.7313146905,29.8738894647,1036.88788656,69.4692795681,173.413662741,361.842476846,0.0,29.797389777,59.4776273354,361.842476846,213.16039973,854.175330016,22.3799841531,0.0,30.0414279474,114.138038973,34.6041819159,203.363259491,69.4872260467,208.25654918,22.4458042946,59.6363816736,0.0,14.961880204,34.6770682514,22.380709325,0.0,19.9104616847,59.9142384889,14.9242738582,193.503230108,54.5242950149,34.6041819159,0.0,29.9327790217,0.0,99.0764428733,29.9689079041,24.7946237951,24.7691354458,1433.03219138,69.3974610983,14.9935025353,163.526621581,49.7511258867,173.413662741,49.6369767937,14.9729385416,104.04463211,59.6232584732,29.8469299527,326.871304635,10040.6362274,24.7826015864,29.8032137856,34.8179850659,24.8425474346,59.5036384706,104.575931822,24.7691354458,163.797448854,29.6278719375,307.436730592,104.23319211,29.7986555717,44.6478804049,14.9819855945,37.2742669391,74.8456246443,203.727479035,0.0,74.5770082293,69.4230339871,59.5614045915,214.156123105,37.2922454757,29.7612960701,29.7357914443,243.360655978,0.0,22.2628533689,49.629445703,29.7492656989,39.6709911218,24.8485132596,64.4561500576,29.6636868326,188.469807564,262.550729741,29.8952269843,94.4182298319,0.0,0.0,128.997806025,14.8624350618,14.8579489661,693.669691943,138.759646721,34.8420449978,14.8583354718,59.4808048623,193.503230108,22.3825114389,69.6090771225,14.9502563971,24.7765825458,14.7979438094,79.3188294211,14.9754162838,582.724747922,59.4387781691,1726.48552546,37.2540153441,44.6104359316,22.3799841531,22.4140819324,69.4467688299,39.8358362029,1080.66353463,14.9528697371,99.0764428733,163.526621581,1688.51593763,54.5902795785,1342.83315284,505.162171229,37.0562394912,119.521576138,29.8221387821,14.8363270449,44.629888037,14.9634266306,0.0,54.5587149687,29.9548581896,14.8094658614,163.546170622,37.2990489075,64.4906087765,19.8114337827,64.4906087765,14.8650594479,37.2990489075,29.7762242138,34.7265350665,74.5139213409,79.464097279,237.829682623,109.127856211,14.8471165504,94.2308489734,15.0983522034,29.8148549327,52.2604134903,139.513019488,29.6457685681,49.7182293376,24.7826015864,104.04463211,74.3838410234,129.182066471
2014-01-05,2.283672518,0.0126038781163,0.0189289012004,0.0234072022161,0.0,42.3198429214,23.5362268612,0.0,35.3239493344,33.0432323549,1045.09896817,61.1555900585,131.566768349,286.766040099,14.1835928278,14.2194941719,32.8924260688,286.766040099,131.630474907,645.151264123,0.0,0.0,21.140784816,79.9944066515,42.2446471765,178.636102371,28.2376591759,141.083206387,28.3799130779,28.172096561,14.045711274,0.0,18.7934423245,47.1762221671,14.033017077,33.0533924974,14.1052427174,35.4266751718,80.011456675,21.079151986,42.2446471765,0.0,0.0,14.1534635038,61.0959937957,14.1363789745,42.345268982,14.1151203859,1344.85964025,42.2870205813,14.1406472049,150.415420459,28.3174583084,131.566768349,37.6677627682,0.0,61.0648568879,56.461466376,37.6748617929,258.444990378,17257.2613218,14.1044959969,42.3807061435,35.2588556083,42.7617405672,28.3503790225,193.645096411,14.1151203859,131.837850923,21.0834171066,319.681503662,51.7596422375,28.4561668327,35.2771977749,28.5164553217,14.0182548731,47.3395245366,268.599104703,14.2237874974,35.4115037375,51.7299662361,32.9349962709,165.29896417,0.0,14.116026074,0.0,202.528794667,0.0,14.0669272283,42.3921026053,28.2429613056,32.9976756859,70.6809964967,70.5316693589,0.0,98.8378640919,202.013385557,14.2071696601,70.6851969207,28.4733660873,0.0,155.233541565,0.0,14.2109152915,1099.45629138,79.7767145859,56.4209708697,14.0881816437,65.8728974523,80.011456675,32.939189436,33.0133483186,14.1309119489,14.0414757974,0.0,94.0309053495,0.0,439.34561377,37.5855055848,1533.74557616,14.033017077,37.6237219128,0.0,28.3240650936,79.975906665,23.6059615217,874.339913349,14.1180241425,61.0959937957,150.415420459,1643.6365791,14.1203152201,1335.12996237,483.760897673,28.1951103293,99.2329634073,14.2280834163,0.0,42.3451799499,28.4638564684,14.1663123995,61.182555957,21.3204054037,14.028804008,192.654477852,37.6280324093,61.1357377137,35.2940920708,61.1357377137,21.1662623056,37.6280324093,32.9109207303,28.2619276002,117.734646657,75.3667718601,319.47584019,103.485037147,0.0,47.0552017709,14.2373407254,14.0499444601,21.1472421677,118.170202782,21.1982379647,33.0204638316,14.1044959969,61.0648568879,23.5007208419,89.5197560556
2014-01-12,2.001193805,0.0104270521768,0.0176969092722,0.022640412097,0.0,47.4796804563,77.2375867482,13.6744868057,13.5857527456,13.5877269753,1121.27305412,58.9703256031,140.440597715,280.950958284,13.6287012358,13.6127044858,72.5483565482,280.950958284,117.840710665,726.291426962,0.0,0.0,13.6691846597,95.3149400956,27.1062285184,208.47921731,36.3199812985,122.414544563,0.0,34.0193687284,0.0,13.6156284811,22.649031424,18.1778483471,13.5713017991,34.1746528859,27.2814344806,13.6435333135,104.340840726,20.4376694539,27.1062285184,0.0,33.9377696839,13.644414165,81.5413891789,13.5508260873,27.1519443908,0.0,1069.07995166,54.3718880409,13.5963233733,122.347589067,31.8504307479,140.440597715,36.2857344324,13.7118261204,81.5004744567,36.3202905707,54.4840963935,271.733880174,8194.09338529,22.6422496964,22.7010525852,27.2805124529,20.4012359288,18.2164216634,168.495426672,0.0,149.792192311,13.5344899498,199.464489271,45.3856188551,20.4767780862,13.6004149542,13.7118261204,13.5688730608,50.1634593816,231.715827584,0.0,54.5609915411,45.3555515235,31.7612081391,141.158370765,13.5960268893,22.7024471866,20.3542292869,245.204612266,0.0,13.6039142785,20.3787956347,36.3021939568,72.7337816297,40.8898663465,58.93334157,13.6437070142,99.8097845569,221.928673012,13.6782389452,99.9451312229,13.5713017991,0.0,163.293602186,0.0,22.6708870016,747.524342761,90.6565146763,27.2669814425,22.713364561,54.4322683183,104.340840726,13.5960021226,45.4035216095,13.6227301134,13.546738357,20.3438623299,63.4497692928,20.4439147574,437.044311656,54.3446131802,1437.91428704,0.0,36.2406591093,0.0,13.6538304812,81.6411589343,18.2081076914,688.873267968,0.0,81.5413891789,122.347589067,1393.76639592,13.5549162853,1232.42349818,461.875743293,45.299422802,81.9864513996,27.2113851224,0.0,45.3390855547,34.3126068143,0.0,40.8917823615,0.0,13.6320625529,226.433138224,34.0354323715,86.1193466376,27.138237577,86.1193466376,13.5626862245,34.0354323715,27.1294810471,13.6733218222,127.14463728,40.874721736,276.273574082,104.312030258,0.0,72.582420102,13.6538271977,0.0,18.1971666744,132.163492818,27.2146653022,22.7285790908,22.6422496964,81.5004744567,22.6464028038,90.8589525509
2014-01-19,1.84771971,0.00878711799844,0.0153233486278,0.0210371396416,13.6889940567,18.1736341246,27.3619110737,0.0,27.2567261543,27.4001120307,1115.6571135,68.2494358581,109.059445371,199.983702917,27.3187032659,13.680730251,77.3096004654,199.983702917,109.105998323,751.349580587,13.7554656515,0.0,27.3151688645,91.0422694746,18.1367694359,195.53454855,27.3132310235,109.138924796,0.0,54.7295453642,13.6361971594,13.6328722771,34.0297744675,20.5117927248,13.6008161295,34.1615972393,13.6989710518,13.6415031956,86.4614594696,45.460718413,18.1367694359,13.6082493892,13.6601143224,0.0,72.6889467791,13.6509733177,27.2968633886,13.621330181,1077.01611794,45.4306298926,13.6254404194,81.7983508808,34.194637643,109.059445371,63.724943138,13.7155960166,59.0344698765,13.645217166,22.7805126353,299.879195219,10561.658544,40.8886594173,22.7695391549,27.3724917397,27.2657445542,41.1578407416,114.189710868,13.621330181,77.4262352446,22.7132564965,227.417952316,31.8460181966,18.2175244541,20.4738677916,13.7167945301,13.5722000451,20.614735731,364.552842087,13.6497458017,22.8053231908,72.7768676039,31.8542760984,132.452706863,13.6201643256,22.7599295502,13.6312241629,150.279906815,0.0,13.6617118377,27.3341518379,22.7379516176,41.0148164228,45.5527973219,72.7492145868,27.2920577515,141.018440741,218.059940814,13.6767940057,68.358068012,0.0,13.6625444932,118.3075681,0.0,27.2501080148,567.955808869,40.8925355572,13.6986699268,13.6542816903,63.6291162258,86.4614594696,20.4805804032,47.712329331,13.6956959508,13.6724764168,13.6436662618,45.4634770952,18.1887289951,319.730338471,36.3321968158,1246.82006547,13.6008161295,59.0961273949,13.7554656515,0.0,36.3924440894,13.6708173024,727.375472115,0.0,72.6889467791,81.7983508808,1557.52021041,20.5151085858,1072.16273215,376.969471198,104.532178899,123.338275052,20.4540233831,13.6501540356,27.2803078195,13.7222691386,13.6353603713,40.8833512838,13.7123320832,0.0,113.603278683,34.1357102352,72.767111764,40.8513407517,72.767111764,18.188732183,34.1357102352,27.2971682903,0.0,118.422894229,68.3291422338,218.116317795,72.7835125492,27.351506482,40.94444456,13.7164974331,0.0,13.6712049449,118.889899195,13.6444427217,20.5088806575,40.8886594173,59.0344698765,40.9089203665,68.3484202711
2014-01-26,1.882595263,0.00960491771787,0.0167765896139,0.0222834091055,13.8562962151,20.6009494579,27.2488007844,0.0,32.1153938046,13.8283045023,1006.35840105,68.8770325839,82.562488351,169.827913311,20.7697548131,0.0,50.459556875,169.827913311,110.163019898,708.075180466,13.8954029414,13.7698564432,20.6237773779,82.7106357147,18.3276208491,119.39885562,20.6610210151,82.6523879358,13.6655866086,20.8158066996,0.0,13.8845702037,45.8935665901,18.4204564882,0.0,34.4451927215,13.9476245643,13.8283997395,59.7312976591,27.5896661538,18.3276208491,0.0,0.0,13.8751050341,73.4208162659,13.9013288883,27.5384055498,13.6039002411,732.573286083,32.116792853,13.649082277,123.898327282,32.2514669061,82.562488351,36.770007427,13.7885811972,27.5120785524,34.5323098663,20.6092412515,155.998660947,9698.29477098,13.595717444,22.9835136856,32.2431300674,13.8730626255,41.9190208697,36.9078838613,13.6039002411,105.755217237,13.7740639816,160.694842259,50.5288135337,13.8667174804,13.7823366802,0.0,0.0,13.8027466983,335.904103559,13.649082277,32.2347341205,73.5360045716,36.7797374968,110.670540814,20.6009282825,13.6161929221,13.8156648997,119.60145766,0.0,13.755328149,27.5459561269,41.5375223535,27.4680286537,18.4009818204,50.5051702362,13.7028676876,137.801576515,178.897515793,27.6316759454,55.2070697426,13.7651729558,0.0,55.1238571509,0.0,13.7215229188,266.093828376,55.0285836212,13.7755711514,13.8240152563,36.7548471288,59.7312976591,27.7125015358,20.6487859699,0.0,0.0,41.6035556314,32.1333705656,13.6326177628,304.399486811,27.4996779282,1231.2464607,13.8762060048,13.9013288883,13.8954029414,27.8026577766,55.1223701695,20.8557225053,560.029661639,0.0,73.4208162659,123.898327282,1513.00227085,13.6449624212,695.768662123,252.29642125,64.2501576195,124.588595455,13.7256683924,13.6161929221,32.173624176,0.0,20.6196143345,27.4679161877,41.6103697541,13.7091563462,82.5984951629,20.6568810203,41.3248307967,41.2543684432,41.3248307967,20.6050571335,20.6568810203,27.6396776332,27.2899248423,110.380796815,50.5897960395,233.942690131,41.3372721703,13.8240152563,32.1624731314,0.0,0.0,20.7299405124,119.996152203,27.5398353299,27.6426161568,13.595717444,27.5120785524,18.3373168191,18.4023540614
2014-02-02,1.331987107,0.0050778605281,0.00939404197698,0.0129062288422,13.923278283,13.8975366762,23.1570398823,0.0,27.6809303068,13.8350694461,1054.16930048,27.7115445708,92.3109673604,156.92576994,14.0318445177,14.0064857625,46.1813417245,156.92576994,143.124892138,753.660127735,0.0,13.7709043032,34.5290003054,69.347862061,13.8828859697,124.645494351,36.9924081228,120.082341517,27.6000893381,27.5895480882,0.0,0.0,20.6607414982,13.8927913533,0.0,0.0,27.6586172464,0.0,46.2035430514,27.7877629721,13.8828859697,0.0,0.0,13.7932412472,41.5234496042,14.0233814028,46.1856178792,0.0,704.366352637,20.820159969,27.5667558969,78.457299127,23.1752014787,92.3109673604,32.3540669811,0.0,18.4571904774,20.8828574868,37.0077846697,133.781680143,7453.49347571,27.4589760994,41.7914012763,18.5410247424,13.8125711846,41.8162586454,32.4716877209,0.0,92.4880395692,13.7822825494,203.261943055,41.5819888777,27.5728877331,34.4685332134,0.0,13.9980532003,13.94056849,245.302846528,13.7864438666,27.8833803452,41.5765154894,36.9450817294,97.3925364837,0.0,20.8893851773,13.8960023767,152.67795015,13.832384758,13.7584532144,27.5313247429,20.8348347372,60.0954260113,20.6961466379,27.7059486323,0.0,115.535179807,207.615819928,20.7820169152,41.6559527877,13.7958742113,0.0,64.6691599333,0.0,28.0721598138,272.255732919,46.1008256357,48.8559397923,13.7833779484,46.1633481503,46.2035430514,27.5573414218,18.5102241504,0.0,0.0,0.0,23.0815691444,41.7242567211,199.663924872,20.6234102673,1025.64422458,14.0360799069,32.3303616869,0.0,13.7890854252,27.7240654341,27.6575056802,586.326428977,0.0,41.5234496042,78.457299127,1600.42317576,13.7490822301,616.198941701,226.023215652,41.5415538021,83.5591063359,0.0,0.0,27.7115538389,0.0,13.7787083601,23.1010729787,13.9293067897,20.6711285916,73.8316063443,13.7958742113,41.579148412,55.3327120571,41.579148412,41.5319252135,13.7958742113,20.8241469893,14.0022682118,97.1375634188,32.3847719825,193.770736042,36.957519414,0.0,27.7240797374,0.0,0.0,27.5667558969,88.1959308553,0.0,27.8150362699,27.4589760994,18.4571904774,27.5147346104,23.140173267
